sample_name	rl20	genome_span	genome_size	fraction_span
Pair21_100	4	359935009	2881033286	0.124932610375957
Pair21_101	4	513371494	2881033286	0.178190059967256
Pair21_102	4	500923296	2881033286	0.17386931918981
Pair21_103	4	439424329	2881033286	0.152523169772222
Pair21_104	4	503998733	2881033286	0.174936796269975
Pair21_105	4	511797843	2881033286	0.177643849339407
Pair21_106	5	454283704	2881033286	0.157680824517902
Pair21_107	5	400890654	2881033286	0.139148220170893
Pair21_108	4	334424029	2881033286	0.116077808134008
Pair21_109	4	527101293	2881033286	0.182955641492023
Pair21_10	5	439865074	2881033286	0.152676151343848
Pair21_110	3	203198755	2881033286	0.0705298185853726
Pair21_111	3	372883212	2881033286	0.129426901734172
Pair21_112	4	448821003	2881033286	0.155784733616576
Pair21_113	4	398364698	2881033286	0.138271466676834
Pair21_114	5	500919856	2881033286	0.173868125173754
Pair21_115	5	480482934	2881033286	0.166774516745379
Pair21_116	4	457120554	2881033286	0.15866548860137
Pair21_117	3	370202703	2881033286	0.128496503250744
Pair21_118	5	400415465	2881033286	0.138983283166413
Pair21_119	4	384564108	2881033286	0.133481313759455
Pair21_11	5	484728327	2881033286	0.168248082851202
Pair21_120	3	510712614	2881033286	0.177267168859777
Pair21_121	4	433887331	2881033286	0.150601290553781
Pair21_122	1	0	2881033286	0
Pair21_123	1	45334602	2881033286	0.0157355356567026
Pair21_124	4	518036159	2881033286	0.179809154415997
Pair21_125	5	252287023	2881033286	0.0875682430418126
Pair21_126	5	404959100	2881033286	0.140560368381665
Pair21_127	5	475861072	2881033286	0.165170279119087
Pair21_128	4	374365740	2881033286	0.129941483779164
Pair21_129	4	519215552	2881033286	0.18021851900256
Pair21_12	4	493734480	2881033286	0.171374097758342
Pair21_130	4	443459809	2881033286	0.153923875560527
Pair21_131	4	401989024	2881033286	0.139529461861275
Pair21_132	3	446927717	2881033286	0.155127578418405
Pair21_133	4	445024681	2881033286	0.154467039017751
Pair21_134	3	532072858	2881033286	0.184681260221997
Pair21_135	4	229456130	2881033286	0.0796436928080671
Pair21_136	3	421731383	2881033286	0.146381989076401
Pair21_137	5	480234214	2881033286	0.166688186607782
Pair21_138	5	587010308	2881033286	0.203749922242308
Pair21_139	3	404577128	2881033286	0.140427786782606
Pair21_13	3	361026345	2881033286	0.125311410581183
Pair21_140	4	493632097	2881033286	0.171338560855489
Pair21_141	4	401954174	2881033286	0.139517365506759
Pair21_142	4	580528246	2881033286	0.201500013492034
Pair21_143	4	392018807	2881033286	0.136068822566183
Pair21_144	4	537379435	2881033286	0.186523160843481
Pair21_145	4	473139242	2881033286	0.164225538211987
Pair21_146	4	472746306	2881033286	0.164089151033849
Pair21_147	4	446782920	2881033286	0.155077319714105
Pair21_148	4	402422185	2881033286	0.139679811044016
Pair21_149	4	496638825	2881033286	0.172382189200434
Pair21_14	4	452477575	2881033286	0.157053921313147
Pair21_150	4	450570836	2881033286	0.156392096609744
Pair21_151	4	482633873	2881033286	0.167521102704816
Pair21_152	4	496116929	2881033286	0.172201040304121
Pair21_153	5	552640625	2881033286	0.191820284647694
Pair21_154	5	489119585	2881033286	0.16977227836166
Pair21_155	4	443750510	2881033286	0.154024777206271
Pair21_156	4	466179552	2881033286	0.161809845885967
Pair21_157	4	539154844	2881033286	0.187139401207182
Pair21_158	4	494071777	2881033286	0.171491172768075
Pair21_159	4	454640340	2881033286	0.157804612049873
Pair21_15	4	289992283	2881033286	0.100655651709815
Pair21_160	4	434559574	2881033286	0.150834624546577
Pair21_161	5	459778043	2881033286	0.159587896895961
Pair21_162	4	474963017	2881033286	0.16485856630259
Pair21_163	4	448222622	2881033286	0.155577036953401
Pair21_164	4	459972999	2881033286	0.159655565673322
Pair21_165	4	484371747	2881033286	0.168124314756702
Pair21_166	4	474184172	2881033286	0.164588231001785
Pair21_167	1	-41608554	2881033286	-0.0144422330009831
Pair21_168	1	0	2881033286	0
Pair21_169	1	146390250	2881033286	0.050811717695649
Pair21_16	4	424643346	2881033286	0.1473927247087
Pair21_170	1	-92026305	2881033286	-0.0319421179363632
Pair21_171	4	527297771	2881033286	0.183023838552069
Pair21_172	4	443529343	2881033286	0.153948010651342
Pair21_173	4	432332475	2881033286	0.150061603627026
Pair21_174	5	381575478	2881033286	0.132443967188514
Pair21_175	5	450650023	2881033286	0.156419582234566
Pair21_176	4	507444159	2881033286	0.176132695677574
Pair21_177	4	435742188	2881033286	0.151245107134802
Pair21_178	5	442633098	2881033286	0.153636926081666
Pair21_179	4	432907942	2881033286	0.15026134689372
Pair21_17	4	467861029	2881033286	0.162393482669398
Pair21_180	4	360066811	2881033286	0.124978358545768
Pair21_181	4	492279982	2881033286	0.170869244861616
Pair21_182	4	517621303	2881033286	0.179665158856481
Pair21_183	1	0	2881033286	0
Pair21_184	1	0	2881033286	0
Pair21_185	4	442562252	2881033286	0.15361233559868
Pair21_186	4	489043607	2881033286	0.169745906573327
Pair21_187	4	463691082	2881033286	0.160946103695936
Pair21_188	5	448803113	2881033286	0.155778524038892
Pair21_189	4	560785151	2881033286	0.194647230813008
Pair21_18	4	592913996	2881033286	0.2057990787129
Pair21_190	4	446512903	2881033286	0.154983597436993
Pair21_191	4	446670042	2881033286	0.15503814002099
Pair21_192	4	484957608	2881033286	0.168327665756792
Pair21_193	4	580305497	2881033286	0.20142269782856
Pair21_194	2	209778367	2881033286	0.0728135867153601
Pair21_195	4	412541756	2881033286	0.143192290767584
Pair21_196	4	462447387	2881033286	0.160514420033674
Pair21_197	3	202434519	2881033286	0.070264554034729
Pair21_198	5	517506445	2881033286	0.179625291909939
Pair21_199	4	550795527	2881033286	0.191179855393035
Pair21_19	5	445326679	2881033286	0.154571861826105
