sample_name	rl20	genome_span	genome_size	fraction_span
PD9478_100	1	46911264	2881033286	0.0162827913956979
PD9478_101	1	0	2881033286	0
PD9478_102	2	217170857	2881033286	0.0753795029218555
PD9478_103	3	419470276	2881033286	0.14559716405859
PD9478_104	3	103281780	2881033286	0.0358488673150304
PD9478_105	2	52061272	2881033286	0.0180703472788686
PD9478_106	3	70911799	2881033286	0.0246133216664266
PD9478_107	1	0	2881033286	0
PD9478_108	2	356025804	2881033286	0.123575734348527
PD9478_109	2	155956821	2881033286	0.0541322523963369
PD9478_10	4	456412517	2881033286	0.158419730593838
PD9478_110	2	170901	2881033286	5.93193424145673e-05
PD9478_111	3	196009445	2881033286	0.0680344256876455
PD9478_112	3	136182456	2881033286	0.0472686159725265
PD9478_113	3	237449363	2881033286	0.0824181255224831
PD9478_114	2	0	2881033286	0
PD9478_115	2	0	2881033286	0
PD9478_116	3	343653281	2881033286	0.119281260188814
PD9478_117	2	164291458	2881033286	0.0570251856507013
PD9478_118	4	407798435	2881033286	0.141545895002894
PD9478_119	3	403301639	2881033286	0.13998506749637
PD9478_11	4	377376523	2881033286	0.130986519605244
PD9478_120	2	2010558	2881033286	0.000697860038538965
PD9478_121	2	0	2881033286	0
PD9478_122	2	236928932	2881033286	0.0822374851242868
PD9478_123	2	74944145	2881033286	0.0260129396505695
PD9478_124	3	275480454	2881033286	0.0956186293780988
PD9478_125	4	345664348	2881033286	0.119979296900078
PD9478_126	2	45486813	2881033286	0.0157883677432806
PD9478_127	3	345712481	2881033286	0.119996003753217
PD9478_128	1	-26789261	2881033286	-0.00929849062493615
PD9478_129	3	260750088	2881033286	0.0905057533583803
PD9478_12	4	303800460	2881033286	0.105448438057373
PD9478_130	1	23278417	2881033286	0.00807988478061617
PD9478_131	1	0	2881033286	0
PD9478_132	3	354701235	2881033286	0.123115979507638
PD9478_133	3	289914240	2881033286	0.100628563164751
PD9478_134	1	240138850	2881033286	0.083351640248977
PD9478_135	3	263154505	2881033286	0.091340320946226
PD9478_136	2	192912436	2881033286	0.0669594610160988
PD9478_137	1	0	2881033286	0
PD9478_138	1	0	2881033286	0
PD9478_139	2	99832974	2881033286	0.0346517947172374
PD9478_13	3	309576295	2881033286	0.107453217046934
PD9478_140	2	165476170	2881033286	0.0574363964498812
PD9478_141	1	84355399	2881033286	0.0292795641792526
PD9478_142	4	218819639	2881033286	0.0759517913462941
PD9478_143	2	251034391	2881033286	0.0871334573674898
PD9478_144	4	413956412	2881033286	0.143683314598122
PD9478_145	1	12800654	2881033286	0.00444307744107056
PD9478_146	2	52700956	2881033286	0.0182923801179574
