sample_name	p.value	sd	nr_total_runs	fdr
PD48372g_10	0.655389568018803	28.387164248813	1626	0.988850773897438
PD48372g_11	0.288351290303252	17.5023712626899	596	0.681889314264216
PD48372g_12	0.178102123045467	9.7544473846989	181	0.587737006050042
PD48372g_13	0.373844968827053	22.477533724104	993	0.771055248205797
PD48372g_14	0.56375519269534	23.3664005095791	1080	0.988850773897438
PD48372g_15	0.846348288862392	12.8546091970061	330	0.988850773897438
PD48372g_16	0.853539547096642	11.043612882151	248	0.988850773897438
PD48372g_17	0.0772799045560194	13.9996129609146	371	0.425039475058107
PD48372g_18	0.994347840216281	10.9922291440097	244	0.994347840216281
PD48372g_19	0.365881714006726	19.7395821352953	799	0.771055248205797
PD48372g_1	0.986538640453893	12.7265583387615	326	0.994347840216281
PD48372g_20	0.205740438382301	26.2334683438826	1345	0.617221315146904
PD48372g_21	0.868990074031082	25.7146132802903	1320	0.988850773897438
PD48372g_22	0.83817389529165	6.18814416539442	79	0.988850773897438
PD48372g_24	0.125861364603786	19.4959188278462	732	0.519178128990616
PD48372g_25	0.610110828221707	21.155093597963	887	0.988850773897438
PD48372g_26	0.053651815261228	7.87712870445228	141	0.425039475058107
PD48372g_27	0.104601191832032	22.4715362404499	975	0.493119904351008
PD48372g_28	0.242178207647998	26.0767761482414	1331	0.665990071031995
PD48372g_29	0.0704866404954551	17.6694595593894	594	0.425039475058107
PD48372g_2	0.827011075315491	9.04017959165197	163	0.988850773897438
PD48372g_30	0.729628455117743	27.3118920698198	1484	0.988850773897438
PD48372g_31	0.289286375748455	26.4336616018309	1427	0.681889314264216
PD48372g_32	0.82800291521227	16.8197564132601	564	0.988850773897438
PD48372g_33	0.443174146427203	15.2376288215742	455	0.860279225417511
PD48372g_34	0.0140671105900902	16.6471866703014	516	0.425039475058107
PD48372g_3	0.149371699098563	23.5848742577922	1148	0.547696230028066
PD48372g_4	0.0433791735276194	6.20236647083248	91	0.425039475058107
PD48372g_5	0.664100016589703	28.2358214488651	1584	0.988850773897438
PD48372g_6	0.972849617629721	28.9436523091683	1676	0.994347840216281
PD48372g_7	0.0475269500319964	6.32222208341854	94	0.425039475058107
PD48372g_8	0.993321174096568	22.5568457922286	1020	0.994347840216281
PD48372g_9	0.86275259016761	28.5690162167289	1629	0.988850773897438
