sample_name	rl20	genome_span	genome_size	fraction_span
PD37239b_10	4	315662537	2881033286	0.10956573758933
PD37239b_11	4	437399442	2881033286	0.151820336170875
PD37239b_12	4	447711617	2881033286	0.155399668298036
PD37239b_13	4	455436620	2881033286	0.158080998998913
PD37239b_14	4	383772456	2881033286	0.133206533178527
PD37239b_15	4	412327724	2881033286	0.143118000754678
PD37239b_16	4	425383793	2881033286	0.147649732152383
PD37239b_17	4	482771294	2881033286	0.167568801216551
PD37239b_18	4	438658385	2881033286	0.152257312378723
PD37239b_19	4	447936700	2881033286	0.15547779408752
PD37239b_1	4	442415941	2881033286	0.153561551388476
PD37239b_20	4	450108835	2881033286	0.156231737129607
PD37239b_22	4	428727236	2881033286	0.148810233496205
PD37239b_23	3	368728207	2881033286	0.127984709094402
PD37239b_24	4	452133696	2881033286	0.156934561706414
PD37239b_25	4	441373407	2881033286	0.153199690244745
PD37239b_26	4	360786690	2881033286	0.125228226884151
PD37239b_27	4	435797009	2881033286	0.151264135377296
PD37239b_28	3	286272048	2881033286	0.0993643667329708
PD37239b_2	4	466862862	2881033286	0.162047021208904
PD37239b_4	4	450389548	2881033286	0.156329171963618
PD37239b_5	4	443278870	2881033286	0.153861072051495
PD37239b_6	4	476849170	2881033286	0.165513245652935
PD37239b_7	4	434112235	2881033286	0.150679354212779
PD37239b_8	4	449106502	2881033286	0.155883829660134
PD37239b_9	4	416540993	2881033286	0.14458041669429
