sample_name	p.value	sd	nr_total_runs	fdr
PD37456_10	0.429722391974694	5.74145279060186	72	0.760278078109074
PD37456_11	4.21051134510266e-06	11.1061931110354	198	9.68417609373611e-05
PD37456_12	0.833801172814752	5.25879887623	59	0.913210808320919
PD37456_13	0.378882059013094	4.82080421077643	44	0.760278078109074
PD37456_14	0.74790755217758	4.76638639112953	49	0.894791554419428
PD37456_15	0.353744974445322	4.84686265148156	44	0.760278078109074
PD37456_16	0.919960578717006	4.40906729874263	40	0.961776968658688
PD37456_17	0.513655055150141	5.53339107531622	60	0.764423458010004
PD37456_18	0.329760784365899	6.14289733128283	71	0.760278078109074
PD37456_19	0.684881938619017	5.82123823195369	72	0.894791554419428
PD37456_1	0.732548911271923	5.2303443191754	62	0.894791554419428
PD37456_20	0.174788667806156	5.79792419446453	61	0.760278078109074
PD37456_21	0.407340842570533	6.09877101591369	81	0.760278078109074
PD37456_22	0.28803210132385	5.28083872543662	63	0.760278078109074
PD37456_23	0.982566362433273	5.88385493834998	71	1
PD37456_24	0.0104355367635863	5.00713116460631	39	0.160011563708324
PD37456_25	0.424535062918772	5.41613023803004	57	0.760278078109074
PD37456_26	0.277057104105764	5.80461735498557	76	0.760278078109074
PD37456_27	3.87357854936296e-32	18.3237774527404	463	1.78184613270696e-30
PD37456_28	0.0740755611687092	6.99972759838526	112	0.681495162752124
PD37456_2	0.654214841026782	6.63534327805095	93	0.885114196683293
PD37456_30	NA	NA	1	NA
PD37456_31	NA	0	2	NA
PD37456_32	NA	0	2	NA
PD37456_33	0.361310428526179	1.09544511501033	3	0.760278078109074
PD37456_34	NA	NA	1	NA
PD37456_35	0.823424678971075	2.33814428865196	13	0.913210808320919
PD37456_36	0.35074823105198	1.55876619995293	5	0.760278078109074
PD37456_37	0.361310428526179	1.09544511501033	3	0.760278078109074
PD37456_38	0.515154939093698	2.33814428865196	14	0.764423458010004
PD37456_39	0.157299207050285	0.471404520791031	3	0.760278078109074
PD37456_3	0.110926716003253	8.03472898393788	118	0.760278078109074
PD37456_40	0.479500122186954	0.471404520791031	2	0.76058640071034
PD37456_41	NA	NA	1	NA
PD37456_42	0.0275220687567226	2.11733128901445	7	0.31650379070231
PD37456_43	0.556298461274735	2.18529407725405	10	0.799679038082431
PD37456_44	0.236288732401884	6.38873149117172	76	0.760278078109074
PD37456_45	0.157299207050285	0.471404520791031	3	0.760278078109074
PD37456_46	NA	0	2	NA
PD37456_47	0.414216178242525	0.489897948556636	3	0.760278078109074
PD37456_48	0.479500122186954	0.471404520791031	2	0.76058640071034
PD37456_49	0.232738842230687	2.20924322065913	9	0.760278078109074
PD37456_4	0.778079612538634	5.33792650354779	60	0.894791554419428
PD37456_50	0.414216178242525	0.489897948556636	3	0.760278078109074
PD37456_51	0.726393403802296	1.55876619995293	7	0.894791554419428
PD37456_52	NA	0	1	NA
PD37456_53	0.776294885779718	2.43641020244051	13	0.894791554419428
PD37456_54	1	1.30930734141595	5	1
PD37456_5	0.356702227638346	5.40656235982276	55	0.760278078109074
PD37456_6	0.648350884079401	8.06724976140105	137	0.885114196683293
PD37456_7	0.467041032762972	6.39141026681691	88	0.76058640071034
PD37456_8	0.311553881419248	5.43080839515363	55	0.760278078109074
PD37456_9	0.886342230751363	7.26024008319342	108	0.948180060803784
