sample_name	p.value	sd	nr_total_runs	fdr
KX001_4_01_100	0.20234732641476	10.4815211865295	208	0.849705052416064
KX001_4_01_101	0.328032014672655	9.17745014606519	161	0.851036712920516
KX001_4_01_102	0.41326237520209	9.16502985698395	162	0.894515745183249
KX001_4_01_103	0.879813882982893	9.83550775849064	194	0.987508943348018
KX001_4_01_104	0.793583090135976	10.1169284443065	209	0.964864079313575
KX001_4_01_105	0.126323784172798	9.43014729453438	167	0.826202631205867
KX001_4_01_106	0.957125751463333	9.27350117197154	173	1
KX001_4_01_107	0.155732691469727	8.81669598643576	170	0.826202631205867
KX001_4_01_108	0.427680095772559	10.0612961014588	196	0.894515745183249
KX001_4_01_109	0.233416864917609	9.83770955878643	208	0.851036712920516
KX001_4_01_10	0.515700631955862	9.14853490290284	163	0.911379930076399
KX001_4_01_110	0.693793678982547	8.68437307747243	149	0.945446801837677
KX001_4_01_111	0.421128329913932	9.65586768893207	197	0.894515745183249
KX001_4_01_112	0.48158348345036	10.010225044371	209	0.895314998442078
KX001_4_01_113	0.294762649316427	9.26275240637242	184	0.851036712920516
KX001_4_01_114	0.238534464186169	10.5816635767088	213	0.851036712920516
KX001_4_01_115	0.749216695948851	9.31269523586647	172	0.96048870262637
KX001_4_01_116	0.121059441191538	9.72960166471007	206	0.826202631205867
KX001_4_01_117	0.568786616156715	9.79394662189798	200	0.916267399360663
KX001_4_01_118	0.999617885556429	10.1362980133724	207	1
KX001_4_01_119	0.977405358647661	9.25951990503255	174	1
KX001_4_01_11	0.248837503423602	10.9486863367388	254	0.851036712920516
KX001_4_01_120	0.188767400273373	9.56203804756622	197	0.849705052416064
KX001_4_01_121	0.9159360241447	9.72245748058153	190	0.996042627089418
KX001_4_01_122	0.912467669301902	9.15113662099712	170	0.995861236982305
KX001_4_01_123	0.332388854390793	9.33797958204543	185	0.851036712920516
KX001_4_01_124	0.147609433104557	9.7530730327336	178	0.826202631205867
KX001_4_01_125	0.817943689248625	10.4597893635572	218	0.969141965718511
KX001_4_01_126	0.0946061034030496	9.27350117197154	189	0.826202631205867
KX001_4_01_127	0.0061038363365618	9.65635053070642	164	0.826202631205867
KX001_4_01_128	0.387403703780351	10.9887239195184	253	0.894515745183249
KX001_4_01_129	0.932943009365652	9.01338050767214	165	0.998487725903295
KX001_4_01_12	0.782412232669645	7.83347365980593	129	0.963768266000626
KX001_4_01_130	0.333193875985006	9.49682354079401	173	0.851036712920516
KX001_4_01_131	0.290586933546573	10.4040768156963	207	0.851036712920516
KX001_4_01_132	0.617975422910463	8.72360066094158	150	0.926289336602896
KX001_4_01_133	0.605850419424101	8.7176566975396	149	0.926289336602896
KX001_4_01_134	0.0544663505309062	9.74643381306209	173	0.826202631205867
KX001_4_01_135	0.877271444687926	10.2065667693423	212	0.987508943348018
KX001_4_01_136	0.161561672548691	9.66778160636421	202	0.832427284274685
KX001_4_01_137	0.115046651565246	10.3417575576431	232	0.826202631205867
KX001_4_01_138	0.266365812696634	10.1634581624356	197	0.851036712920516
KX001_4_01_139	0.891111841865579	10.5567341708587	223	0.994003106080987
KX001_4_01_13	0.393326124545926	8.20055306866374	129	0.894515745183249
KX001_4_01_140	0.996946439580269	10.5455717302639	224	1
KX001_4_01_141	0.531508994827998	6.8178503876278	99	0.911379930076399
KX001_4_01_142	0.111119173882241	9.76910372518114	208	0.826202631205867
KX001_4_01_143	0.131905044039516	9.18745020080064	185	0.826202631205867
KX001_4_01_144	0.178301402461282	10.4685488728174	207	0.849705052416064
KX001_4_01_145	0.545888549438085	8.29107017961039	144	0.914321068873077
KX001_4_01_146	0.76960509362404	10.2588823412997	215	0.963382176975917
KX001_4_01_147	0.614380159582186	8.66801236695898	157	0.926289336602896
KX001_4_01_148	0.195036393942584	9.01744547199106	176	0.849705052416064
KX001_4_01_149	0.0862698262450201	8.62844008057825	166	0.826202631205867
KX001_4_01_14	0.0515825983006963	9.25883453248005	191	0.826202631205867
KX001_4_01_150	0.569719146791284	9.61590529643773	181	0.916267399360663
KX001_4_01_151	0.477967804603966	8.45576726264388	151	0.894515745183249
KX001_4_01_152	0.765732399338295	8.39626980877784	145	0.963382176975917
KX001_4_01_153	0.332366734504812	9.23020278253049	163	0.851036712920516
KX001_4_01_154	0.706714359213486	11.7654827939826	274	0.947087027794237
KX001_4_01_155	0.984072819440442	4.95964896253607	51	1
KX001_4_01_156	0.918715842731275	4.94897956500358	51	0.996042627089418
KX001_4_01_157	0.545295018726712	9.91182565378941	192	0.914321068873077
KX001_4_01_158	0.958313197516203	9.59155699788168	186	1
KX001_4_01_159	0.785775599188313	10.4930652160816	220	0.963768266000626
KX001_4_01_15	0.843214732584018	10.0114672775122	200	0.977479280036126
KX001_4_01_160	0.633637173314792	10.638560734854	233	0.928953240393484
KX001_4_01_161	0.0507851953460838	10.3901247655919	238	0.826202631205867
KX001_4_01_162	0.126009000663794	9.85734869787008	211	0.826202631205867
KX001_4_01_163	0.332145622089085	7.88084978390845	134	0.851036712920516
KX001_4_01_164	0.458842489904115	9.41949177434926	172	0.894515745183249
KX001_4_01_165	0.110807107157413	10.0832023430574	221	0.826202631205867
KX001_4_01_166	0.598424306534551	10.0521006584099	199	0.926289336602896
KX001_4_01_167	0.075052786630556	8.86165449871216	144	0.826202631205867
KX001_4_01_168	0.674641147092895	7.12312887885794	100	0.936750026194711
KX001_4_01_169	0.221457324197163	9.81041127435192	182	0.849705052416064
KX001_4_01_16	0.996681994908159	10.2570344870665	212	1
KX001_4_01_170	0.640562754237132	6.66054699092112	88	0.929073592606671
