sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
tAML2_100	1	0	0	0.975	0	1	1
tAML2_101	1	0.5	0.067585986488543	0.932414013511457	2	4	1
tAML2_102	NA	NA	NA	NA	NA	NA	NA
tAML2_103	NA	NA	NA	NA	NA	NA	NA
tAML2_104	0.490661860915528	0.496346384556658	0.486060379862898	0.506634711768206	4551	9169	0.890437843464502
tAML2_105	NA	NA	NA	NA	NA	NA	NA
tAML2_106	NA	NA	NA	NA	NA	NA	NA
tAML2_107	0.0713194133058175	0.478888295029396	0.456033546388936	0.501809326033519	896	1871	0.608772093257097
tAML2_108	0.0472433667384007	0.530261969286359	0.500362917577309	0.559999789752143	587	1107	0.608772093257097
tAML2_109	0.263363244601039	0.493416587484729	0.4819366695134	0.504901718032372	3635	7367	0.823235674664963
tAML2_10	0.0579759073339601	0.482384823848238	0.464214852803629	0.500589748213011	1424	2952	0.608772093257097
tAML2_110	NA	NA	NA	NA	NA	NA	NA
tAML2_111	0.480198635991644	0.511843460350154	0.479892903250088	0.543721999281066	497	971	0.890437843464502
tAML2_112	NA	NA	NA	NA	NA	NA	NA
tAML2_113	NA	NA	NA	NA	NA	NA	NA
tAML2_114	0.733428545594265	0.49614861803353	0.475079411031855	0.5172280646561	1095	2207	0.979016683838583
tAML2_115	0.202780174468661	0.477488151658768	0.443326674815366	0.511807323574307	403	844	0.732773812284479
tAML2_116	0.561380744298984	0.459459459459459	0.342919591706233	0.579344327325177	34	74	0.929786857745192
tAML2_117	0.816851700191961	0.503311258278146	0.477775970228493	0.528833645288656	760	1510	1
tAML2_118	0.487720832084538	0.488557213930348	0.457227445658661	0.519954189347187	491	1005	0.890437843464502
tAML2_119	NA	NA	NA	NA	NA	NA	NA
tAML2_11	0.653904420857239	0.497046275024614	0.48441483361906	0.509680545720334	3029	6094	0.962211323172182
tAML2_120	0.382554080582596	0.507328990228013	0.491048839789536	0.523597501380358	1869	3684	0.890437843464502
tAML2_121	0.446851252513541	0.476027397260274	0.41753096604419	0.53501513321358	139	292	0.890437843464502
tAML2_122	0.25	1	0.292401773821287	1	3	3	0.811224489795919
tAML2_123	NA	NA	NA	NA	NA	NA	NA
tAML2_124	NA	NA	NA	NA	NA	NA	NA
tAML2_125	NA	NA	NA	NA	NA	NA	NA
tAML2_126	0.269453888432401	0.492379182156134	0.478934357750026	0.505832279394957	2649	5380	0.823235674664963
tAML2_127	0.130177680319128	0.594594594594595	0.474101960455134	0.707274450816806	44	74	0.608772093257097
tAML2_128	0.708888364062762	0.490196078431373	0.44356466416654	0.536954586536622	225	459	0.962211323172182
tAML2_129	0.0314675723855547	0.52752880921895	0.502418454344574	0.552535502814751	824	1562	0.608772093257097
tAML2_12	0.0797640406315312	0.51704966641957	0.497998697088067	0.536063600526163	1395	2698	0.608772093257097
tAML2_130	0.395139431184708	0.490235353029544	0.468087641329683	0.512411774621136	979	1997	0.890437843464502
tAML2_131	0.475631456689014	0.483101391650099	0.438647486847973	0.527754990952725	243	503	0.890437843464502
tAML2_132	0.366413871738336	0.487649964714185	0.461320093518508	0.51403113602053	691	1417	0.890437843464502
tAML2_133	0.5	1	0.158113883008419	1	2	2	0.890437843464502
tAML2_134	0.917322387139132	0.500757703317057	0.48795946896356	0.513555192868128	2974	5939	1
tAML2_135	0.496819919484245	0.495192307692308	0.481512793188725	0.508877222666505	2575	5200	0.890437843464502
tAML2_136	0.238492049911657	0.490738513350974	0.47543240496794	0.506057648712178	2040	4157	0.811224489795919
tAML2_137	NA	NA	NA	NA	NA	NA	NA
tAML2_138	0.0393669931640608	0.518613607188703	0.50089903160432	0.536293202660589	1616	3116	0.608772093257097
tAML2_139	0.795043893230684	0.494490358126722	0.457519087319924	0.531506561606714	359	726	1
tAML2_13	0.644584251304633	0.496204453441296	0.480497368335527	0.511917155573967	1961	3952	0.962211323172182
tAML2_140	0.590053331776636	0.454545454545455	0.319700679995166	0.594455108842661	25	55	0.947661411641264
tAML2_141	0.422717971165592	0.477142857142857	0.423773866915523	0.530901738266062	167	350	0.890437843464502
tAML2_142	0.906294324703085	0.513888888888889	0.393100046479662	0.633499721180767	37	72	1
tAML2_143	0.109191362777546	0.526709401709402	0.494147874086946	0.559102380700423	493	936	0.608772093257097
tAML2_144	0.909946451874527	0.487179487179487	0.372282484721503	0.603079144461615	38	78	1
tAML2_145	0.700762926471184	0.491875923190547	0.453584516035664	0.530238430198787	333	677	0.962211323172182
tAML2_146	0.0411372790734972	0.544303797468354	0.501747665922853	0.586384179737106	301	553	0.608772093257097
tAML2_147	0.503036153977181	0.489341983317887	0.459115453958943	0.51962678145084	528	1079	0.890437843464502
tAML2_148	0.481977351689264	0.512978986402967	0.47792444271656	0.547938642325636	415	809	0.890437843464502
tAML2_149	0.614178407589911	0.487394957983193	0.441640484132463	0.533306936104408	232	476	0.957134734146643
tAML2_14	0.134714691105104	0.512157268494568	0.496267302406475	0.528028840771572	1980	3866	0.611989596734617
tAML2_150	0.0301913227004016	0.45010183299389	0.405494178675793	0.495313799793789	221	491	0.608772093257097
tAML2_151	1	0.5	0.460989356415603	0.539010643584397	327	654	1
tAML2_152	0.298038867650751	0.458563535911602	0.384425240632945	0.534081257044583	83	181	0.831371578183673
tAML2_153	0.839151556904828	0.502266172229089	0.482175567740286	0.522351301072098	1219	2427	1
tAML2_154	1	0.506849315068493	0.387172904514387	0.625952863838633	37	73	1
tAML2_155	0.596284727247516	0.512670565302144	0.46847649365541	0.556717858672813	263	513	0.948092716323551
