sample_name	rl20	genome_span	genome_size	fraction_span
PD37904b_10	4	407645472	2881033286	0.141492801898853
PD37904b_11	5	439102942	2881033286	0.152411617086745
PD37904b_12	5	448534056	2881033286	0.155685134975563
PD37904b_13	5	430755023	2881033286	0.149514073680855
PD37904b_14	4	295898794	2881033286	0.102705788037188
PD37904b_15	4	461104090	2881033286	0.160048164747236
PD37904b_16	5	292561664	2881033286	0.101547477921086
PD37904b_17	4	459401105	2881033286	0.159457062586676
PD37904b_18	4	394808928	2881033286	0.137037267121668
PD37904b_19	4	426573508	2881033286	0.148062679481309
PD37904b_1	4	325474207	2881033286	0.112971345586876
PD37904b_20	5	434008264	2881033286	0.150643266118793
PD37904b_21	4	472932963	2881033286	0.164153939247476
PD37904b_22	4	358868711	2881033286	0.124562500802707
PD37904b_23	4	459959369	2881033286	0.1596508347318
PD37904b_24	4	450680207	2881033286	0.156430059031258
PD37904b_25	3	440508259	2881033286	0.152899399371952
PD37904b_26	4	383034187	2881033286	0.132950281713614
PD37904b_27	5	432500337	2881033286	0.150119868139559
PD37904b_28	4	380809934	2881033286	0.132178248634091
PD37904b_29	4	436448419	2881033286	0.151490238283904
PD37904b_2	4	534801460	2881033286	0.185628351674657
PD37904b_30	4	480993861	2881033286	0.166951858327124
PD37904b_31	4	440906794	2881033286	0.153037729950059
PD37904b_32	5	434314309	2881033286	0.150749493631501
PD37904b_34	4	467434482	2881033286	0.162245429190782
PD37904b_35	5	199934778	2881033286	0.0693968997066284
PD37904b_36	5	435765395	2881033286	0.151253162230907
PD37904b_37	4	419577123	2881033286	0.145634250405533
PD37904b_38	4	460029147	2881033286	0.159675054514452
PD37904b_39	5	431730635	2881033286	0.149852706352939
PD37904b_3	4	481474209	2881033286	0.167118586008589
PD37904b_40	4	492229883	2881033286	0.170851855614417
PD37904b_41	4	441469130	2881033286	0.153232915476979
PD37904b_42	4	479355678	2881033286	0.166383248791108
PD37904b_4	4	401009000	2881033286	0.13918929779418
PD37904b_6	4	430376292	2881033286	0.149382617025411
PD37904b_7	4	470824821	2881033286	0.163422208027901
PD37904b_8	4	407886525	2881033286	0.141576470838456
PD37904b_9	5	439851000	2881033286	0.152671266290951
