sample_name	p.value	sd	nr_total_runs	fdr
CB002_2_01_100	0.811946652224799	1.80136003041693	10	0.97888752926606
CB002_2_01_101	0.816069160008969	2.57949473801523	16	0.97888752926606
CB002_2_01_102	0.402822408298653	2.48260218510084	16	0.909499362382453
CB002_2_01_103	0.773972000650132	1.85711843695788	9	0.97888752926606
CB002_2_01_104	0.329129969909852	2.71057332859385	19	0.909499362382453
CB002_2_01_105	0.329472418913066	2.15345499629146	13	0.909499362382453
CB002_2_01_106	0.073117900248071	2.41058775682059	9	0.909499362382453
CB002_2_01_107	0.910482665118078	2.54126934554787	15	1
CB002_2_01_108	0.774529085645344	3.03560057080256	21	0.97888752926606
CB002_2_01_109	0.544684781177445	2.44327648865207	12	0.917714509480629
CB002_2_01_10	0.719177891747433	2.58253773133847	14	0.939506089957026
CB002_2_01_110	0.0338283031612956	2.90177600108454	13	0.909499362382453
CB002_2_01_111	0.187227426923396	2.64080303428218	12	0.909499362382453
CB002_2_01_112	0.399644762153253	2.06213126384774	12	0.909499362382453
CB002_2_01_113	0.684574553648062	2.76005133634268	16	0.939506089957026
CB002_2_01_114	0.507514059012498	2.51491278671574	16	0.909499362382453
CB002_2_01_115	0.720851764705365	2.06213126384774	11	0.939506089957026
CB002_2_01_116	0.854949057690299	2.64080303428218	15	0.986333211321993
CB002_2_01_117	0.499943583699755	2.54126934554787	13	0.909499362382453
CB002_2_01_118	0.0832423833978297	2.83406151492561	25	0.909499362382453
CB002_2_01_119	0.695674740181429	1.61460706874997	9	0.939506089957026
CB002_2_01_11	0.975281615200947	2.48260218510084	14	1
CB002_2_01_120	0.599400585343079	1.21151499992419	6	0.929609291041062
CB002_2_01_121	0.576517838589858	1.9696379576487	9	0.917714509480629
CB002_2_01_122	0.0325637590938075	2.37825546016748	18	0.909499362382453
CB002_2_01_123	0.838493330559613	2.5439888534925	15	0.97888752926606
CB002_2_01_124	0.270485005102042	1.81497042594606	7	0.909499362382453
CB002_2_01_125	0.266385124437242	2.22794048862659	9	0.909499362382453
CB002_2_01_126	0.480728552232085	3.11306853712462	19	0.909499362382453
CB002_2_01_127	0.533024429016273	3.27507263557948	26	0.912681758242161
CB002_2_01_128	0.988912432338552	3.27089889025318	23	1
CB002_2_01_129	0.303890848059323	2.86071766656352	15	0.909499362382453
CB002_2_01_12	1	2.5962936545662	15	1
CB002_2_01_130	0.485849438629919	2.41058775682059	15	0.909499362382453
CB002_2_01_131	0.493942451105967	2.72620412766588	16	0.909499362382453
CB002_2_01_132	0.675452813884836	2.91925433208194	20	0.939372105071568
CB002_2_01_133	0.414442871245595	3.07905908764678	23	0.909499362382453
CB002_2_01_134	0.456718088906501	2.77120217449674	19	0.909499362382453
CB002_2_01_135	0.151849618325038	2.32607566930306	16	0.909499362382453
CB002_2_01_136	0.664442384672713	2.48260218510084	15	0.939372105071568
CB002_2_01_137	0.86926063781989	2.20924322065913	12	0.991840734505429
CB002_2_01_138	0.808551374940982	2.82387069708546	18	0.97888752926606
CB002_2_01_139	0.0780268325688629	2.47248654603672	10	0.909499362382453
CB002_2_01_13	0.623196185714443	3.07905908764678	22	0.939372105071568
CB002_2_01_140	0.956050769702449	2.94251391124113	19	1
CB002_2_01_141	0.329472418913066	2.15345499629146	13	0.909499362382453
CB002_2_01_142	0.672986001922131	1.81186974485429	8	0.939372105071568
CB002_2_01_143	0.229766270461138	2.49799919935936	17	0.909499362382453
CB002_2_01_144	0.533865970554777	2.44327648865207	15	0.912681758242161
CB002_2_01_145	0.407016027271374	2.45675910396696	12	0.909499362382453
CB002_2_01_146	0.357435915281325	2.73414452908608	19	0.909499362382453
CB002_2_01_147	0.0613977019452031	2.30102676633982	8	0.909499362382453
CB002_2_01_148	0.367160241141794	2.37618570473803	16	0.909499362382453
CB002_2_01_149	0.833837570441675	2.68135080455668	17	0.97888752926606
