sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
PD48372f_10	0.960809785901854	0.502415458937198	0.453176377680363	0.551619781136538	208	414	1
PD48372f_11	1	0.501057082452431	0.455055394046539	0.547045477628082	237	473	1
PD48372f_12	0.115546022114036	0.462526766595289	0.416597453120191	0.508933485763903	216	467	1
PD48372f_13	0.606516168750086	0.486842105263158	0.440083952175724	0.533771967849755	222	456	1
PD48372f_14	1	0.507692307692308	0.380670750496478	0.63399022415379	33	65	1
PD48372f_15	0.953347297244634	0.503424657534247	0.444583426182738	0.562195705391598	147	292	1
PD48372f_16	0.185768057522387	0.456349206349206	0.393703014181985	0.520034187719378	115	252	1
PD48372f_17	0.917923067315744	0.48936170212766	0.384783419169454	0.594628521190245	46	94	1
PD48372f_18	0.336929779068743	0.532786885245902	0.468065725501675	0.596701900617238	130	244	1
PD48372f_19	0.363266376541231	0.512145748987854	0.48635696798232	0.537886307714096	759	1482	1
PD48372f_1	0.250282004691922	0.440366972477064	0.345385454278608	0.538670961096347	48	109	1
PD48372f_21	0.622628756244017	0.495520543713315	0.478152893460957	0.512896295692848	1604	3237	1
PD48372f_22	0.0413914286739155	0.371428571428571	0.258869804492268	0.495234137356687	26	70	1
PD48372f_23	1	0.5	0.476277487337372	0.523722512662628	873	1746	1
PD48372f_24	0.528045523015802	0.492635855764347	0.470324346724963	0.514969326707925	970	1969	1
PD48372f_25	0.275429223734553	0.485502360080917	0.45977842289993	0.5112838182731	720	1483	1
PD48372f_26	0.400290130957446	0.527075812274368	0.466457591441108	0.587108658362922	146	277	1
PD48372f_27	0.856651495770197	0.503916449086162	0.467899827001152	0.539902815377931	386	766	1
PD48372f_28	0.301995613189661	0.41304347826087	0.2699745778107	0.567727592437981	19	46	1
PD48372f_29	0.878035112392685	0.494764397905759	0.443527275896898	0.546083253511677	189	382	1
PD48372f_2	0.201240058794528	0.542857142857143	0.478243193079541	0.606421643842102	133	245	1
PD48372f_30	0.944626726377849	0.501809408926417	0.46721560924358	0.536390302491634	416	829	1
PD48372f_31	0.791903204687142	0.493230174081238	0.449312480866174	0.537225676193031	255	517	1
PD48372f_32	0.543453797326427	0.492626979792463	0.469481757279996	0.515795859584554	902	1831	1
PD48372f_3	0.403469699655312	0.456896551724138	0.364104787281833	0.551942360923197	53	116	1
PD48372f_4	0.560064629580213	0.446808510638298	0.301721523976	0.598842770434643	21	47	1
PD48372f_5	0.707193157319874	0.486274509803922	0.423441638246327	0.54943007746453	124	255	1
PD48372f_6	0.942336955720426	0.501162790697674	0.477257815275146	0.525063792650405	862	1720	1
PD48372f_7	0.884269420155318	0.496688741721854	0.460434702183411	0.532968738142231	375	755	1
PD48372f_8	0.456042083526433	0.508673469387755	0.486287204215175	0.531033748299825	997	1960	1
PD48372f_9	0.286358540735886	0.528350515463918	0.477336953689118	0.578928400338377	205	388	1
