sample_name	p.value	sd	nr_total_runs	fdr
18pcw_100	0.284956850711616	2.86071766656352	21	0.859973421554299
18pcw_101	0.501829213673575	2.08452948117668	12	0.882253963585942
18pcw_102	0.5370755168209	2.20924322065913	13	0.887449921461115
18pcw_103	0.959508197443809	1.9696379576487	10	1
18pcw_104	0.885147635268185	2.47248654603672	14	0.989077406860071
18pcw_105	0.0949609128534148	2.11183185765672	14	0.837410804823134
18pcw_106	0.204035039332576	2.77875974394788	21	0.837410804823134
18pcw_107	0.0888364312554573	2.68135080455668	21	0.837410804823134
18pcw_108	0.789268026134281	2.24499443206436	13	0.965048090168796
18pcw_109	0.0314411548399234	2.48429755260504	20	0.837410804823134
18pcw_10	0.911099497524086	2.23910405218733	12	0.989077406860071
18pcw_110	0.495378923194362	1.81186974485429	10	0.882253963585942
18pcw_111	0.270454638630141	2.11733128901445	14	0.859973421554299
18pcw_112	0.688920555804461	2.49799919935936	13	0.911013298457423
18pcw_113	0.236723570637857	1.97202659436654	8	0.85982354392601
18pcw_114	0.925612374580905	1.42806340173155	7	0.994875885603966
18pcw_115	0.54017412356357	2.06213126384774	9	0.887449921461115
18pcw_116	0.109314576208666	2.49799919935936	18	0.837410804823134
18pcw_117	0.989634948782804	3.34679073017068	24	1
18pcw_118	0.947540902088477	1.89983551919633	9	1
18pcw_119	0.369653496130398	1.71488436996984	9	0.882253963585942
18pcw_11	0.754928628909561	1.60180818879297	8	0.950428074643113
18pcw_120	0.318407880765357	2.09999460100807	13	0.859973421554299
18pcw_121	0.945535464692368	1.75658760100372	10	1
18pcw_122	0.830753150304516	2.22794048862659	11	0.975903328982257
18pcw_123	0.803188758589853	2.11183185765672	11	0.965048090168796
18pcw_124	0.77331153981642	2.20924322065913	11	0.961283960717068
18pcw_125	0.123400099099427	2.5962936545662	19	0.837410804823134
18pcw_126	0.409001594995741	1.85711843695788	10	0.882253963585942
18pcw_127	0.269754008574885	2.2471315048301	15	0.859973421554299
18pcw_128	0.583075468274495	2.47248654603672	13	0.890105545771692
18pcw_129	0.0148445728156476	2.32607566930306	7	0.837410804823134
18pcw_12	0.975281615200947	2.48260218510084	14	1
18pcw_130	0.3810342511358	2.37825546016748	15	0.882253963585942
18pcw_131	0.0949609128534148	2.11183185765672	14	0.837410804823134
18pcw_132	0.603023209829104	2.91176361453652	20	0.903105849791454
18pcw_133	0.198440615023307	2.73414452908608	20	0.837410804823134
18pcw_134	0.399075196548237	2.80292792605834	15	0.882253963585942
18pcw_135	0.374367423466749	2.11634905753596	10	0.882253963585942
18pcw_136	0.473216317722768	2.35942024771456	15	0.882253963585942
18pcw_137	0.753526421521246	1.71488436996984	8	0.950428074643113
18pcw_138	0.803188758589853	2.11183185765672	11	0.965048090168796
18pcw_139	0.675996072554848	2.15345499629146	10	0.911013298457423
18pcw_13	0.91082056469676	1.78565714194283	8	0.989077406860071
18pcw_140	0.181654673692051	2.10992668915506	14	0.837410804823134
18pcw_141	0.854949057690299	2.64080303428218	15	0.978854718225125
18pcw_142	0.473216317722768	2.35942024771456	15	0.882253963585942
18pcw_143	0.818117760239889	1.44948615067896	6	0.969841444256585
18pcw_144	0.850271775675694	2.73414452908608	17	0.977039567685525
18pcw_145	0.209999671755609	1.94999208608714	12	0.837410804823134
18pcw_146	0.0339484699943305	2.51491278671574	9	0.837410804823134
18pcw_147	0.256130483733786	1.62572999837409	9	0.859973421554299
18pcw_148	0.28633966486396	1.9696379576487	8	0.859973421554299
18pcw_149	0.405380556458942	1.80277563773199	10	0.882253963585942
18pcw_14	0.414216178242525	1.22474487139159	6	0.882253963585942
18pcw_150	0.475007176404295	2.97919472876087	22	0.882253963585942
18pcw_151	0.641249535727869	2.82387069708546	20	0.911013298457423
18pcw_152	0.0066697684666128	1.92977937674403	4	0.837410804823134
18pcw_153	0.231592192239797	2.11183185765672	13	0.850966659857859
18pcw_154	0.583075468274495	2.47248654603672	13	0.890105545771692
18pcw_155	0.0387019683201399	2.37825546016748	8	0.837410804823134
18pcw_156	0.0302894968728677	1.96690263186156	15	0.837410804823134
