sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
PD48367d_10	0.718631102555583	0.506437768240343	0.473826480164416	0.539008256254137	472	932	1
PD48367d_11	0.518280273813971	0.474226804123711	0.402258359694691	0.546994857197314	92	194	1
PD48367d_12	0.787007209219043	0.511415525114155	0.443166496054218	0.579351381690884	112	219	1
PD48367d_13	0.262044463473138	0.520942408376963	0.484841942113942	0.556880657097411	398	764	1
PD48367d_14	0.498920193976996	0.483739837398374	0.438778550815613	0.528897619220845	238	492	1
PD48367d_15	0.154128130426699	0.48388696083292	0.461866760623205	0.505954063762672	976	2017	0.924768782560196
PD48367d_17	0.546542432703768	0.504129263913824	0.490909900774865	0.517344298046793	2808	5570	1
PD48367d_18	0.902846412029061	0.500919793966152	0.487538717065454	0.514299882708758	2723	5436	1
PD48367d_19	0.0593723289886575	0.550684931506849	0.498049077726134	0.602492073175173	201	365	0.593723289886575
PD48367d_1	0.424988971691086	0.519823788546256	0.472765072680636	0.566622649037179	236	454	1
PD48367d_20	0.425436118738136	0.494617963649197	0.481518168420932	0.507723304277117	2803	5667	1
PD48367d_21	0.611926742233598	0.487234042553191	0.441185204913929	0.533444455338641	229	470	1
PD48367d_22	1	0.5001295672454	0.484229534544924	0.516029403555343	1930	3859	1
PD48367d_23	0.00211132457542227	0.469135802469136	0.449462961014827	0.488880711810902	1178	2511	0.0633397372626681
PD48367d_24	0.0227723616606428	0.431972789115646	0.374589146302089	0.490741415854245	127	294	0.341585424909642
PD48367d_25	0.231323724753259	0.515910629654705	0.490075576120266	0.541682297510086	762	1477	1
PD48367d_26	0.432932630354808	0.514612452350699	0.479060496914915	0.550054562168282	405	787	1
PD48367d_27	0.573772153475676	0.48689138576779	0.443735545964602	0.530193040988842	260	534	1
PD48367d_28	1	0.51063829787234	0.360644703384742	0.659243035165102	24	47	1
PD48367d_29	0.742314561065061	0.49683016349683	0.478773281302699	0.514893240501846	1489	2997	1
PD48367d_2	0.479745899174196	0.48813209494324	0.456220377199631	0.520116129787444	473	969	1
PD48367d_30	0.48179775328652	0.48458904109589	0.44336658045835	0.525968097356657	283	584	1
PD48367d_31	0.706092240442404	0.486166007905138	0.423082374483505	0.549577495266665	123	253	1
PD48367d_3	0.860706826093467	0.497005988023952	0.467954761207926	0.526072313014287	581	1169	1
PD48367d_4	0.469630112041727	0.494193229552755	0.478674971604319	0.509719878241872	2000	4047	1
PD48367d_5	0.114660355745801	0.594936708860759	0.478524849406222	0.704010535901592	47	79	0.859952668093506
PD48367d_6	0.970316091530294	0.501385041551247	0.464279672248793	0.538479052261383	362	722	1
PD48367d_7	0.955117711300501	0.500494951494754	0.486610148831103	0.514379181707139	2528	5051	1
PD48367d_8	1	0.5	0.479119968285463	0.520880031714537	1124	2248	1
PD48367d_9	0.958988379489259	0.502645502645503	0.451068897432452	0.554180366175667	190	378	1
