sample_name	rl20	genome_span	genome_size	fraction_span
KX008_2_01_100	4	449706654	2881033286	0.15609214103332
KX008_2_01_101	4	465826349	2881033286	0.161687249940367
KX008_2_01_102	4	331705928	2881033286	0.115134361554197
KX008_2_01_103	5	427794639	2881033286	0.148486531231281
KX008_2_01_104	4	458967389	2881033286	0.159306520764717
KX008_2_01_105	4	453096829	2881033286	0.157268862946417
KX008_2_01_106	4	456548784	2881033286	0.158467028554838
KX008_2_01_107	4	456255202	2881033286	0.158365126920647
KX008_2_01_108	3	452785474	2881033286	0.157160792344973
KX008_2_01_109	3	320325100	2881033286	0.111184102438725
KX008_2_01_10	4	502411375	2881033286	0.174385827974082
KX008_2_01_110	5	489167351	2881033286	0.169788857829947
KX008_2_01_111	4	531289087	2881033286	0.184409215117968
KX008_2_01_112	4	415428079	2881033286	0.144194126815097
KX008_2_01_113	4	445058278	2881033286	0.15447870045886
KX008_2_01_114	4	490201331	2881033286	0.170147749900034
KX008_2_01_115	4	387152816	2881033286	0.134379848327792
KX008_2_01_116	4	369294293	2881033286	0.128181196237661
KX008_2_01_117	4	417503124	2881033286	0.144914370142407
KX008_2_01_118	4	371421590	2881033286	0.128919576113499
KX008_2_01_119	4	355533112	2881033286	0.123404722093169
KX008_2_01_11	4	479182256	2881033286	0.166323054415415
KX008_2_01_120	4	478951842	2881033286	0.166243078248142
KX008_2_01_121	4	375752637	2881033286	0.13042287252491
KX008_2_01_122	4	347978586	2881033286	0.120782563565286
KX008_2_01_123	4	445690439	2881033286	0.154698122082023
KX008_2_01_124	4	469325442	2881033286	0.162901777039726
KX008_2_01_125	4	409962765	2881033286	0.142297128947506
KX008_2_01_126	4	478789870	2881033286	0.166186858141007
KX008_2_01_127	4	449055696	2881033286	0.155866195014867
KX008_2_01_128	3	207212149	2881033286	0.071922858374084
KX008_2_01_129	4	475924307	2881033286	0.165192227841549
KX008_2_01_12	4	557850911	2881033286	0.193628762885456
KX008_2_01_130	4	355192707	2881033286	0.123286568303814
KX008_2_01_131	4	442458168	2881033286	0.153576208282656
KX008_2_01_132	4	565938364	2881033286	0.196435899144277
KX008_2_01_133	4	505938001	2881033286	0.175609911714154
KX008_2_01_134	5	368535715	2881033286	0.127917895565751
KX008_2_01_135	4	343758392	2881033286	0.119317743974167
KX008_2_01_136	4	343752591	2881033286	0.119315730460464
KX008_2_01_137	5	423571339	2881033286	0.147020633554735
KX008_2_01_138	4	465532540	2881033286	0.161585269515001
KX008_2_01_139	4	537016500	2881033286	0.186397186943157
KX008_2_01_13	4	588078303	2881033286	0.204120620840338
KX008_2_01_140	4	407921755	2881033286	0.141588699090094
KX008_2_01_141	4	433067232	2881033286	0.150316636084849
KX008_2_01_142	5	453919153	2881033286	0.15755428970771
KX008_2_01_143	4	581896785	2881033286	0.201975030218377
KX008_2_01_144	3	559318676	2881033286	0.194138220727242
KX008_2_01_145	4	369582650	2881033286	0.128281284286418
KX008_2_01_146	4	450012783	2881033286	0.156198397702233
KX008_2_01_147	3	434304871	2881033286	0.150746217723498
KX008_2_01_148	4	408656997	2881033286	0.141843899890298
KX008_2_01_149	3	417343315	2881033286	0.144858900807576
KX008_2_01_14	4	540478916	2881033286	0.187598983540519
KX008_2_01_150	4	441567405	2881033286	0.153267026502518
KX008_2_01_151	4	562497335	2881033286	0.195241525925223
KX008_2_01_152	4	452331668	2881033286	0.15700327733041
KX008_2_01_153	4	432868156	2881033286	0.150247537265003
KX008_2_01_154	4	518141997	2881033286	0.17984589054137
KX008_2_01_155	5	523802498	2881033286	0.181810637365888
KX008_2_01_156	4	443329497	2881033286	0.153878644566275
KX008_2_01_157	4	500648489	2881033286	0.17377393431476
KX008_2_01_158	4	426924399	2881033286	0.148184472937047
KX008_2_01_159	4	451026152	2881033286	0.156550135741819
KX008_2_01_15	4	458933809	2881033286	0.159294865224268
KX008_2_01_160	4	491326016	2881033286	0.170538125466142
KX008_2_01_161	4	449855316	2881033286	0.156143741270194
KX008_2_01_162	4	474414657	2881033286	0.164668231812994
KX008_2_01_163	4	468048055	2881033286	0.162458398962073
KX008_2_01_164	4	497058190	2881033286	0.172527749823436
KX008_2_01_165	4	458414330	2881033286	0.159114555263073
KX008_2_01_166	4	439556136	2881033286	0.152568919677522
KX008_2_01_167	5	448896245	2881033286	0.15581084994101
KX008_2_01_168	4	414632675	2881033286	0.143918043923634
KX008_2_01_169	4	425769006	2881033286	0.147783438695057
KX008_2_01_16	4	558967167	2881033286	0.194016212765131
KX008_2_01_170	4	564724130	2881033286	0.196014441327076
KX008_2_01_171	4	412426737	2881033286	0.143152367938313
