sample_name	rl20	genome_span	genome_size	fraction_span
PD42778_100	4	558227549	2881033286	0.193759493065433
PD42778_101	3	607267963	2881033286	0.210781307508989
PD42778_102	3	261265515	2881033286	0.0906846568797331
PD42778_103	4	607400438	2881033286	0.210827289275546
PD42778_104	4	468564948	2881033286	0.16263781132864
PD42778_105	4	448641846	2881033286	0.155722548635629
PD42778_106	2	204905875	2881033286	0.0711223559948831
PD42778_107	4	550132210	2881033286	0.190949619594225
PD42778_108	4	471774661	2881033286	0.163751895298304
PD42778_109	4	474672665	2881033286	0.16475778579394
PD42778_10	5	504155589	2881033286	0.174991240625326
PD42778_110	4	524785272	2881033286	0.182151755951632
PD42778_111	4	413776137	2881033286	0.143620741561956
PD42778_112	5	527964777	2881033286	0.183255354794259
PD42778_113	4	454572107	2881033286	0.157780928533153
PD42778_114	5	421254245	2881033286	0.146216375578522
PD42778_116	2	68927269	2881033286	0.0239244958865775
PD42778_117	1	0	2881033286	0
PD42778_118	1	156028883	2881033286	0.0541572649501142
PD42778_119	2	155448873	2881033286	0.0539559448186119
PD42778_11	4	484197926	2881033286	0.168063981889031
PD42778_120	2	368243046	2881033286	0.127816310831752
PD42778_121	4	420324526	2881033286	0.145893672260752
PD42778_122	2	104635939	2881033286	0.0363188927765828
PD42778_123	5	452889529	2881033286	0.157196909595164
PD42778_124	3	335804468	2881033286	0.116556955322869
PD42778_125	2	430609389	2881033286	0.149463524455788
PD42778_126	1	153031431	2881033286	0.0531168562833467
PD42778_127	4	282203866	2881033286	0.0979523101559889
PD42778_128	4	478216574	2881033286	0.165987868423399
PD42778_129	1	53005687	2881033286	0.0183981515442998
PD42778_12	5	501593149	2881033286	0.174101823619125
PD42778_130	1	0	2881033286	0
PD42778_131	1	0	2881033286	0
PD42778_132	5	440030735	2881033286	0.152733651894364
PD42778_133	4	520592669	2881033286	0.180696513132893
PD42778_134	3	283709385	2881033286	0.0984748723239847
PD42778_135	4	264907659	2881033286	0.0919488366508238
PD42778_136	2	117445922	2881033286	0.0407652082920086
PD42778_137	3	247482305	2881033286	0.0859005365202157
PD42778_138	4	460491772	2881033286	0.159835630583548
PD42778_139	4	509175407	2881033286	0.176733607860163
PD42778_13	5	507415386	2881033286	0.176122708635724
PD42778_140	1	38828578	2881033286	0.0134773097515681
PD42778_141	1	107419711	2881033286	0.0372851336088312
PD42778_142	2	79231350	2881033286	0.0275010186050311
PD42778_143	4	493683297	2881033286	0.171356332257246
PD42778_144	3	282891088	2881033286	0.0981908433250917
PD42778_145	4	491704540	2881033286	0.170669510272364
PD42778_146	4	543985635	2881033286	0.188816157606865
PD42778_147	3	203593344	2881033286	0.0706667795159934
PD42778_148	4	424676894	2881033286	0.147404369142023
PD42778_149	4	455687208	2881033286	0.158167977514995
PD42778_14	4	517243749	2881033286	0.179534110735019
PD42778_150	2	0	2881033286	0
PD42778_151	1	0	2881033286	0
PD42778_152	4	508028390	2881033286	0.176335480908428
PD42778_153	4	456857534	2881033286	0.158574194966798
PD42778_154	2	131618377	2881033286	0.0456844346920885
PD42778_155	3	213562156	2881033286	0.0741269311388303
PD42778_156	1	0	2881033286	0
PD42778_157	1	0	2881033286	0
PD42778_158	1	130766325	2881033286	0.0453886894106506
PD42778_159	4	523280496	2881033286	0.18162945167722
PD42778_15	5	531584656	2881033286	0.184511806435269
PD42778_160	2	139677420	2881033286	0.0484817099055203
PD42778_161	1	0	2881033286	0
PD42778_162	5	490253383	2881033286	0.170165817029023
PD42778_163	2	84253410	2881033286	0.02924416403289
PD42778_164	2	0	2881033286	0
PD42778_165	3	331928766	2881033286	0.115211708109366
PD42778_166	1	0	2881033286	0
PD42778_167	4	537779429	2881033286	0.186661997837119
PD42778_168	2	215648529	2881033286	0.0748511063887791
PD42778_169	1	0	2881033286	0
PD42778_16	4	410305333	2881033286	0.142416033509166
PD42778_170	4	499936141	2881033286	0.173526679969084
PD42778_171	4	408574113	2881033286	0.141815131045313
PD42778_172	4	432234984	2881033286	0.150027764726075
PD42778_173	1	0	2881033286	0
PD42778_174	2	28407196	2881033286	0.00986007212691398
PD42778_175	2	35671957	2881033286	0.0123816538924917
PD42778_176	4	309232940	2881033286	0.107334039319392
PD42778_177	2	179397474	2881033286	0.062268448917879
