sample_name	rl20	genome_span	genome_size	fraction_span
PD36714b_10	4	477630148	2881033286	0.165784321313114
PD36714b_11	4	470250317	2881033286	0.163222799016283
PD36714b_12	4	456309551	2881033286	0.158383991333032
PD36714b_13	4	372384224	2881033286	0.129253704151754
PD36714b_14	4	429879061	2881033286	0.149210029293636
PD36714b_15	4	435556904	2881033286	0.151180795486304
PD36714b_16	4	308044842	2881033286	0.106921653247431
PD36714b_17	4	266409484	2881033286	0.0924701166399505
PD36714b_18	4	475580563	2881033286	0.165072915093005
PD36714b_19	4	430284497	2881033286	0.149350755192906
PD36714b_1	4	417664463	2881033286	0.144970370536705
PD36714b_20	6	419612154	2881033286	0.145646409584731
PD36714b_21	3	450365242	2881033286	0.156320735407151
PD36714b_22	3	338191265	2881033286	0.117385407049407
PD36714b_23	4	387912897	2881033286	0.134643670687531
PD36714b_24	4	396681731	2881033286	0.137687312717844
PD36714b_25	4	420607724	2881033286	0.145991969632523
PD36714b_26	4	419693442	2881033286	0.145674624461802
PD36714b_27	4	455314368	2881033286	0.158038565612046
PD36714b_29	4	459954102	2881033286	0.159649006568264
PD36714b_2	3	372722004	2881033286	0.129370946809672
PD36714b_3	4	472367480	2881033286	0.163957661404124
PD36714b_4	4	473917701	2881033286	0.164495739533084
PD36714b_5	5	433371532	2881033286	0.150422257912087
PD36714b_6	4	445240066	2881033286	0.154541798653832
PD36714b_7	4	340594190	2881033286	0.118219456767498
PD36714b_8	4	429503702	2881033286	0.149079743051605
PD36714b_9	4	398032233	2881033286	0.138156068843142
