sample_name	rl20	genome_span	genome_size	fraction_span
KX007_2_01_100	4	551036370	2881033286	0.191263451442123
KX007_2_01_101	5	511041561	2881033286	0.177381345603794
KX007_2_01_102	4	532704272	2881033286	0.184900422563185
KX007_2_01_103	5	459321438	2881033286	0.159429410354962
KX007_2_01_104	4	481950284	2881033286	0.167283830541623
KX007_2_01_105	5	450282105	2881033286	0.156291878746451
KX007_2_01_106	4	432486019	2881033286	0.150114898394825
KX007_2_01_107	4	442875080	2881033286	0.153720917475023
KX007_2_01_108	4	393619202	2881033286	0.136624315974668
KX007_2_01_109	5	577774456	2881033286	0.200544179342744
KX007_2_01_10	3	438148350	2881033286	0.152080280408117
KX007_2_01_110	4	408448925	2881033286	0.141771678579627
KX007_2_01_111	4	400517431	2881033286	0.139018675329529
KX007_2_01_112	5	461829480	2881033286	0.160299945940993
KX007_2_01_113	4	423750025	2881033286	0.147082655052671
KX007_2_01_114	4	524554906	2881033286	0.182071796445048
KX007_2_01_115	5	399867639	2881033286	0.138793134026984
KX007_2_01_116	4	487777414	2881033286	0.169306413907222
KX007_2_01_117	4	489761440	2881033286	0.169995064749835
KX007_2_01_118	5	553786589	2881033286	0.19221804610556
KX007_2_01_119	5	501151999	2881033286	0.173948701472934
KX007_2_01_11	5	444801968	2881033286	0.154389735849793
KX007_2_01_120	4	350721718	2881033286	0.12173469834739
KX007_2_01_121	4	570092148	2881033286	0.197877667977766
KX007_2_01_122	4	419342395	2881033286	0.145552776858823
KX007_2_01_123	4	475242118	2881033286	0.164955441615123
KX007_2_01_124	5	499701550	2881033286	0.173445253974757
KX007_2_01_125	4	431670283	2881033286	0.149831758313118
KX007_2_01_126	4	547611676	2881033286	0.190074748063844
KX007_2_01_127	5	458490209	2881033286	0.159140892688735
KX007_2_01_128	4	516532406	2881033286	0.179287205222522
KX007_2_01_129	4	426605686	2881033286	0.148073848390796
KX007_2_01_12	4	456800937	2881033286	0.158554550278806
KX007_2_01_130	5	483225107	2881033286	0.167726318660797
KX007_2_01_131	4	589943725	2881033286	0.20476810450846
KX007_2_01_132	4	511916102	2881033286	0.177684896765195
KX007_2_01_133	4	503702899	2881033286	0.174834112971786
KX007_2_01_134	4	394499293	2881033286	0.136929793528252
KX007_2_01_135	4	481289939	2881033286	0.16705462631715
KX007_2_01_136	4	434140810	2881033286	0.150689272529287
KX007_2_01_137	5	459761794	2881033286	0.159582256905587
KX007_2_01_138	4	381676639	2881033286	0.132479079937989
KX007_2_01_139	4	495572801	2881033286	0.172012174731951
KX007_2_01_13	4	476081274	2881033286	0.165246710724744
KX007_2_01_140	4	457667861	2881033286	0.158855457597098
KX007_2_01_141	4	488482283	2881033286	0.16955107230927
KX007_2_01_142	5	485982990	2881033286	0.168683573480935
KX007_2_01_143	4	468055813	2881033286	0.162461091745956
KX007_2_01_144	4	463954892	2881033286	0.161037671537683
KX007_2_01_145	4	424233238	2881033286	0.14725037716902
KX007_2_01_146	5	475338071	2881033286	0.164988746679826
KX007_2_01_147	5	434556170	2881033286	0.150833443026038
KX007_2_01_148	4	499488785	2881033286	0.173371403734625
KX007_2_01_149	4	468777170	2881033286	0.162711473094726
KX007_2_01_14	4	513389351	2881033286	0.178196258090716
KX007_2_01_150	4	428268999	2881033286	0.148651180491776
KX007_2_01_151	5	533244487	2881033286	0.185087929942091
KX007_2_01_152	4	450393539	2881033286	0.156330557230501
KX007_2_01_153	4	395720867	2881033286	0.137353799042501
KX007_2_01_154	4	433121375	2881033286	0.150335428995109
KX007_2_01_155	4	528152302	2881033286	0.183320444288681
KX007_2_01_156	5	545758300	2881033286	0.189431445534503
KX007_2_01_157	4	540776247	2881033286	0.187702186443951
KX007_2_01_158	4	484819011	2881033286	0.168279559058173
KX007_2_01_159	4	371291687	2881033286	0.128874487082202
KX007_2_01_15	4	546358176	2881033286	0.189639661108726
KX007_2_01_160	4	452759845	2881033286	0.157151896578261
KX007_2_01_161	4	417157599	2881033286	0.144794439212876
KX007_2_01_162	4	473007565	2881033286	0.164179833429387
KX007_2_01_163	4	529561874	2881033286	0.183809703474561
KX007_2_01_164	5	438053385	2881033286	0.152047318275933
KX007_2_01_165	4	423863717	2881033286	0.147122117283306
KX007_2_01_166	4	491812960	2881033286	0.170707142603975
KX007_2_01_167	4	496916048	2881033286	0.172478412663504
KX007_2_01_168	4	511082276	2881033286	0.177395477686265
KX007_2_01_169	4	434226489	2881033286	0.150719011512316
KX007_2_01_16	5	440308296	2881033286	0.152829992676454
KX007_2_01_170	4	465840837	2881033286	0.161692278691708
KX007_2_01_171	4	424872215	2881033286	0.147472164610041
KX007_2_01_172	4	434333272	2881033286	0.150756075645007
KX007_2_01_173	4	528821855	2881033286	0.18355284458869
KX007_2_01_174	4	416981877	2881033286	0.144733446512495
KX007_2_01_175	4	520068234	2881033286	0.180514482955543
KX007_2_01_176	5	387363459	2881033286	0.134452962026625
KX007_2_01_177	4	474624824	2881033286	0.164741180293326
KX007_2_01_178	5	412591317	2881033286	0.143209493276226
KX007_2_01_179	4	505430086	2881033286	0.175433615590653
KX007_2_01_17	4	497736582	2881033286	0.172763218119931
KX007_2_01_180	4	462750948	2881033286	0.160619785355718
KX007_2_01_181	4	482292918	2881033286	0.167402758011731
KX007_2_01_182	4	523787648	2881033286	0.181805482965184
KX007_2_01_183	4	426468047	2881033286	0.148026074211765
KX007_2_01_184	5	561940982	2881033286	0.195048417083787
KX007_2_01_185	4	471112344	2881033286	0.163522006597184
KX007_2_01_186	4	499309509	2881033286	0.173309177449052
KX007_2_01_187	4	462108409	2881033286	0.160396761552723
KX007_2_01_188	4	532928056	2881033286	0.184978097472769
KX007_2_01_189	5	377010420	2881033286	0.130859446099437
KX007_2_01_18	4	478373729	2881033286	0.166042416560959
KX007_2_01_190	4	435997610	2881033286	0.15133376352112
KX007_2_01_191	4	502592984	2881033286	0.174448864038567
KX007_2_01_192	4	440706757	2881033286	0.152968297569333
KX007_2_01_193	4	516882862	2881033286	0.179408847690766
KX007_2_01_194	4	539176989	2881033286	0.18714708768554
KX007_2_01_195	4	456508832	2881033286	0.158453161307904
KX007_2_01_196	4	447923282	2881033286	0.155473136730708
KX007_2_01_197	4	354687460	2881033286	0.123111198236951
KX007_2_01_198	4	538824210	2881033286	0.187024638909361
KX007_2_01_199	5	481138990	2881033286	0.167002232267857
KX007_2_01_19	4	419252516	2881033286	0.145521580065493
KX007_2_01_1	4	535263136	2881033286	0.185788598348044
KX007_2_01_200	4	444528411	2881033286	0.154294784846856
KX007_2_01_201	3	485898887	2881033286	0.168654381523866
KX007_2_01_202	5	663162138	2881033286	0.230182046567302
KX007_2_01_203	4	475298299	2881033286	0.164974941910477
KX007_2_01_204	4	428171807	2881033286	0.148617445373035
KX007_2_01_205	5	437660625	2881033286	0.151910992186989
KX007_2_01_206	4	492306853	2881033286	0.170878571723659
KX007_2_01_207	4	451711712	2881033286	0.15678809203456
KX007_2_01_208	4	400799089	2881033286	0.139116438170857
KX007_2_01_209	4	430647931	2881033286	0.149476902294978
KX007_2_01_20	4	462232816	2881033286	0.160439942935113
KX007_2_01_210	5	408461424	2881033286	0.141776016953662
KX007_2_01_211	4	378348107	2881033286	0.13132375416783
KX007_2_01_212	4	487682062	2881033286	0.169273317448232
KX007_2_01_213	4	450291684	2881033286	0.156295203595228
KX007_2_01_214	4	414532528	2881033286	0.143883283131218
KX007_2_01_215	4	516766131	2881033286	0.179368330630249
KX007_2_01_216	4	414102125	2881033286	0.143733891243907
KX007_2_01_217	4	547602669	2881033286	0.190071621754946
KX007_2_01_218	4	476088403	2881033286	0.16524918518418
KX007_2_01_219	4	444042492	2881033286	0.154126123484156
KX007_2_01_21	4	397614273	2881033286	0.138010995892395
KX007_2_01_220	4	505394194	2881033286	0.175421157560343
KX007_2_01_221	4	440869284	2881033286	0.153024710315686
KX007_2_01_222	4	515042448	2881033286	0.178770044241689
KX007_2_01_223	4	485566987	2881033286	0.168539179800368
KX007_2_01_224	4	492448304	2881033286	0.170927669039087
KX007_2_01_225	4	425391276	2881033286	0.147652329484402
KX007_2_01_226	4	428008491	2881033286	0.148560758766603
