sample_name	rl20	genome_span	genome_size	fraction_span
Pair38_100	4	433426149	2881033286	0.150441215346653
Pair38_101	4	425832564	2881033286	0.147805499530074
Pair38_102	1	0	2881033286	0
Pair38_103	1	72963362	2881033286	0.025325414445767
Pair38_104	5	475433013	2881033286	0.165021700828763
Pair38_105	4	473413198	2881033286	0.164320627706903
Pair38_106	4	538727886	2881033286	0.186991205071415
Pair38_107	3	331079218	2881033286	0.114916831960545
Pair38_108	4	442902232	2881033286	0.153730341871517
Pair38_109	4	430073170	2881033286	0.149277404079253
Pair38_10	4	468491724	2881033286	0.162612395447346
Pair38_110	3	416128695	2881033286	0.144437309010667
Pair38_111	3	442216793	2881033286	0.153492427577597
Pair38_112	4	511043965	2881033286	0.177382180026642
Pair38_113	4	426486518	2881033286	0.148032485453207
Pair38_114	5	418206103	2881033286	0.14515837252982
Pair38_115	4	449458728	2881033286	0.156006086491289
Pair38_116	4	472979051	2881033286	0.164169936285839
Pair38_117	4	530047055	2881033286	0.183978108679165
Pair38_118	5	408507475	2881033286	0.14179200114941
Pair38_119	4	496349824	2881033286	0.172281877620764
Pair38_11	4	433593562	2881033286	0.150499324012322
Pair38_120	4	496116142	2881033286	0.172200767138238
Pair38_121	4	349823193	2881033286	0.121422822394979
Pair38_122	5	476742705	2881033286	0.165476291897309
Pair38_123	1	0	2881033286	0
Pair38_124	1	0	2881033286	0
Pair38_125	4	469550407	2881033286	0.162979861871683
Pair38_126	4	485818043	2881033286	0.16862632075817
Pair38_127	5	503652382	2881033286	0.174816578637752
Pair38_128	4	385808550	2881033286	0.133913256703692
Pair38_129	4	494704101	2881033286	0.171710650968161
Pair38_12	4	506834203	2881033286	0.175920981358631
Pair38_130	4	453178875	2881033286	0.157297340923537
Pair38_131	5	419275637	2881033286	0.145529605311197
Pair38_132	4	498625026	2881033286	0.173071594980524
Pair38_133	4	533196752	2881033286	0.185071361233832
Pair38_134	1	0	2881033286	0
Pair38_135	1	-59274553	2881033286	-0.0205740604553362
Pair38_136	4	397115812	2881033286	0.137837981230461
Pair38_137	4	453033164	2881033286	0.157246764971948
Pair38_138	4	492079417	2881033286	0.170799629213309
Pair38_139	4	457167919	2881033286	0.158681928883483
Pair38_13	5	503025535	2881033286	0.174599001491717
Pair38_140	4	448690139	2881033286	0.155739311024399
Pair38_141	4	445492594	2881033286	0.154629450539434
Pair38_142	4	495014618	2881033286	0.171818430701741
Pair38_143	4	446302512	2881033286	0.154910571206778
Pair38_144	3	380540099	2881033286	0.132084589528758
