sample_name	p.value	sd	nr_total_runs	fdr
PD48372c_10	0.399261479199775	11.0482333512054	237	0.783480707573486
PD48372c_11	0.12940490179878	14.177414007399	382	0.714882776659016
PD48372c_12	0.574247226985307	19.5378356590293	755	0.783480707573486
PD48372c_13	0.58258821845208	4.41275785885668	40	0.783480707573486
PD48372c_14	0.36466030023289	4.38418986354176	36	0.783480707573486
PD48372c_15	0.616144307559958	15.6800257808936	487	0.800987599827945
PD48372c_16	0.164972948459773	11.6934368081111	259	0.714882776659016
PD48372c_17	0.214413136306854	16.228141386987	549	0.767707640672452
PD48372c_18	0.0149052850205481	10.9375707272634	215	0.290653057900689
PD48372c_19	0.21653292429223	9.63910037296012	176	0.767707640672452
PD48372c_1	0.114683787448128	14.6675748905242	409	0.714882776659016
PD48372c_20	0.487424634417462	10.6729024887021	222	0.783480707573486
PD48372c_21	0.747744817475816	4.10068856871453	34	0.857707290634024
PD48372c_22	0.150829457921009	11.3550413610137	276	0.714882776659016
PD48372c_23	0.332151165328484	15.3924503153389	461	0.783480707573486
PD48372c_25	0.84120790483511	11.4545112156251	267	0.927971810746458
PD48372c_26	0.674607355437009	14.317439640092	418	0.822177714438854
PD48372c_27	0.472388076004382	4.67513997783014	42	0.783480707573486
PD48372c_28	0.909496737316773	13.8985687904317	390	0.958658723117679
PD48372c_29	0.997489877422519	17.8799764264008	641	0.997489877422519
PD48372c_2	0.663670181960476	25.1583185866796	1258	0.822177714438854
PD48372c_30	0.426293606569894	8.92464271827746	168	0.783480707573486
PD48372c_31	0.480454664930569	7.97638103240545	135	0.783480707573486
PD48372c_32	0.995934330458257	18.4433143268498	682	0.997489877422519
PD48372c_33	0.416724017693847	8.58615909423312	142	0.783480707573486
PD48372c_34	0.136424217655545	12.4088410217416	291	0.714882776659016
PD48372c_35	0.510621454416905	14.5911156515562	437	0.783480707573486
PD48372c_36	0.542092515444419	11.854226971059	290	0.783480707573486
PD48372c_37	0.551769508397746	21.0903067547432	879	0.783480707573486
PD48372c_38	0.067452120029823	12.3082157131072	327	0.657658170290775
PD48372c_39	0.243748376497887	22.2061902445197	1014	0.783480707573486
PD48372c_3	0.580637438265362	24.3506157459596	1174	0.783480707573486
PD48372c_40	0.461809364635929	15.5710640125773	475	0.783480707573486
PD48372c_4	0.319009485118473	12.1014322060642	308	0.783480707573486
PD48372c_5	0.720536495401095	8.11474783718645	137	0.851543130928567
PD48372c_6	0.29987683320437	19.5779539529488	748	0.783480707573486
PD48372c_7	0.856589363765961	5.11587740245091	53	0.927971810746458
PD48372c_8	0.00179420112243854	16.8234715382863	516	0.0699738437751031
PD48372c_9	0.0655439437252255	19.490845344357	726	0.657658170290775
