sample_name	rl20	genome_span	genome_size	fraction_span
PD5182_100	3	323098810	2881033286	0.112146850774011
PD5182_101	3	437366800	2881033286	0.151809006208059
PD5182_102	4	335424576	2881033286	0.116425095687006
PD5182_103	4	554384623	2881033286	0.192425622325837
PD5182_104	4	496061098	2881033286	0.172181661492959
PD5182_105	3	398788163	2881033286	0.138418450400368
PD5182_106	4	450988184	2881033286	0.156536957136704
PD5182_107	3	457693652	2881033286	0.158864409593635
PD5182_108	2	273889873	2881033286	0.0950665423863485
PD5182_109	3	402857834	2881033286	0.139831023805811
PD5182_10	4	497480021	2881033286	0.172674166389343
PD5182_110	4	362586956	2881033286	0.125853095055147
PD5182_111	3	430614019	2881033286	0.149465131518095
PD5182_112	4	423489130	2881033286	0.146992099000692
PD5182_113	4	427085410	2881033286	0.148240359483302
PD5182_114	4	483118360	2881033286	0.167689267023623
PD5182_115	4	388672307	2881033286	0.13490726014472
PD5182_116	3	343295664	2881033286	0.119157132154009
PD5182_117	4	391149156	2881033286	0.135766968712489
PD5182_118	4	360195962	2881033286	0.125023186559602
PD5182_119	4	499240799	2881033286	0.173285328366734
PD5182_11	4	416442456	2881033286	0.144546214729155
PD5182_120	4	378002766	2881033286	0.131203887104274
PD5182_121	4	475323376	2881033286	0.164983646079263
PD5182_122	4	468434489	2881033286	0.162592529311027
PD5182_123	5	533993467	2881033286	0.185347899170367
PD5182_124	4	469454274	2881033286	0.162946494329396
PD5182_125	4	404070558	2881033286	0.140251957505499
PD5182_126	4	449704640	2881033286	0.156091441978571
PD5182_127	4	462386335	2881033286	0.16049322902547
PD5182_128	4	386313269	2881033286	0.134088443502974
PD5182_129	4	544396997	2881033286	0.188958940407049
PD5182_12	4	475591893	2881033286	0.165076847709839
PD5182_130	4	529880261	2881033286	0.183920214866966
PD5182_131	4	456853119	2881033286	0.158572662530495
PD5182_132	5	441961072	2881033286	0.153403667409069
PD5182_133	4	399755903	2881033286	0.138754350719431
PD5182_134	4	381689985	2881033286	0.132483712303767
PD5182_135	4	516978656	2881033286	0.179442097566935
PD5182_136	4	528606229	2881033286	0.183478001302065
PD5182_137	4	533387573	2881033286	0.185137594762243
PD5182_138	4	478692176	2881033286	0.166152948779225
PD5182_139	4	388219541	2881033286	0.134750106111756
PD5182_13	4	614086091	2881033286	0.213147863991739
PD5182_140	4	518192985	2881033286	0.179863588358416
PD5182_141	4	562530073	2881033286	0.195252889209417
PD5182_142	4	397926797	2881033286	0.13811947225104
PD5182_143	4	436163373	2881033286	0.151391299475601
PD5182_144	4	501977586	2881033286	0.174235260813991
PD5182_145	4	489499535	2881033286	0.169904158129189
PD5182_146	4	531770886	2881033286	0.184576446438183
PD5182_147	5	461160630	2881033286	0.160067789650661
