sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
PD5847_100	1	0.5	0.0125791170934251	0.987420882906575	1	2	1
PD5847_101	1	0.428571428571429	0.0989882784425079	0.815948432359917	3	7	1
PD5847_102	0.803619384765625	0.4375	0.197534140532668	0.701223100916823	7	16	1
PD5847_103	0.453125	0.285714285714286	0.0366925661760856	0.709579136262657	2	7	1
PD5847_104	1	0	0	0.975	0	1	1
PD5847_105	NA	NA	NA	NA	NA	NA	NA
PD5847_106	NA	NA	NA	NA	NA	NA	NA
PD5847_107	NA	NA	NA	NA	NA	NA	NA
PD5847_108	1	0.5	0.271957849560792	0.728042150439208	10	20	1
PD5847_109	1	0.526315789473684	0.288643247916999	0.755525310533804	10	19	1
PD5847_10	0.699797488261413	0.482142857142857	0.404520463762746	0.56040634227664	81	168	1
PD5847_110	1	0.476190476190476	0.257130626406407	0.702193161216357	10	21	1
PD5847_111	0.555997717760973	0.458333333333333	0.340245839537033	0.57995559092546	33	72	1
PD5847_112	1	0	0	0.975	0	1	1
PD5847_113	1	0.571428571428571	0.184051567640083	0.901011721557492	4	7	1
PD5847_114	NA	NA	NA	NA	NA	NA	NA
PD5847_115	NA	NA	NA	NA	NA	NA	NA
PD5847_116	NA	NA	NA	NA	NA	NA	NA
PD5847_117	NA	NA	NA	NA	NA	NA	NA
PD5847_118	1	0.6	0.146632799634673	0.947255049473683	3	5	1
PD5847_119	NA	NA	NA	NA	NA	NA	NA
PD5847_11	0.26875982532444	0.543478260869565	0.468589455886595	0.616943590040778	100	184	1
PD5847_120	NA	NA	NA	NA	NA	NA	NA
PD5847_121	NA	NA	NA	NA	NA	NA	NA
PD5847_122	0.5	1	0.158113883008419	1	2	2	1
PD5847_123	NA	NA	NA	NA	NA	NA	NA
PD5847_124	1	0.333333333333333	0.00840375865961264	0.905700675949754	1	3	1
PD5847_125	1	1	0.025	1	1	1	1
PD5847_126	1	0.5	0.318874964234164	0.681125035765836	16	32	1
PD5847_127	0.118920452559436	0.62	0.471749163052855	0.753498922200138	31	50	1
PD5847_128	NA	NA	NA	NA	NA	NA	NA
PD5847_129	NA	NA	NA	NA	NA	NA	NA
PD5847_12	0.887724827340787	0.52	0.374151945079094	0.66339490839654	26	50	1
PD5847_130	0.5	0	0	0.841886116991581	0	2	1
PD5847_131	NA	NA	NA	NA	NA	NA	NA
PD5847_132	NA	NA	NA	NA	NA	NA	NA
