sample_name	rl20	genome_span	genome_size	fraction_span
PD37918b_10	4	480258616	2881033286	0.166696656485627
PD37918b_11	4	508942173	2881033286	0.176652652877402
PD37918b_12	4	514748152	2881033286	0.178667894779748
PD37918b_13	4	478463058	2881033286	0.166073422450559
PD37918b_14	5	401460129	2881033286	0.139345883628225
PD37918b_15	4	230937226	2881033286	0.0801577778091662
PD37918b_16	4	392637617	2881033286	0.136283610088079
PD37918b_17	4	443095518	2881033286	0.153797430995735
PD37918b_18	4	351889663	2881033286	0.122140089359592
PD37918b_19	4	392198281	2881033286	0.136131117577098
PD37918b_1	4	455117484	2881033286	0.157970227630338
PD37918b_20	4	412851971	2881033286	0.143299965677661
PD37918b_21	4	448755986	2881033286	0.155762166366029
PD37918b_22	4	390312284	2881033286	0.135476492373993
PD37918b_23	4	433025460	2881033286	0.150302137120119
PD37918b_24	4	442784508	2881033286	0.153689480142993
PD37918b_25	4	371997225	2881033286	0.129119377692605
PD37918b_26	4	407833212	2881033286	0.141557966019279
PD37918b_27	5	472664532	2881033286	0.164060767467301
PD37918b_28	5	460587261	2881033286	0.159868774594921
PD37918b_29	4	427548786	2881033286	0.148401196222764
PD37918b_2	4	317111804	2881033286	0.110068774818036
PD37918b_30	4	364986165	2881033286	0.12668585495822
PD37918b_31	4	396093346	2881033286	0.137483085643183
PD37918b_32	4	434330283	2881033286	0.15075503817001
PD37918b_33	4	447904065	2881033286	0.155466466554389
PD37918b_35	4	498915045	2881033286	0.173172259905643
PD37918b_36	4	227592541	2881033286	0.0789968453700122
PD37918b_37	4	373142926	2881033286	0.129517047863778
PD37918b_3	5	500653456	2881033286	0.173775658348989
PD37918b_4	4	467766482	2881033286	0.162360665624049
PD37918b_5	4	458115018	2881033286	0.159010664759116
PD37918b_6	4	494634640	2881033286	0.171686541215477
PD37918b_7	4	390225874	2881033286	0.135446499662552
PD37918b_8	4	390271481	2881033286	0.135462329746925
PD37918b_9	4	425463599	2881033286	0.147677432630676
