sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
PD5182_100	1	0.507936507936508	0.37886176274012	0.636240640000865	32	63	1
PD5182_101	0.434042255345479	0.55	0.434673979094153	0.661513615510185	44	80	1
PD5182_102	0.288820497174766	0.54	0.468276101991955	0.610520569970517	108	200	1
PD5182_103	1	0.497674418604651	0.42895379998977	0.566460040407733	107	215	1
PD5182_104	1	0.502487562189055	0.431291183627614	0.573609494951012	101	201	1
PD5182_105	0.350669673174154	0.536082474226804	0.46324322433381	0.60780220883798	104	194	1
PD5182_106	0.874040338426397	0.490566037735849	0.410541838617481	0.570948383704679	78	159	1
PD5182_107	0.0755508287526565	0.578571428571429	0.492274057971784	0.661472523686781	81	140	1
PD5182_108	1	0.513513513513513	0.343996815665766	0.68078589351846	19	37	1
PD5182_109	0.207503397018638	0.549450549450549	0.474119225018908	0.623144727067141	100	182	1
PD5182_10	0.795493638934891	0.491935483870968	0.440028310220118	0.543971980957675	183	372	1
PD5182_110	0.644542212060332	0.479289940828402	0.401968996407685	0.557349942939191	81	169	1
PD5182_111	0.0370619140478261	0.577319587628866	0.504494475551015	0.647744729752745	112	194	1
PD5182_112	0.11117576581299	0.43979057591623	0.368209015780339	0.51327039836844	84	191	1
PD5182_113	1	0.5	0.419523947214977	0.580476052785023	79	158	1
PD5182_114	0.154216747315758	0.443820224719101	0.369510891629356	0.520032035408978	79	178	1
PD5182_115	0.944205324475474	0.495098039215686	0.424550148826141	0.565790443513631	101	204	1
PD5182_116	0.168483717488858	0.555555555555556	0.477745071430257	0.631406528435692	95	171	1
PD5182_117	0.427839811125033	0.465408805031447	0.386031885727333	0.546099069695135	74	159	1
PD5182_118	0.286395629891792	0.45959595959596	0.38872596245905	0.531693900359857	91	198	1
PD5182_119	0.653138824795458	0.488888888888889	0.444022839523964	0.533888385866934	242	495	1
PD5182_11	0.0920782899368176	0.541666666666667	0.493375303457283	0.58938365211115	234	432	1
PD5182_120	0.744421580651535	0.493438320209974	0.457368496911143	0.529559103311727	376	762	1
PD5182_121	0.102787926644755	0.532428355957768	0.493622435708773	0.570944401992342	353	663	1
PD5182_122	0.350539314008143	0.521739130434783	0.477208472593379	0.566014429919768	264	506	1
PD5182_123	0.464779724601072	0.482254697286013	0.436691809267236	0.528037916135897	231	479	1
PD5182_124	0.379094178746419	0.520309477756286	0.476267630292426	0.564117893714827	269	517	1
PD5182_125	0.333269889380082	0.522243713733075	0.478197816843649	0.566033946359772	270	517	1
PD5182_126	0.759483279123001	0.505787037037037	0.471899698547302	0.539634785375037	437	864	1
PD5182_127	0.113883007766217	0.52972972972973	0.49303530438935	0.566186323331215	392	740	1
PD5182_128	0.887338519421374	0.503136762860728	0.467840646422172	0.538409598353333	401	797	1
PD5182_129	0.663175182183127	0.491436100131752	0.455304007479665	0.527634967941399	373	759	1
PD5182_12	0.120897353261034	0.527315914489311	0.492954603142283	0.561485417506031	444	842	1
PD5182_130	0.714480414468285	0.492637215528782	0.456205875042103	0.529126897090205	368	747	1
PD5182_131	0.181331228086708	0.529739776951673	0.486570569214805	0.572580644232328	285	538	1
PD5182_132	0.804310062525672	0.494987468671679	0.459745065698513	0.530267027436329	395	798	1
PD5182_133	1	0.5	0.45599616716095	0.54400383283905	258	516	1
PD5182_134	0.498493308622689	0.487972508591065	0.454330527826076	0.521695915815811	426	873	1
PD5182_135	0.614609703138734	0.490297542043984	0.454504511215272	0.526164842300025	379	773	1
PD5182_136	0.963293833226364	0.502118644067797	0.456061000902502	0.548149587337789	237	472	1
PD5182_137	0.797748996592395	0.494638069705094	0.45817221477545	0.531146468848817	369	746	1
PD5182_138	0.343393345288383	0.48207171314741	0.445848412931733	0.518435931836341	363	753	1
PD5182_139	0.928527764422146	0.503018108651911	0.458149344557817	0.547850772168272	250	497	1
PD5182_13	0.156570523710161	0.473614775725594	0.437572326060412	0.50986323858947	359	758	1
PD5182_140	0.869105822368397	0.495755517826825	0.454637023400633	0.536916771222169	292	589	1
PD5182_141	0.173319259358328	0.474967907573813	0.439410392090739	0.510715550802038	370	779	1
PD5182_142	0.191016583904187	0.530487804878049	0.485302591183787	0.57530457585673	261	492	1
PD5182_143	1	0.5	0.457242569772986	0.542757430227014	273	546	1
PD5182_144	0.946343652768818	0.501698754246886	0.468195006893968	0.535191132504709	443	883	1
PD5182_145	0.930847138542808	0.502824858757062	0.459442430386776	0.546175685206441	267	531	1
PD5182_146	1	0.50070126227209	0.463361583858194	0.538035116376094	357	713	1
PD5182_147	0.943528079910463	0.498117942283563	0.46284001478506	0.533409838345608	397	797	1
PD5182_148	0.327287652902956	0.517747858017136	0.48286084516401	0.552506400257429	423	817	1
PD5182_149	0.0357392828093119	0.462025316455696	0.426824469903374	0.4975105502317	365	790	1
PD5182_14	0.164043949879569	0.464197530864198	0.414808950662867	0.51411294963931	188	405	1
PD5182_150	0.766091009540158	0.506224066390041	0.469127619598411	0.543269541427645	366	723	1
PD5182_151	0.33735978128877	0.517676767676768	0.482234459853097	0.552987041017042	410	792	1
PD5182_152	0.918050946807007	0.497647058823529	0.463504090955168	0.531806391195647	423	850	1
PD5182_153	0.972608608171532	0.501179245283019	0.466982883357241	0.535367386134992	425	848	1
PD5182_154	0.886342774194226	0.503192848020434	0.467577666953433	0.538783904036117	394	783	1
PD5182_155	0.382751272651798	0.52	0.476302291507388	0.563471376129136	273	525	1
PD5182_156	0.892044749878145	0.493087557603687	0.424760123165203	0.561606398881655	107	217	1
PD5182_157	0.592251914630359	0.479820627802691	0.412662504842565	0.54752229225996	107	223	1
PD5182_158	0.599089238614557	0.50982800982801	0.474889525761669	0.544695088327996	415	814	1
PD5182_159	0.522205483343401	0.4864	0.446559196272066	0.526369838219561	304	625	1
PD5182_15	0.731872341440804	0.491743119266055	0.448996506873505	0.534579703500687	268	545	1
PD5182_162	0.0990496573678136	0.443478260869565	0.378199921322006	0.5102323991776	102	230	1
PD5182_163	NA	NA	NA	NA	NA	NA	NA
PD5182_164	NA	NA	NA	NA	NA	NA	NA
PD5182_165	1	0	0	0.975	0	1	1
PD5182_166	0.5	1	0.158113883008419	1	2	2	1
PD5182_167	NA	NA	NA	NA	NA	NA	NA
PD5182_168	NA	NA	NA	NA	NA	NA	NA
PD5182_169	NA	NA	NA	NA	NA	NA	NA
PD5182_16	0.564129755308117	0.486220472440945	0.441962617282629	0.530639541551547	247	508	1
PD5182_170	NA	NA	NA	NA	NA	NA	NA
PD5182_171	NA	NA	NA	NA	NA	NA	NA
PD5182_172	1	1	0.025	1	1	1	1
PD5182_173	NA	NA	NA	NA	NA	NA	NA
PD5182_174	NA	NA	NA	NA	NA	NA	NA
PD5182_175	NA	NA	NA	NA	NA	NA	NA
PD5182_176	1	0	0	0.975	0	1	1
PD5182_177	NA	NA	NA	NA	NA	NA	NA
PD5182_178	NA	NA	NA	NA	NA	NA	NA
PD5182_179	NA	NA	NA	NA	NA	NA	NA
PD5182_17	0.595944079571261	0.510760401721664	0.472953780530598	0.548475579756229	356	697	1
PD5182_180	NA	NA	NA	NA	NA	NA	NA
PD5182_181	NA	NA	NA	NA	NA	NA	NA
PD5182_182	NA	NA	NA	NA	NA	NA	NA
PD5182_183	NA	NA	NA	NA	NA	NA	NA
PD5182_184	0.443353367726117	0.526530612244898	0.461975819275913	0.590435805203626	129	245	1
PD5182_185	NA	NA	NA	NA	NA	NA	NA
PD5182_186	NA	NA	NA	NA	NA	NA	NA
