sample_name	p.value	sd	nr_total_runs	fdr
KX010_1_01_100	0.589585771319765	13.5389480174481	361	0.968211722338171
KX010_1_01_101	0.647445694999474	15.08643984998	464	0.968343804533477
KX010_1_01_102	0.359924517837004	16.9261885427649	559	0.921221446868269
KX010_1_01_103	0.302194508016232	15.5158448597209	499	0.921221446868269
KX010_1_01_104	0.0288845484828523	14.6181838946525	397	0.811187973833407
KX010_1_01_105	0.410911125385906	11.8093360001968	271	0.921221446868269
KX010_1_01_106	0.100843696408613	12.4896917272626	293	0.903063575039284
KX010_1_01_107	0.609505244804718	15.3985395038727	468	0.968211722338171
KX010_1_01_108	0.588934970280763	15.8410717945637	512	0.968211722338171
KX010_1_01_109	0.476961863260597	13.9708892527693	382	0.921221446868269
KX010_1_01_10	0.719307282541529	15.805678183326	507	0.968343804533477
KX010_1_01_110	0.898609728765159	14.1579137643734	405	0.985697312573276
KX010_1_01_111	0.836812748188765	14.3774494318572	412	0.982726948522271
KX010_1_01_112	0.0669543155637049	15.9833845897499	542	0.811187973833407
KX010_1_01_113	0.0839082657433384	16.1284510617369	494	0.85802968518188
KX010_1_01_114	0.775131923068414	14.5223670797662	420	0.980420234231755
KX010_1_01_115	0.891323448747438	14.1840635743798	402	0.98449314722278
KX010_1_01_116	0.581411205091943	15.8905845973799	498	0.968211722338171
KX010_1_01_117	0.928337129755962	16.6733117869168	556	0.996799585671043
KX010_1_01_118	0.0583348022511432	15.8506087902144	534	0.811187973833407
KX010_1_01_119	0.0061141278833912	14.0447514806185	358	0.811187973833407
KX010_1_01_11	0.900723512247407	15.9065275995398	511	0.985697312573276
KX010_1_01_120	0.732082102492597	16.0777924608044	524	0.968343804533477
KX010_1_01_121	0.544594159424134	13.6292868851541	365	0.957727978628531
KX010_1_01_122	0.102497008289892	10.723324826778	249	0.903063575039284
KX010_1_01_123	0.62191089131362	14.4877576348957	415	0.968211722338171
KX010_1_01_124	0.128895990975551	15.475762264377	457	0.903063575039284
KX010_1_01_125	0.139989982827843	15.2634685809344	490	0.903063575039284
KX010_1_01_126	0.797594280975028	15.4666200900556	476	0.982726948522271
KX010_1_01_127	0.467801523998608	14.9534907740618	438	0.921221446868269
KX010_1_01_128	0.629184904737108	15.7056121655311	503	0.968211722338171
KX010_1_01_129	0.814634787817888	16.0628692474076	514	0.982726948522271
KX010_1_01_12	0.679155573546059	15.0068952633028	446	0.968343804533477
KX010_1_01_130	0.91977412606103	14.7218469902132	434	0.994356700467491
KX010_1_01_131	0.554590668456185	17.4006258091374	597	0.960684381970551
KX010_1_01_132	0.193948205150934	12.8012120208325	346	0.921221446868269
KX010_1_01_133	0.257809019049942	13.0474311870814	357	0.921221446868269
KX010_1_01_134	0.0420041392587989	16.605263191978	588	0.811187973833407
KX010_1_01_135	0.964349899608375	16.1003855212404	521	0.999016072470114
KX010_1_01_136	0.393772335022529	15.9955868806975	527	0.921221446868269
KX010_1_01_137	0.959914753159978	16.0329541547911	515	0.997681890989223
KX010_1_01_138	0.415251543162712	13.4189301235412	373	0.921221446868269
KX010_1_01_139	0.453489801907115	11.0221292335674	253	0.921221446868269
KX010_1_01_13	0.154871675718	16.1467987498012	500	0.903063575039284
KX010_1_01_140	0.718758402166905	11.5899363829212	275	0.968343804533477
KX010_1_01_141	0.320577458710854	11.4623186577305	253	0.921221446868269
KX010_1_01_142	0.00725801811676297	11.9824653836984	321	0.811187973833407
KX010_1_01_143	0.318516541771186	16.5525942771344	566	0.921221446868269
KX010_1_01_144	0.286303262442748	16.4163210731553	558	0.921221446868269
KX010_1_01_145	0.12744767007524	14.3205952683336	391	0.903063575039284
KX010_1_01_146	0.795415653479759	15.3535229663293	469	0.982726948522271
KX010_1_01_147	0.134454841825071	14.753547098701	459	0.903063575039284
KX010_1_01_148	0.0574428833904887	15.8631217825473	475	0.811187973833407
KX010_1_01_149	0.733434683046101	14.7889548694422	444	0.968343804533477
KX010_1_01_14	0.64012214799193	14.4043767121055	411	0.968343804533477
KX010_1_01_150	0.811973775248546	16.8151651480643	571	0.982726948522271
KX010_1_01_151	0.677220960439512	15.8859229933399	500	0.968343804533477
KX010_1_01_152	0.0600794737621431	15.8274689327035	473	0.811187973833407
KX010_1_01_153	0.759192752876407	15.3115463212966	466	0.980420234231755
KX010_1_01_154	0.419575168260543	16.1567642822431	511	0.921221446868269
KX010_1_01_155	0.763872903944464	16.5901609165712	547	0.980420234231755
KX010_1_01_156	0.429106255663328	15.1485414674087	449	0.921221446868269
KX010_1_01_157	0.0273533962437456	16.5026615608649	583	0.811187973833407
KX010_1_01_158	0.234799328196005	16.1617255990107	505	0.921221446868269
KX010_1_01_159	0.373761409189483	15.7400682250607	483	0.921221446868269
KX010_1_01_15	0.888215133582977	13.9358727506241	388	0.98449314722278
