sample_name	rl20	genome_span	genome_size	fraction_span
PD37115b_10	3	290236758	2881033286	0.100740508417715
PD37115b_11	3	321989645	2881033286	0.11176186216406
PD37115b_12	4	251492616	2881033286	0.0872925062067471
PD37115b_13	3	229931063	2881033286	0.0798085409555383
PD37115b_14	5	469976654	2881033286	0.163127811220991
PD37115b_15	4	346533848	2881033286	0.12028109834202
PD37115b_16	3	401296351	2881033286	0.139289036662661
PD37115b_17	3	361415376	2881033286	0.125446442342839
PD37115b_18	3	428366898	2881033286	0.148685161008584
PD37115b_19	4	387466932	2881033286	0.13448887726596
PD37115b_1	4	406522076	2881033286	0.141102873741668
PD37115b_21	4	497572200	2881033286	0.172706161507361
PD37115b_22	5	509411939	2881033286	0.176815707571106
PD37115b_23	3	305810150	2881033286	0.106145996815116
PD37115b_24	4	460964091	2881033286	0.159999571417656
PD37115b_25	4	329583760	2881033286	0.114397761942414
PD37115b_26	4	384254635	2881033286	0.133373896395864
PD37115b_27	4	279460036	2881033286	0.0969999330996969
PD37115b_28	4	499156691	2881033286	0.173256134674176
PD37115b_29	4	463584389	2881033286	0.160909070802037
PD37115b_2	5	344423771	2881033286	0.119548695488414
PD37115b_30	3	218968017	2881033286	0.0760032930074241
PD37115b_31	4	466747397	2881033286	0.162006943574063
PD37115b_3	3	573818786	2881033286	0.199171175421123
PD37115b_4	4	323781559	2881033286	0.112383831375144
PD37115b_5	5	441564718	2881033286	0.153266093851024
PD37115b_6	4	475463353	2881033286	0.165032231772695
PD37115b_7	4	523495819	2881033286	0.181704189793245
PD37115b_8	4	496584188	2881033286	0.172363224823915
PD37115b_9	2	448148080	2881033286	0.155551163597351
