sample_name	rl20	genome_span	genome_size	fraction_span
Pair25_100	4	471254376	2881033286	0.16357130557637
Pair25_101	4	422656455	2881033286	0.146703079431204
Pair25_102	5	494694570	2881033286	0.171707342780072
Pair25_103	4	423721234	2881033286	0.147072661763062
Pair25_104	4	500607287	2881033286	0.173759633195713
Pair25_105	3	445280947	2881033286	0.15455598835452
Pair25_106	4	468542160	2881033286	0.162629901666468
Pair25_107	4	513244031	2881033286	0.178145817854324
Pair25_108	5	475852269	2881033286	0.165167223618117
Pair25_109	4	510317294	2881033286	0.177129954200744
Pair25_10	4	444670809	2881033286	0.154344210863796
Pair25_110	4	450952361	2881033286	0.156524523056135
Pair25_111	4	323109591	2881033286	0.112150592834213
Pair25_112	5	446421149	2881033286	0.154951749835493
Pair25_113	4	488480897	2881033286	0.169550591231871
Pair25_114	4	472102678	2881033286	0.163865749241468
Pair25_115	4	524756829	2881033286	0.182141883452019
Pair25_116	4	546212373	2881033286	0.189589053224149
Pair25_117	4	478599020	2881033286	0.166120614546763
Pair25_118	4	390120481	2881033286	0.135409917995651
Pair25_119	4	425242228	2881033286	0.147600595267819
Pair25_11	5	435372437	2881033286	0.151116767416619
Pair25_120	4	486385670	2881033286	0.16882334277897
Pair25_121	4	492001289	2881033286	0.17077251116494
Pair25_122	4	481517754	2881033286	0.167133700377525
Pair25_123	4	513889366	2881033286	0.178369812142462
Pair25_124	4	438093470	2881033286	0.152061231686859
Pair25_125	4	450148233	2881033286	0.15624541208442
Pair25_126	4	408920633	2881033286	0.141935407337047
Pair25_127	3	503330725	2881033286	0.174704932235899
Pair25_128	4	476995887	2881033286	0.165564170784801
Pair25_129	5	360889334	2881033286	0.125263854379501
Pair25_12	4	407043862	2881033286	0.141283984457235
Pair25_130	4	483380113	2881033286	0.16778012088542
Pair25_131	4	473942695	2881033286	0.164504414892761
Pair25_132	4	454890259	2881033286	0.1578913583576
Pair25_133	4	550887489	2881033286	0.191211775190854
Pair25_134	4	484042197	2881033286	0.168009928712778
Pair25_135	4	496118320	2881033286	0.172201523117009
Pair25_136	4	411838478	2881033286	0.142948184597962
Pair25_137	4	512788777	2881033286	0.177987800242305
Pair25_138	4	398007965	2881033286	0.138147645476388
Pair25_139	4	501312913	2881033286	0.174004554350713
Pair25_13	4	457849465	2881033286	0.158918491926094
Pair25_140	4	466369289	2881033286	0.161875703160481
Pair25_141	4	396870818	2881033286	0.137752944378859
Pair25_142	4	456631158	2881033286	0.15849562038
Pair25_143	4	200370378	2881033286	0.0695480954606368
Pair25_144	4	457293966	2881033286	0.158725679506085
Pair25_145	4	376188356	2881033286	0.130574109583543
Pair25_146	3	435036409	2881033286	0.151000132873855
Pair25_147	4	313901497	2881033286	0.108954484672344
Pair25_148	4	508532143	2881033286	0.176510332411342
Pair25_149	3	279597638	2881033286	0.0970476944361135
Pair25_14	5	448448606	2881033286	0.155655475477905
Pair25_150	4	420442343	2881033286	0.14593456626936
Pair25_151	4	357035698	2881033286	0.123926266223638
Pair25_152	5	530877766	2881033286	0.184266446548789
Pair25_153	4	518806952	2881033286	0.180076694886197
Pair25_154	4	441786956	2881033286	0.153343232147579
Pair25_155	4	508005106	2881033286	0.176327399085801
Pair25_156	4	438293150	2881033286	0.152130540153711
Pair25_157	4	502484694	2881033286	0.174411276829656
Pair25_158	4	519774403	2881033286	0.180412494894028
Pair25_159	3	335827485	2881033286	0.116564944470412
Pair25_15	4	426699748	2881033286	0.148106497093765
Pair25_160	4	439466373	2881033286	0.152537763147524
Pair25_161	4	533270956	2881033286	0.185097117270862
Pair25_162	4	522486071	2881033286	0.181353708594396
Pair25_163	4	396184022	2881033286	0.137514559073373
Pair25_164	5	357205319	2881033286	0.123985141281009
Pair25_165	4	464864052	2881033286	0.161353238874034
Pair25_166	4	485660757	2881033286	0.168571727150812
Pair25_167	4	450292997	2881033286	0.156295659334496
Pair25_168	4	415915241	2881033286	0.144363219620226
Pair25_169	4	441394475	2881033286	0.15320700289889
Pair25_16	4	401307428	2881033286	0.139292881463779
Pair25_170	4	423483772	2881033286	0.146990239251266
Pair25_171	5	460027080	2881033286	0.159674337063525
Pair25_172	5	479365123	2881033286	0.166386527128795
Pair25_173	5	420359995	2881033286	0.145905983468738
Pair25_174	4	385864988	2881033286	0.133932846203152
Pair25_175	5	513999141	2881033286	0.178407914791443
Pair25_176	4	561949108	2881033286	0.19505123759962
Pair25_177	4	520013950	2881033286	0.180495641104509
Pair25_178	4	469998167	2881033286	0.163135278333608
Pair25_179	4	540320409	2881033286	0.187543966126881
Pair25_17	2	63475132	2881033286	0.0220320717252553
Pair25_180	4	551943811	2881033286	0.191578422117543
Pair25_181	3	401965477	2881033286	0.139521288751955
Pair25_182	3	385713438	2881033286	0.133880243548148
Pair25_183	3	501420726	2881033286	0.174041975994025
Pair25_184	3	448721047	2881033286	0.155750039119819
Pair25_185	4	481307932	2881033286	0.167060871645896
Pair25_186	4	462289490	2881033286	0.160459614349627
Pair25_187	4	519256345	2881033286	0.180232678158651
Pair25_188	3	401347986	2881033286	0.139306959051913
Pair25_189	4	436054134	2881033286	0.151353382870982
Pair25_18	2	13924	2881033286	4.83298824337151e-06
Pair25_190	4	445758156	2881033286	0.154721626496335
Pair25_191	4	421677605	2881033286	0.146363322856798
Pair25_192	4	415241908	2881033286	0.144129507290948
Pair25_193	4	368222462	2881033286	0.12780916617289
Pair25_194	4	359306763	2881033286	0.124714547640252
Pair25_195	4	414542046	2881033286	0.143886586807036
Pair25_196	4	465143794	2881033286	0.161450336676187
Pair25_197	5	521375960	2881033286	0.18096839163003
Pair25_198	5	416344695	2881033286	0.144512282111828
Pair25_199	4	487786794	2881033286	0.16930966968356
Pair25_19	4	493803051	2881033286	0.171397898594081
Pair25_1	5	487293730	2881033286	0.169138528307861
Pair25_200	5	516923017	2881033286	0.17942278539853
Pair25_201	4	480013303	2881033286	0.166611508909863
Pair25_202	4	401430588	2881033286	0.139335630015349
Pair25_203	4	526575915	2881033286	0.182773284001551
Pair25_204	4	509414609	2881033286	0.17681663432194
Pair25_205	4	437688459	2881033286	0.151920653304108
Pair25_206	4	401172423	2881033286	0.139246021540065
Pair25_207	4	408766913	2881033286	0.141882051480054
Pair25_208	4	392527756	2881033286	0.136245477588696
Pair25_209	4	497585134	2881033286	0.172710650868891
Pair25_20	4	494330821	2881033286	0.171581086342228
Pair25_210	4	385403235	2881033286	0.133772572803243
Pair25_211	4	493477764	2881033286	0.171284992227611
Pair25_212	4	484928529	2881033286	0.168317572503048
Pair25_213	4	460079097	2881033286	0.159692392044095
Pair25_214	5	528759723	2881033286	0.18353127871498
Pair25_215	4	392197368	2881033286	0.136130800676907
Pair25_216	4	466006633	2881033286	0.161749826100412
Pair25_217	4	499473971	2881033286	0.173366261829437
Pair25_218	4	352891385	2881033286	0.122487784752377
Pair25_219	4	500303689	2881033286	0.173654255031054
Pair25_21	4	436577419	2881033286	0.151535013885987
Pair25_220	4	511923666	2881033286	0.177687522212126
Pair25_221	4	378473370	2881033286	0.131367232665843
Pair25_222	3	446828051	2881033286	0.155092984579978
Pair25_223	4	441645217	2881033286	0.153294034868016
Pair25_224	4	547075149	2881033286	0.189888520781221
Pair25_225	4	402004670	2881033286	0.139534892551741
Pair25_226	4	485943031	2881033286	0.168669703804318
Pair25_227	4	460539337	2881033286	0.159852140285199
Pair25_228	4	444124994	2881033286	0.154154759737823
Pair25_229	4	471288537	2881033286	0.163583162780577
Pair25_22	5	524777652	2881033286	0.18214911106723
Pair25_230	5	453308820	2881033286	0.157342444532937
Pair25_231	4	473016033	2881033286	0.164182772652631
Pair25_232	4	457221111	2881033286	0.15870039170384
Pair25_233	5	477223627	2881033286	0.165643218812849
Pair25_234	5	478572558	2881033286	0.166111429647675
Pair25_235	4	466372682	2881033286	0.161876880862945
Pair25_236	4	459977130	2881033286	0.159656999533882
Pair25_237	4	580426408	2881033286	0.201464665757423
Pair25_238	4	414153275	2881033286	0.143751645290779
Pair25_239	4	374004481	2881033286	0.129816091614569
Pair25_23	4	438024260	2881033286	0.152037209055696
Pair25_240	4	432935089	2881033286	0.150270769554726
Pair25_241	4	549737813	2881033286	0.190812725306361
Pair25_242	4	455336436	2881033286	0.158046225363881
Pair25_243	5	476432628	2881033286	0.165368664886713
