sample_name	rl20	genome_span	genome_size	fraction_span
PD37105b_10	4	441798088	2881033286	0.15334709603907
PD37105b_11	4	460926077	2881033286	0.159986376846047
PD37105b_12	4	424777161	2881033286	0.147439171586163
PD37105b_13	4	378950017	2881033286	0.131532675738756
PD37105b_14	4	403414919	2881033286	0.140024386722757
PD37105b_15	3	314942416	2881033286	0.109315785253305
PD37105b_16	5	479152544	2881033286	0.166312741448833
PD37105b_17	4	485670122	2881033286	0.168574977720684
PD37105b_18	3	447305066	2881033286	0.15525855538484
PD37105b_19	4	445508651	2881033286	0.154635023887051
PD37105b_1	4	433170129	2881033286	0.150352351395915
PD37105b_20	4	413111045	2881033286	0.143389889664746
PD37105b_21	4	311427665	2881033286	0.108095823298308
PD37105b_22	3	406563397	2881033286	0.141117216165339
PD37105b_23	4	438027252	2881033286	0.152038247571986
PD37105b_24	4	491024856	2881033286	0.170433593525653
PD37105b_25	4	453646499	2881033286	0.157459652133988
PD37105b_26	4	428043577	2881033286	0.148572937036174
PD37105b_28	4	357581002	2881033286	0.124115539982692
PD37105b_29	4	445649408	2881033286	0.154683880316682
PD37105b_2	4	400870951	2881033286	0.139141381305096
PD37105b_30	4	448390572	2881033286	0.155635332010531
PD37105b_31	3	467362011	2881033286	0.16222027467405
PD37105b_32	4	365409277	2881033286	0.126832716156269
PD37105b_33	4	464003006	2881033286	0.161054371795967
PD37105b_34	5	444877643	2881033286	0.154416002467526
PD37105b_35	4	487087056	2881033286	0.169066792239762
PD37105b_36	3	320467138	2881033286	0.111233403500497
PD37105b_37	4	447680933	2881033286	0.155389017952499
PD37105b_3	5	512087282	2881033286	0.177744312947865
PD37105b_4	5	413676535	2881033286	0.143586169937781
PD37105b_5	5	437831937	2881033286	0.151970454186554
PD37105b_6	4	499609532	2881033286	0.173413314739467
PD37105b_7	4	304782287	2881033286	0.105789227941603
PD37105b_8	4	425329529	2881033286	0.147630897243302
PD37105b_9	4	442698972	2881033286	0.153659790794934
