sample_name	rl20	genome_span	genome_size	fraction_span
CB001_3_01_100	2	142362601	2881033286	0.0494137300293586
CB001_3_01_101	2	156300876	2881033286	0.0542516730922629
CB001_3_01_102	3	128782774	2881033286	0.0447002034394406
CB001_3_01_103	2	251764854	2881033286	0.0873869993878301
CB001_3_01_104	2	123467673	2881033286	0.0428553441572421
CB001_3_01_105	1	70664364	2881033286	0.0245274375493626
CB001_3_01_106	2	139673714	2881033286	0.0484804235614791
CB001_3_01_107	2	182003031	2881033286	0.063172831735204
CB001_3_01_108	2	209566418	2881033286	0.0727400197069434
CB001_3_01_109	2	214037173	2881033286	0.0742918084425075
CB001_3_01_10	2	54723597	2881033286	0.0189944341378915
CB001_3_01_110	2	44743930	2881033286	0.0155305147696235
CB001_3_01_111	2	150139152	2881033286	0.0521129529219886
CB001_3_01_112	2	184063584	2881033286	0.0638880449227826
CB001_3_01_113	2	103535119	2881033286	0.0359368006968594
CB001_3_01_114	2	150631279	2881033286	0.0522837690671513
CB001_3_01_115	2	80646822	2881033286	0.0279923256672849
CB001_3_01_116	2	59526914	2881033286	0.0206616543756239
CB001_3_01_117	3	76274326	2881033286	0.0264746424036977
CB001_3_01_118	2	65593019	2881033286	0.0227671854118245
CB001_3_01_119	5	96206908	2881033286	0.0333931955828156
CB001_3_01_11	3	277173831	2881033286	0.0962063966240479
CB001_3_01_120	2	288229414	2881033286	0.100043763951153
CB001_3_01_121	2	66785585	2881033286	0.0231811223162661
CB001_3_01_122	2	171778798	2881033286	0.0596240240731464
CB001_3_01_123	2	-26220801	2881033286	-0.00910117947175984
CB001_3_01_124	2	143195059	2881033286	0.0497026742786477
CB001_3_01_125	2	189814587	2881033286	0.0658842047824921
CB001_3_01_126	3	206191177	2881033286	0.0715684813507566
CB001_3_01_127	3	297289351	2881033286	0.103188447160482
CB001_3_01_128	2	95021592	2881033286	0.0329817751366306
CB001_3_01_129	2	171780480	2881033286	0.0596246078914619
CB001_3_01_12	3	114507338	2881033286	0.0397452325720891
CB001_3_01_130	2	76354504	2881033286	0.0265024720023315
CB001_3_01_131	2	165160986	2881033286	0.0573269968113794
CB001_3_01_132	2	169545344	2881033286	0.0588487973477721
CB001_3_01_133	2	104402978	2881033286	0.036238032551492
CB001_3_01_134	2	159243533	2881033286	0.0552730625410761
CB001_3_01_135	2	81666993	2881033286	0.0283464246653622
CB001_3_01_136	2	195976050	2881033286	0.0680228343602692
CB001_3_01_137	2	108868230	2881033286	0.0377879112084649
CB001_3_01_138	1	156941191	2881033286	0.0544739249499945
CB001_3_01_139	3	97088663	2881033286	0.0336992507069563
CB001_3_01_13	1	164292902	2881033286	0.0570256868597665
CB001_3_01_140	2	312584689	2881033286	0.108497423656632
CB001_3_01_141	7	191681281	2881033286	0.0665321299588762
CB001_3_01_142	2	149860003	2881033286	0.0520160609487661
CB001_3_01_143	2	113339047	2881033286	0.0393397214640859
CB001_3_01_144	2	293640104	2881033286	0.101921801954495
CB001_3_01_145	2	65993487	2881033286	0.0229061869297681
CB001_3_01_146	4	62661594	2881033286	0.0217496945642717
CB001_3_01_147	3	80486007	2881033286	0.0279365071521773
CB001_3_01_148	2	198283479	2881033286	0.0688237376373027
CB001_3_01_149	2	47074932	2881033286	0.0163396001805166
CB001_3_01_14	2	224545375	2881033286	0.0779391810886561
CB001_3_01_150	2	370998669	2881033286	0.128772781211109
CB001_3_01_151	2	173373747	2881033286	0.060177627187609
CB001_3_01_152	2	316966743	2881033286	0.110018424479945
CB001_3_01_153	2	60148292	2881033286	0.0208773332443893
CB001_3_01_154	2	114732051	2881033286	0.0398232299354281
CB001_3_01_155	3	214499072	2881033286	0.07445213251868
CB001_3_01_156	3	248308000	2881033286	0.0861871333478235
CB001_3_01_157	3	128729634	2881033286	0.0446817586681642
CB001_3_01_158	3	205979633	2881033286	0.0714950549169046
