sample_name	rl20	genome_span	genome_size	fraction_span
PD37917b_10	4	450322230	2881033286	0.156305806041284
PD37917b_11	4	439531434	2881033286	0.152560345670369
PD37917b_12	4	408563470	2881033286	0.141811436884593
PD37917b_13	5	411993744	2881033286	0.143002077067984
PD37917b_14	4	443495075	2881033286	0.153936116307682
PD37917b_15	4	491930100	2881033286	0.170747801627447
PD37917b_16	4	449258905	2881033286	0.155936728389469
PD37917b_17	4	420931805	2881033286	0.146104457399178
PD37917b_18	4	502492542	2881033286	0.174414000852332
PD37917b_19	4	435642180	2881033286	0.151210394588964
PD37917b_1	4	475394464	2881033286	0.16500832055989
PD37917b_20	4	396627874	2881033286	0.137668619077524
PD37917b_21	4	417940174	2881033286	0.145066069188067
PD37917b_23	5	530103351	2881033286	0.183997648890753
PD37917b_24	3	302623557	2881033286	0.105039937744058
PD37917b_2	4	421539719	2881033286	0.146315462944637
PD37917b_3	4	379100760	2881033286	0.131584998285924
PD37917b_4	4	368356446	2881033286	0.127855671709862
PD37917b_5	5	453908702	2881033286	0.157550662189746
PD37917b_6	5	420082481	2881033286	0.14580965900024
PD37917b_7	4	445496448	2881033286	0.154630788253933
PD37917b_8	4	523485776	2881033286	0.181700703891139
PD37917b_9	4	426958207	2881033286	0.14819620761577
