sample_name	p.value	sd	nr_total_runs	fdr
SX001_5_01_245	0.88055056626606	13.0781298954102	347	1
SX001_5_01_246	0.575898830645436	11.6609007211434	280	0.964874088679116
SX001_5_01_247	0.804513105433263	13.2652355087398	357	0.99826542741235
SX001_5_01_248	0.936580597323412	14.1112330513349	401	1
SX001_5_01_249	0.298114946129351	14.151853914356	417	0.964874088679116
SX001_5_01_24	0.700575040059307	12.3191885768864	310	0.965234713204681
SX001_5_01_250	0.481542084251097	12.2104447644852	292	0.964874088679116
SX001_5_01_251	0.223257855664231	13.2924332646449	339	0.964874088679116
SX001_5_01_252	0.64010053569256	12.4630463681792	307	0.964874088679116
SX001_5_01_253	0.883466003188421	12.5934727394651	317	1
SX001_5_01_254	0.691003005054075	13.8383171570576	390	0.965234713204681
SX001_5_01_255	0.531076283786976	9.17878976990356	176	0.964874088679116
SX001_5_01_256	0.098770617505431	13.6192084853149	350	0.964874088679116
SX001_5_01_257	0.195905032788394	12.0386822344591	307	0.964874088679116
SX001_5_01_258	0.837355989473937	13.3506944415972	356	1
SX001_5_01_259	0.737851402883714	12.5982686773552	315	0.972531902992281
SX001_5_01_25	0.961640468620938	13.4966576632264	368	1
SX001_5_01_260	0.639746086587513	9.06885620706617	162	0.964874088679116
SX001_5_01_261	0.531788320364733	9.60436969129168	192	0.964874088679116
SX001_5_01_262	0.925940250138028	12.9920249215196	341	1
SX001_5_01_263	0.641294345367284	13.7811530254858	375	0.964874088679116
SX001_5_01_264	0.650289283940448	11.3645046823772	255	0.964874088679116
SX001_5_01_265	0.359514211602415	12.8069989912147	343	0.964874088679116
SX001_5_01_266	0.887384036453692	13.8277944744268	382	1
SX001_5_01_267	0.83980822449548	14.5495961002705	422	1
SX001_5_01_268	0.0339929204080981	12.7058438402669	298	0.964874088679116
SX001_5_01_269	0.61910271482411	12.6203626618645	314	0.964874088679116
SX001_5_01_26	0.806369823778892	12.694021291696	327	0.99826542741235
SX001_5_01_270	0.00778102232687572	12.9965486628694	374	0.964874088679116
SX001_5_01_271	0.960142254050327	10.1243795803224	209	1
SX001_5_01_272	0.519103882120299	12.7488186384111	336	0.964874088679116
SX001_5_01_273	0.93541982652706	12.1752252836345	297	1
SX001_5_01_274	0.614063623604203	12.4510754411657	306	0.964874088679116
SX001_5_01_275	0.537629677958984	13.1489593228701	356	0.964874088679116
SX001_5_01_276	0.576249552941916	13.1491867254133	355	0.964874088679116
SX001_5_01_277	0.584827972459668	11.3895704885386	255	0.964874088679116
SX001_5_01_278	0.136583682100431	12.2576219030321	285	0.964874088679116
SX001_5_01_279	0.634830141165152	13.3163831710971	351	0.964874088679116
SX001_5_01_27	0.250238315046086	12.713610341572	341	0.964874088679116
SX001_5_01_280	0.230923459642206	12.0164510510764	276	0.964874088679116
SX001_5_01_281	0.899004402335502	10.2371279219707	210	1
SX001_5_01_282	0.620506544513816	9.55349237463354	189	0.964874088679116
SX001_5_01_283	0.707140310683131	9.73861467611727	195	0.965234713204681
SX001_5_01_284	0.597232396531947	9.47331769506265	186	0.964874088679116
SX001_5_01_285	0.42171531684006	8.82272355252016	151	0.964874088679116
SX001_5_01_286	0.67472874833598	8.17471251327641	140	0.965234713204681
SX001_5_01_287	0.699915723928547	13.6019746573809	379	0.965234713204681
SX001_5_01_288	0.198633005406414	12.4307644906312	328	0.964874088679116
SX001_5_01_289	0.562009623595481	13.6814840382467	368	0.964874088679116
SX001_5_01_28	0.717544583424253	13.8292104707922	389	0.965234713204681
SX001_5_01_290	0.151781381493734	12.5387811374537	298	0.964874088679116
SX001_5_01_291	0.707270742636341	13.6890917310492	372	0.965234713204681
SX001_5_01_292	0.893303934845114	12.9902454464207	339	1
SX001_5_01_293	0.957246523308251	13.6924725250512	376	1
SX001_5_01_294	0.901403292526408	14.2822996374958	413	1
SX001_5_01_295	0.157027445016367	12.3213828885097	324	0.964874088679116
SX001_5_01_296	0.755949109763275	11.6998354313904	272	0.984654477348565
SX001_5_01_297	0.139501244064383	12.6885356093381	305	0.964874088679116
SX001_5_01_298	0.553348101663925	13.7156741341535	386	0.964874088679116
SX001_5_01_299	0.0922950458524867	14.0062325507209	419	0.964874088679116
SX001_5_01_29	0.0267929209467889	13.7652897355744	350	0.964874088679116
SX001_5_01_2	0.0532081247504155	13.2085045906915	376	0.964874088679116
SX001_5_01_300	0.501567024741177	13.0388718488236	333	0.964874088679116
SX001_5_01_301	0.959820409817914	9.94977935660035	200	1
SX001_5_01_302	0.285908458159654	8.6471499923817	161	0.964874088679116
SX001_5_01_303	0.426075193299272	9.36975228760915	185	0.964874088679116
SX001_5_01_304	0.816736147936905	12.9323872988174	333	1
SX001_5_01_305	0.293617426545192	13.574074299867	356	0.964874088679116
SX001_5_01_306	0.931852787183885	11.6510026671161	272	1
SX001_5_01_307	0.482531623927385	11.9538277461466	279	0.964874088679116
SX001_5_01_308	0.784595495354034	12.6312492598056	325	0.99826542741235
SX001_5_01_309	0.14087976007349	14.2007250216025	384	0.964874088679116
SX001_5_01_30	0.637599652713846	12.2065769854959	306	0.964874088679116
SX001_5_01_310	0.372188107182024	12.8935651007529	346	0.964874088679116
SX001_5_01_311	0.238096594063793	13.9994199122317	410	0.964874088679116
SX001_5_01_312	0.599762735916675	10.1020567960477	201	0.964874088679116
SX001_5_01_313	0.465085494147478	12.6181322152261	311	0.964874088679116
SX001_5_01_314	0.970046916419467	11.1542973286028	250	1
SX001_5_01_315	0.431859314473165	12.3213195672424	315	0.964874088679116
SX001_5_01_316	0.93988044523118	13.104884905592	344	1
SX001_5_01_317	0.924735295097737	13.1048755242499	344	1
SX001_5_01_318	0.392605434417735	12.0698859904664	304	0.964874088679116
SX001_5_01_319	0.210907533259569	12.3708124317499	326	0.964874088679116
SX001_5_01_31	0.953312472519471	13.6089313289732	373	1
SX001_5_01_320	0.968972280255573	13.0962004595267	345	1
SX001_5_01_321	0.902994725189107	11.9564546884145	286	1
SX001_5_01_322	0.809624735209736	13.3119864940389	354	0.999763877569598
SX001_5_01_323	0.97235002457847	13.96365549181	391	1
SX001_5_01_324	0.868086191861435	13.4997774702698	365	1
SX001_5_01_325	0.558476247307483	12.1708007571393	305	0.964874088679116
SX001_5_01_326	0.684929449474795	9.23326002992131	176	0.965234713204681
SX001_5_01_327	0.802650565824751	8.66508497292522	154	0.99826542741235
