sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
KX008_2_01_100	0.252816853707637	0.527196652719665	0.481343729204276	0.572711171668615	252	478	1
KX008_2_01_101	0.964335354446651	0.498	0.453297806918996	0.54272597055615	249	500	1
KX008_2_01_102	0.202672928822178	0.535211267605634	0.481811330876212	0.588019117853868	190	355	1
KX008_2_01_103	0.246870159742706	0.46814404432133	0.415732003110834	0.521082728703369	169	361	1
KX008_2_01_104	0.273938102752848	0.472850678733032	0.425492477564664	0.520574545531965	209	442	1
KX008_2_01_105	0.955843136850611	0.503067484662577	0.447445045276288	0.558633698279068	164	326	1
KX008_2_01_106	0.360775422662648	0.526011560693642	0.471924608441829	0.57964961486178	182	346	1
KX008_2_01_107	0.178345553512835	0.468812877263582	0.424233059859641	0.513765754602347	233	497	1
KX008_2_01_108	0.266142029242995	0.543956043956044	0.46864184099712	0.617815073772813	99	182	1
KX008_2_01_109	0.500054606001612	0.528089887640449	0.452009561036819	0.603219183633091	94	178	1
KX008_2_01_10	0.404290603881953	0.482649842271293	0.443123418079222	0.522338521551085	306	634	1
KX008_2_01_110	0.1703923252024	0.467640918580376	0.422234082229262	0.513449551881753	224	479	1
KX008_2_01_111	0.750153413970022	0.507131537242472	0.467375489403883	0.546820572856854	320	631	1
KX008_2_01_112	0.673125944375309	0.508034610630408	0.472991001886418	0.543019479607909	411	809	1
KX008_2_01_113	0.583409398291703	0.510695187165775	0.474221403628795	0.547084338582103	382	748	1
KX008_2_01_114	0.906341205307405	0.503076923076923	0.463931238486458	0.542194548944824	327	650	1
KX008_2_01_115	0.189122121473953	0.476070528967254	0.440846670561377	0.511472673232052	378	794	1
KX008_2_01_116	0.213000557635086	0.454545454545455	0.385721544336768	0.524677117028519	95	209	1
KX008_2_01_117	0.948972983569558	0.504098360655738	0.439598331906191	0.568497629852751	123	244	1
KX008_2_01_118	0.471552086275061	0.481566820276498	0.433670956900817	0.529715579615754	209	434	1
KX008_2_01_119	0.393527400849441	0.521348314606742	0.473801875772532	0.568609185943745	232	445	1
KX008_2_01_11	0.0133909275210119	0.546984572230014	0.509614460191086	0.583964413644376	390	713	0.825154920594129
KX008_2_01_120	0.748366570618464	0.491596638655462	0.445808023889117	0.537490255727143	234	476	1
KX008_2_01_121	0.272804851679621	0.526096033402923	0.480293615887714	0.571574428062332	252	479	1
KX008_2_01_122	0.814503071886936	0.506607929515419	0.459603863749717	0.553525378631676	230	454	1
KX008_2_01_123	0.415588026974545	0.479357798165138	0.431596752796607	0.527400733341256	209	436	1
KX008_2_01_124	0.398867626920396	0.477832512315271	0.428328967370195	0.527661425581163	194	406	1
KX008_2_01_125	1	0.5	0.455645104583926	0.544354895416074	254	508	1
KX008_2_01_126	0.439029960679027	0.482439926062847	0.439604312377033	0.525468317702219	261	541	1
KX008_2_01_127	0.807375773732401	0.509293680297398	0.447879077295396	0.570501307516291	137	269	1
KX008_2_01_128	1	0.5	0.433867096729667	0.566132903270333	116	232	1
KX008_2_01_129	0.185697840503323	0.462006079027356	0.407169814664302	0.517532393471086	152	329	1
KX008_2_01_12	0.194811652781005	0.473765432098765	0.434744575693401	0.513026278076587	307	648	1
