sample_name	p.value	sd	nr_total_runs	fdr
PD48367h_10	0.35764772726908	36.1387299166044	2648	0.683178080606632
PD48367h_11	0.57895681862862	26.6654614541987	1409	0.885463369667301
PD48367h_12	0.9355650546515	3.53409053624371	28	0.97298765683756
PD48367h_13	0.367865120326648	8.65766791372648	160	0.683178080606632
PD48367h_14	0.0851505953448049	6.38249732065093	72	0.553478869741232
PD48367h_15	0.12067421211505	6.23959852941717	70	0.627505902998262
PD48367h_16	0.978460346042774	7.71626867359754	121	0.978460346042774
PD48367h_17	0.0510723857165852	11.1095948419966	227	0.487861409882769
PD48367h_19	0.171181023755818	7.15590179827653	114	0.672764442472337
PD48367h_1	0.258755554797053	40.6459954530136	3352	0.672764442472337
PD48367h_20	0.765813191866165	40.6893048758487	3301	0.97298765683756
PD48367h_21	0.818952217603614	11.8516863125108	280	0.97298765683756
PD48367h_22	0.363576392213885	27.1447414357479	1500	0.683178080606632
PD48367h_23	0.21576033936247	15.5565906421545	467	0.672764442472337
PD48367h_24	0.892501332549034	10.2404037988824	213	0.97298765683756
PD48367h_25	0.310958179069456	22.6990948887398	1009	0.683178080606632
PD48367h_26	0.835927088883538	28.383592776992	1607	0.97298765683756
PD48367h_27	0.929129191141501	7.65311882785552	120	0.97298765683756
PD48367h_2	0.555064093209594	38.1115860000417	2884	0.885463369667301
PD48367h_3	0.239479358687292	14.7953835371805	422	0.672764442472337
PD48367h_4	0.255271766425835	19.5327587436049	787	0.672764442472337
PD48367h_5	0.658173970220344	36.0931970056931	2591	0.900659117143628
PD48367h_6	0.0562917011403195	6.89798302884265	110	0.487861409882769
PD48367h_7	0.652409267236079	23.0517545384554	1055	0.900659117143628
PD48367h_8	0.513950924006511	34.0299715623341	2341	0.885463369667301
PD48367h_9	0.00203707077507087	25.9632575723835	1270	0.0529638401518427
