sample_name	rl20	genome_span	genome_size	fraction_span
PD48372c_10	4	426011294	2881033286	0.147867536300308
PD48372c_11	4	451056121	2881033286	0.156560537912508
PD48372c_12	5	506523246	2881033286	0.175813048902067
PD48372c_13	5	305195353	2881033286	0.105932602196252
PD48372c_14	3	401205023	2881033286	0.139257336924777
PD48372c_15	4	481799860	2881033286	0.167231618718618
PD48372c_16	4	421177567	2881033286	0.146189760821805
PD48372c_17	4	399975153	2881033286	0.138830451888087
PD48372c_18	5	474585599	2881033286	0.164727565386414
PD48372c_19	5	458027258	2881033286	0.158980203465792
PD48372c_1	4	475726113	2881033286	0.165123435161866
PD48372c_20	4	517722843	2881033286	0.179700403155981
PD48372c_21	4	276425126	2881033286	0.0959465228476364
PD48372c_22	4	498348281	2881033286	0.17297553743015
PD48372c_23	4	534754712	2881033286	0.185612125551818
PD48372c_25	4	438008957	2881033286	0.152031897419737
PD48372c_26	4	374282265	2881033286	0.129912509799444
PD48372c_27	4	206431869	2881033286	0.0716520249880931
PD48372c_28	5	387157450	2881033286	0.13438145677849
PD48372c_29	4	454593845	2881033286	0.15778847374275
PD48372c_2	4	471620399	2881033286	0.163698351314362
PD48372c_30	3	407707321	2881033286	0.141514269543917
PD48372c_31	4	369613047	2881033286	0.128291835014918
PD48372c_32	4	479840848	2881033286	0.166551650177637
PD48372c_33	4	349245789	2881033286	0.121222406800058
PD48372c_34	4	418942184	2881033286	0.145413864544986
PD48372c_35	4	405369507	2881033286	0.140702819703555
PD48372c_36	4	352656946	2881033286	0.122406411516899
PD48372c_37	5	380403634	2881033286	0.132037222842416
PD48372c_38	4	457439388	2881033286	0.158776155146442
PD48372c_39	4	495294104	2881033286	0.171915439646885
PD48372c_3	4	435428295	2881033286	0.151136155599419
PD48372c_40	4	426330893	2881033286	0.147978468375113
PD48372c_4	4	528177537	2881033286	0.183329203298903
PD48372c_5	4	374662727	2881033286	0.13004456728099
PD48372c_6	4	442165040	2881033286	0.153474464230817
PD48372c_7	4	381923680	2881033286	0.132564827298563
PD48372c_8	5	404188274	2881033286	0.140292816457241
PD48372c_9	5	517133116	2881033286	0.179495710276219
