sample_name	rl20	genome_span	genome_size	fraction_span
PD48372h_10	4	394921526	2881033286	0.13707634962743
PD48372h_11	4	415617731	2881033286	0.144259954586307
PD48372h_12	4	477920797	2881033286	0.165885204909778
PD48372h_13	3	299378783	2881033286	0.103913684182266
PD48372h_14	5	545496209	2881033286	0.189340474353686
PD48372h_15	4	431319081	2881033286	0.149709856909998
PD48372h_16	5	455056517	2881033286	0.157949066125437
PD48372h_17	4	413872477	2881033286	0.143654180953465
PD48372h_18	4	528266319	2881033286	0.183360019326066
PD48372h_19	4	415105640	2881033286	0.14408220898285
PD48372h_1	4	441469961	2881033286	0.153233203915159
PD48372h_20	5	441110123	2881033286	0.153108304976383
PD48372h_21	4	488638400	2881033286	0.169605260159427
PD48372h_22	4	441451716	2881033286	0.153226871117795
PD48372h_24	4	412242087	2881033286	0.143088276349751
PD48372h_25	4	354281183	2881033286	0.122970180428523
PD48372h_26	4	390987226	2881033286	0.135710763183456
PD48372h_27	4	391492730	2881033286	0.135886222454425
PD48372h_28	4	426004158	2881033286	0.147865059411188
PD48372h_29	4	396750365	2881033286	0.137711135420738
PD48372h_2	4	445872064	2881033286	0.154761163700071
PD48372h_30	4	484352407	2881033286	0.168117601887367
PD48372h_31	5	426344737	2881033286	0.147983273595542
PD48372h_32	4	475037831	2881033286	0.164884534069212
PD48372h_33	4	416390482	2881033286	0.144528174673786
PD48372h_3	5	412340290	2881033286	0.143122362384257
PD48372h_4	3	333676251	2881033286	0.115818256117156
PD48372h_5	4	444162624	2881033286	0.154167821023919
PD48372h_6	4	431497389	2881033286	0.149771747205006
PD48372h_7	4	482005814	2881033286	0.16730310487638
PD48372h_8	4	467523376	2881033286	0.162276284092887
PD48372h_9	5	421694585	2881033286	0.146369216575584
