sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
PX001_2_01_100	0.679177074189368	0.495733126454616	0.47625314855035	0.515222806805008	1278	2578	1
PX001_2_01_101	0.16692593474054	0.485531914893617	0.465140846025219	0.505959095128695	1141	2350	0.659356088418819
PX001_2_01_102	0.185218599003464	0.488454706927176	0.471466160108202	0.505463258942522	1650	3378	0.693209742737262
PX001_2_01_103	0.825232806855775	0.497798848628513	0.479605678926995	0.515996384495627	1470	2953	1
PX001_2_01_104	0.0697500474613638	0.482322292519539	0.463270682550793	0.501412460082	1296	2687	0.430710473331039
PX001_2_01_105	0.300035135328375	0.489871086556169	0.470902699182279	0.508861337249844	1330	2715	0.782700353030543
PX001_2_01_106	0.408830166915528	0.492588017294626	0.475226921668287	0.509962514383452	1595	3238	0.878087079702725
PX001_2_01_107	0.143189770590932	0.486263736263736	0.467960140235572	0.504594965230149	1416	2912	0.607471754022135
PX001_2_01_108	0.137735947763695	0.486731189509835	0.469284306517615	0.504202327227742	1559	3203	0.596382454234555
PX001_2_01_109	0.327147594854794	0.490945011524531	0.473016644287495	0.508890840595174	1491	3037	0.801239190244485
PX001_2_01_10	0.636803009865122	0.491467576791809	0.457925603078817	0.52506691711633	432	879	0.99426492246599
PX001_2_01_110	0.0087842478837893	0.476001324064879	0.458057265116492	0.493991909598021	1438	3021	0.175684957675786
PX001_2_01_111	0.518993196672186	0.507692307692308	0.484861029025301	0.530499616440622	957	1885	0.9204232909866
PX001_2_01_112	0.574710846265474	0.49475753604194	0.476868036467603	0.512657095321759	1510	3052	0.964596714426877
PX001_2_01_113	0.0159296843312166	0.47940074906367	0.462660322154991	0.496175908412689	1664	3471	0.225716869311137
PX001_2_01_114	0.448479559528105	0.492639138240574	0.473907887683895	0.511385875611636	1372	2785	0.9204232909866
PX001_2_01_115	0.372317162024932	0.491881566380134	0.474253390453713	0.509524876893439	1545	3141	0.845260584056602
PX001_2_01_116	0.22715493097628	0.486499517839923	0.46477968327001	0.50825756323155	1009	2074	0.750262414942329
PX001_2_01_117	0.16797345960702	0.486425339366516	0.467238025683215	0.505642654278974	1290	2652	0.659356088418819
PX001_2_01_118	0.937914188213151	0.500948047023132	0.481682663202712	0.520211323594928	1321	2637	1
PX001_2_01_119	0.137652015699859	0.486397902327106	0.468519057355093	0.504302856913008	1484	3051	0.596382454234555
PX001_2_01_11	0.926030425234368	0.498084291187739	0.467317780959208	0.528861629003269	520	1044	1
PX001_2_01_120	0.728509801686669	0.503532911863146	0.484453996427823	0.522604127339071	1354	2689	1
PX001_2_01_121	0.0452292772288771	0.476694915254237	0.453952012089554	0.499510324032745	900	1888	0.392108031784595
PX001_2_01_122	0.289194891413562	0.488054607508532	0.466208292754516	0.509935113267301	1001	2051	0.759413602458872
PX001_2_01_123	0.0190308482535226	0.478186775732788	0.459970914396529	0.496446187677121	1403	2934	0.242210795953924
PX001_2_01_124	0.477225545341815	0.493526997158194	0.475969538265673	0.51109642357381	1563	3167	0.9204232909866
PX001_2_01_125	0.984238116241729	0.499609679937549	0.480063303316998	0.519156949682651	1280	2562	1
PX001_2_01_126	0.385890003367733	0.487050960735171	0.458379169866369	0.515786511327664	583	1197	0.857533340817185
PX001_2_01_127	0.220725501533303	0.51921274601687	0.488747397290538	0.549571863529248	554	1067	0.747538732468694
PX001_2_01_128	0.596826520778402	0.509950248756219	0.474791493908655	0.545035802043784	410	804	0.972948259318887
PX001_2_01_129	0.0763969952979075	0.476578411405295	0.450801494048214	0.5024488932762	702	1473	0.433604567907043
PX001_2_01_12	0.742186048362955	0.505366726296959	0.475631150578131	0.535073993586775	565	1118	1
PX001_2_01_130	0.196568544942494	0.48062015503876	0.451530429719561	0.509808289262771	558	1161	0.693771335091157
PX001_2_01_131	0.0597178928944008	0.467796610169492	0.434512485240963	0.501295777886895	414	885	0.430710473331039
PX001_2_01_132	0.363805501011404	0.4920728126835	0.475149280754794	0.509009966973682	1676	3406	0.830425600134726
PX001_2_01_133	0.0460453376537258	0.482848837209302	0.466025349930369	0.499701504985989	1661	3440	0.392108031784595
PX001_2_01_134	0.512820653895533	0.493706293706294	0.475222670707997	0.51220280908027	1412	2860	0.9204232909866
PX001_2_01_135	0.510146128154006	0.493626062322946	0.475024146306105	0.512241202466129	1394	2824	0.9204232909866
PX001_2_01_136	0.555038004464435	0.493786246893123	0.473652745514533	0.513934843635672	1192	2414	0.947460645606161
PX001_2_01_137	0.0379747323513382	0.482210008678045	0.465429513426655	0.499020621708768	1667	3457	0.392108031784595
PX001_2_01_138	0.634921884619003	0.494376278118609	0.471986421135546	0.516783018791936	967	1956	0.99426492246599
PX001_2_01_139	0.402583437999964	0.490276356192426	0.467883879333023	0.512698055773876	958	1954	0.876088310673497
PX001_2_01_13	0.476631995741369	0.489006156552331	0.459571127604199	0.51849819891705	556	1137	0.9204232909866
PX001_2_01_140	0.237791078414775	0.48876404494382	0.470249464567319	0.507301739252755	1392	2848	0.750262414942329
PX001_2_01_141	0.444748768521667	0.493212669683258	0.476055087309939	0.510382237536022	1635	3315	0.9204232909866
PX001_2_01_142	0.0112787247354506	0.476744186046512	0.458765158946364	0.494768465180269	1435	3010	0.201386320368329
PX001_2_01_143	0.871838982985713	0.501830012200081	0.481872230175472	0.521783430342613	1234	2459	1
PX001_2_01_144	0.0181674298479674	0.478038815117467	0.459832709190834	0.496288722027734	1404	2937	0.238447516754572
PX001_2_01_145	8.93954325757299e-05	0.466512032473181	0.44975215398753	0.483328738042546	1609	3449	0.00938652042045164
