sample_name	rl20	genome_span	genome_size	fraction_span
KX010_1_01_100	4	458157756	2881033286	0.159025499020215
KX010_1_01_101	4	451898341	2881033286	0.156852870529452
KX010_1_01_102	4	410668741	2881033286	0.142542171586698
KX010_1_01_103	4	429353588	2881033286	0.149027638828884
KX010_1_01_104	5	520344692	2881033286	0.18061044088888
KX010_1_01_105	4	460112530	2881033286	0.159703996561184
KX010_1_01_106	5	430373851	2881033286	0.149381769759949
KX010_1_01_107	4	465791927	2881033286	0.161675302143663
KX010_1_01_108	4	496410905	2881033286	0.172303078694801
KX010_1_01_109	4	411938784	2881033286	0.142983000578911
KX010_1_01_10	4	488834351	2881033286	0.169673274298991
KX010_1_01_110	4	463957173	2881033286	0.161038463267515
KX010_1_01_111	4	485458830	2881033286	0.16850163875545
KX010_1_01_112	4	455733628	2881033286	0.158184089789791
KX010_1_01_113	5	494397725	2881033286	0.171604308566118
KX010_1_01_114	4	449595327	2881033286	0.156053499688722
KX010_1_01_115	4	486455457	2881033286	0.168847565685501
KX010_1_01_116	4	473869458	2881033286	0.164478994499198
KX010_1_01_117	4	387904376	2881033286	0.13464071306811
KX010_1_01_118	4	509953446	2881033286	0.177003663400229
KX010_1_01_119	5	463616205	2881033286	0.16092011406216
KX010_1_01_11	5	550938884	2881033286	0.191229614276661
KX010_1_01_120	4	456308798	2881033286	0.158383729968471
KX010_1_01_121	5	462683127	2881033286	0.160596244843247
KX010_1_01_122	3	480690158	2881033286	0.166846443717207
KX010_1_01_123	4	424492220	2881033286	0.147340269223116
KX010_1_01_124	4	425227874	2881033286	0.147595613027568
KX010_1_01_125	4	494541995	2881033286	0.171654384349935
KX010_1_01_126	4	494660953	2881033286	0.171695674397009
KX010_1_01_127	4	469054094	2881033286	0.162807592775587
KX010_1_01_128	5	425376608	2881033286	0.147647238255476
KX010_1_01_129	4	434002154	2881033286	0.150641145351904
KX010_1_01_12	4	494254272	2881033286	0.171554516361114
KX010_1_01_130	4	285120654	2881033286	0.098964720534645
KX010_1_01_131	4	442564619	2881033286	0.153613157178914
KX010_1_01_132	4	426867957	2881033286	0.148164882049197
KX010_1_01_133	4	434010515	2881033286	0.150644047435695
KX010_1_01_134	4	430973624	2881033286	0.149589949583109
KX010_1_01_135	4	417733324	2881033286	0.144994272030774
KX010_1_01_136	4	375503421	2881033286	0.130336370226859
KX010_1_01_137	5	554693224	2881033286	0.192532737020241
KX010_1_01_138	3	481612033	2881033286	0.167166424400693
KX010_1_01_139	4	484867002	2881033286	0.168296216623441
KX010_1_01_13	4	429065049	2881033286	0.148927487608347
KX010_1_01_140	4	458525727	2881033286	0.159153220904509
KX010_1_01_141	4	400842945	2881033286	0.139131660487174
KX010_1_01_142	3	569620877	2881033286	0.197714090902038
KX010_1_01_143	4	535529939	2881033286	0.185881205053179
KX010_1_01_144	4	493516470	2881033286	0.171298426990822
KX010_1_01_145	5	481537075	2881033286	0.167140406652004
KX010_1_01_146	5	520514456	2881033286	0.180669365581221
KX010_1_01_147	4	456575875	2881033286	0.158476431778373
KX010_1_01_148	5	485479342	2881033286	0.168508758423279
KX010_1_01_149	4	447836833	2881033286	0.155443130482457
KX010_1_01_14	4	497780743	2881033286	0.172778546301044
KX010_1_01_150	4	423911960	2881033286	0.147138862317192
KX010_1_01_151	5	500683261	2881033286	0.173786003595656
KX010_1_01_152	4	382752170	2881033286	0.132852394264215
KX010_1_01_153	4	461414723	2881033286	0.160155984744148
KX010_1_01_154	4	523728196	2881033286	0.181784847313284
KX010_1_01_155	4	283332236	2881033286	0.0983439647770873
KX010_1_01_156	5	419859765	2881033286	0.145732354790989
KX010_1_01_157	4	473875135	2881033286	0.164480964972787
KX010_1_01_158	5	484220953	2881033286	0.168071974507552
KX010_1_01_159	5	460644705	2881033286	0.159888713274658
KX010_1_01_15	4	521991462	2881033286	0.181182030952766
KX010_1_01_160	4	475044194	2881033286	0.164886742651817
KX010_1_01_161	4	491108911	2881033286	0.170462768822033
KX010_1_01_162	4	446348311	2881033286	0.154926467933908
KX010_1_01_163	4	462604247	2881033286	0.160568865777415
KX010_1_01_164	4	474657384	2881033286	0.164752481794131
KX010_1_01_165	4	457837480	2881033286	0.158914331960273
KX010_1_01_166	4	402810658	2881033286	0.139814649125161
KX010_1_01_167	5	405266802	2881033286	0.140667171035246
KX010_1_01_168	4	478648261	2881033286	0.166137705984144
KX010_1_01_169	4	387426539	2881033286	0.134474856948945
KX010_1_01_16	4	594112553	2881033286	0.206215095079606
