sample_name	p.value	sd	nr_total_runs	fdr
PD37453_10	0.997365446139403	5.31321432606941	58	1
PD37453_11	0.839189205196171	5.4667679549396	62	0.961997381566343
PD37453_12	0.997561169255147	5.45263558540861	61	1
PD37453_13	0.284860605678304	5.14713209644336	60	0.743802692604461
PD37453_14	0.89117072066393	5.14316903634025	54	0.974070322586156
PD37453_15	0.165375611866451	5.32815305743766	51	0.706604887065745
PD37453_16	0.142126230495667	5.20659329271613	64	0.706604887065745
PD37453_17	0.113425716283275	5.29889990501528	71	0.706604887065745
PD37453_18	0.228270905709798	4.88775497054153	44	0.715248837890699
PD37453_19	0.397359139866241	5.61235455241802	60	0.827938578049573
PD37453_1	0.824048233520303	6.13307827811217	76	0.961997381566343
PD37453_20	0.674815971391788	6.52043332849085	90	0.88021989953011
PD37453_21	0.558896507647168	5.56727471434848	67	0.827938578049573
PD37453_22	0.0503532694482055	5.30381810405461	48	0.706604887065745
PD37453_23	0.633175721054658	5.84871239488836	73	0.88021989953011
PD37453_24	0.315786976381688	5.51918258667348	68	0.745679693477848
PD37453_25	0.746364087622564	6.14289733128283	75	0.923134529427908
PD37453_26	0.501032329775698	5.56727471434848	60	0.827938578049573
PD37453_27	0.0168314428362566	4.81968780458089	60	0.687925217968565
PD37453_28	0.524443239394756	4.88775497054153	53	0.827938578049573
PD37453_29	0.244289541934108	5.19185736527197	62	0.717600529431441
PD37453_2	0.55525937015084	7.80072133656062	119	0.827938578049573
PD37453_30	0.505444225645957	5.549981412349	67	0.827938578049573
PD37453_32	NA	NA	1	NA
PD37453_33	0.317310507862914	0.5	2	0.745679693477848
PD37453_34	0.414216178242525	0.489897948556636	3	0.827938578049573
PD37453_35	NA	NA	1	NA
PD37453_36	NA	NA	1	NA
PD37453_37	NA	NA	1	NA
PD37453_38	0.157299207050285	0.471404520791031	3	0.706604887065745
PD37453_39	0.563702861650773	0.433012701892219	3	0.827938578049573
PD37453_3	0.198510946462784	5.07720789150438	47	0.715248837890699
PD37453_40	0.0292734135305772	1.63843168876341	11	0.687925217968565
PD37453_41	0.652506263492711	3.62734695763113	31	0.88021989953011
PD37453_42	0.157299207050285	0.471404520791031	3	0.706604887065745
PD37453_43	0.479500122186954	0.471404520791031	2	0.827938578049573
PD37453_44	NA	0	1	NA
PD37453_45	0.220671361919847	0.489897948556636	2	0.715248837890699
PD37453_46	NA	0	2	NA
PD37453_47	0.116544264277528	1.63843168876341	10	0.706604887065745
PD37453_48	NA	NA	1	NA
PD37453_49	NA	NA	1	NA
PD37453_4	0.070400922303268	7.43870521802813	104	0.706604887065745
PD37453_50	0.687971316180641	1.3833221775543	6	0.88021989953011
PD37453_51	NA	NA	1	NA
PD37453_52	NA	NA	1	NA
PD37453_53	0.0832645166635504	0.433012701892219	2	0.706604887065745
PD37453_54	0.536631778968687	1.21376039056903	4	0.827938578049573
PD37453_55	1	0.816496580927726	3	1
PD37453_56	0.836813204747523	1.21376039056903	5	0.961997381566343
PD37453_57	0.220671361919847	0.816496580927726	2	0.715248837890699
PD37453_58	0.260350569655991	1.21151499992419	4	0.719792751401858
PD37453_5	0.87196541128362	4.19251161080948	38	0.974070322586156
PD37453_6	0.498433177702218	4.98737313573189	48	0.827938578049573
PD37453_7	0.692939069842853	4.85609781351464	51	0.88021989953011
PD37453_8	0.94559553078965	5.2851994741355	60	1
PD37453_9	0.348163487058464	5.40186133874204	65	0.779223042464181
