sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
PX002_2_01_100	0.224103537644485	0.478905359179019	0.445391558587668	0.512561315546446	420	877	1
PX002_2_01_101	0.560315690857194	0.51056338028169	0.476423362147856	0.544630104747718	435	852	1
PX002_2_01_102	0.860215528714338	0.503722084367246	0.468624649391968	0.538792205578019	406	806	1
PX002_2_01_103	0.645312085406391	0.508108108108108	0.475368109336325	0.540796328382539	470	925	1
PX002_2_01_104	0.307702844249738	0.515751575157516	0.485906531706675	0.545513003476306	573	1111	1
PX002_2_01_105	0.400895279143385	0.513051305130513	0.483208863851352	0.542824465511108	570	1111	1
PX002_2_01_106	0.726390726033467	0.493927125506073	0.462303753939155	0.525586784068015	488	988	1
PX002_2_01_107	0.264515340955348	0.481707317073171	0.450074129387947	0.513450257903814	474	984	1
PX002_2_01_108	0.200939887818774	0.522083805209513	0.488543743714577	0.555476065338185	461	883	1
PX002_2_01_109	0.65971630574995	0.509615384615385	0.469624670832798	0.549514721951078	318	624	1
PX002_2_01_10	0.495780531024129	0.512853470437018	0.477096429048083	0.548512760481416	399	778	1
PX002_2_01_110	0.746024551091517	0.493523316062176	0.457690759766361	0.529405514171362	381	772	1
PX002_2_01_111	0.0940078040519413	0.530456852791878	0.494918105422019	0.565766933869064	418	788	1
PX002_2_01_112	0.415841868110164	0.513771186440678	0.481357300630201	0.546098914744654	485	944	1
PX002_2_01_113	0.360648677897965	0.48560817084494	0.455369052267164	0.515926119100151	523	1077	1
PX002_2_01_114	0.725501477577903	0.506781750924784	0.471785337482732	0.541728707541656	411	811	1
PX002_2_01_115	0.284331382987935	0.477987421383648	0.438560005097786	0.517620042545379	304	636	1
PX002_2_01_116	0.565742816196636	0.488269794721408	0.450142072840842	0.526499416421608	333	682	1
PX002_2_01_117	0.701593700837646	0.507281553398058	0.472565175070363	0.541945675718729	418	824	1
PX002_2_01_118	0.420173347725161	0.485257985257985	0.450417029776582	0.520206049675834	395	814	1
PX002_2_01_119	0.2481937089056	0.477037037037037	0.438787937072382	0.515487709197457	322	675	1
PX002_2_01_11	0.856772720286303	0.49683257918552	0.466941942718551	0.526740121399049	549	1105	1
PX002_2_01_120	0.0288865079337023	0.53974358974359	0.50403027299582	0.575155417028509	421	780	0.661763636299362
PX002_2_01_121	0.835055060979762	0.50353982300885	0.473968468378868	0.533092705727892	569	1130	1
PX002_2_01_122	0.325395630298383	0.484902309058615	0.455339149693807	0.514544535826547	546	1126	1
PX002_2_01_123	0.875965826210531	0.502923976608187	0.47187162277337	0.533959511636654	516	1026	1
PX002_2_01_124	0.585586858485752	0.509259259259259	0.477329811658825	0.541132461371544	495	972	1
PX002_2_01_125	0.275025707079599	0.518599562363239	0.485644474599993	0.551434428980171	474	914	1
PX002_2_01_126	0.0793538539716985	0.466573816155989	0.429588593571184	0.503834721003551	335	718	1
PX002_2_01_127	0.944957118669954	0.498212157330155	0.463840803987447	0.532596109536527	418	839	1
PX002_2_01_128	0.643875069148853	0.508178844056707	0.475294101103725	0.541010896949095	466	917	1
PX002_2_01_129	0.102216328614164	0.528389339513326	0.494456107552021	0.562128121147933	456	863	1
PX002_2_01_12	0.5095990784281	0.512048192771084	0.477448696255593	0.546561856140624	425	830	1
PX002_2_01_130	0.815629413858636	0.503823279524214	0.47485541539356	0.532771995782505	593	1177	1
PX002_2_01_131	1	0.5	0.469167954546902	0.530832045453098	520	1040	1
PX002_2_01_132	0.27405701932818	0.482421875	0.451416245014144	0.513528815368236	494	1024	1
PX002_2_01_133	0.575116997530699	0.511173184357542	0.473878783881212	0.548375178497187	366	716	1
PX002_2_01_134	0.584424835667398	0.509316770186335	0.477286776391646	0.541289814462446	492	966	1
PX002_2_01_135	0.775963514956162	0.495	0.463565475920094	0.526464038685003	495	1000	1
PX002_2_01_136	0.93155869443002	0.501639344262295	0.473197685115583	0.530073084909142	612	1220	1
PX002_2_01_137	0.103382552963476	0.466876971608833	0.427486116887552	0.506577598682895	296	634	1
PX002_2_01_138	0.289580027238175	0.478461538461538	0.439462908407973	0.517656584082102	311	650	1
PX002_2_01_139	0.107289738875186	0.464991023339318	0.422952990946738	0.507402249541133	259	557	1
PX002_2_01_13	0.568155100259361	0.490974729241877	0.461144880960873	0.520852617474339	544	1108	1
PX002_2_01_140	0.882558294897424	0.503410641200546	0.466581511714475	0.540212224237523	369	733	1
PX002_2_01_141	0.532596913461763	0.487870619946092	0.451340675454618	0.524497329463766	362	742	1
PX002_2_01_142	0.478770144425808	0.515625	0.473953754131378	0.557135246045106	297	576	1
PX002_2_01_143	0.907879746904339	0.49702380952381	0.458561132114179	0.535512729518305	334	672	1
PX002_2_01_144	0.496190675699019	0.514423076923077	0.474418552715898	0.554290535644539	321	624	1
PX002_2_01_145	0.721180016117311	0.492993630573248	0.457465675991704	0.528574388952962	387	785	1
PX002_2_01_146	0.614477413940404	0.48948948948949	0.450892513455507	0.528179986069188	326	666	1
PX002_2_01_147	0.496891444483897	0.489528795811518	0.460208939698443	0.518902524914871	561	1146	1
PX002_2_01_148	0.534830099889093	0.513698630136986	0.472324246785894	0.554933817747145	300	584	1
PX002_2_01_149	0.0692984623261017	0.540186915887851	0.496898095856104	0.58302952047237	289	535	1
PX002_2_01_14	0.130048306449495	0.476626947754354	0.44662911027228	0.506751153469149	520	1091	1
PX002_2_01_150	0.667652622674517	0.507055503292568	0.476546617010092	0.537525230683585	539	1063	1
PX002_2_01_151	0.951498398228111	0.498612395929695	0.468382240923329	0.528850122960064	539	1081	1
PX002_2_01_152	0.0430352387877198	0.467532467532468	0.436258506207436	0.498997897105236	468	1001	0.834221551885031
PX002_2_01_153	0.570964935511006	0.51	0.476797744858702	0.543136604525213	459	900	1
PX002_2_01_154	0.818656606746757	0.495708154506438	0.463129392135007	0.528314116892664	462	932	1
PX002_2_01_155	0.410333395965253	0.48590021691974	0.453185930017933	0.518704841409897	448	922	1
PX002_2_01_156	0.49947438333036	0.488027366020524	0.45446291028134	0.521672503700885	428	877	1
PX002_2_01_157	0.947910176263543	0.501600853788687	0.469090703715538	0.534100912920837	470	937	1
PX002_2_01_158	0.0580165010263262	0.52992277992278	0.49899970123372	0.560675411504265	549	1036	0.933685510910248
PX002_2_01_159	0.43883230509687	0.486992715920916	0.454952083395188	0.519113274203283	468	961	1
PX002_2_01_15	0.471917459594292	0.488769092542677	0.459015591788477	0.518582102747251	544	1113	1
PX002_2_01_160	0.377792667741358	0.515535097813579	0.481727458113153	0.549237075371606	448	869	1
PX002_2_01_161	0.713620916850513	0.493919550982226	0.463533056780447	0.524339601348027	528	1069	1
PX002_2_01_162	0.794482473702639	0.495227995758218	0.462844113308665	0.527641765322094	467	943	1
PX002_2_01_163	0.162465277023288	0.528662420382166	0.488768368942749	0.568285831540571	332	628	1
PX002_2_01_164	0.914684595170028	0.502551020408163	0.466961066405345	0.53812172381516	394	784	1
PX002_2_01_165	0.852485284350525	0.496637848222863	0.465831024326408	0.527463730248657	517	1041	1
PX002_2_01_166	0.898796319322079	0.49747219413549	0.465852543778231	0.529106933359408	492	989	1
PX002_2_01_167	0.00342530775398818	0.448484848484848	0.414177989512898	0.483160996743901	370	825	0.287725851335007
PX002_2_01_168	0.19190893467246	0.480211081794195	0.450814568874031	0.509710219939719	546	1137	1
PX002_2_01_169	0.35618203406325	0.521235521235521	0.477235032908646	0.564992410335535	270	518	1
PX002_2_01_16	0.360230913699701	0.513937282229965	0.484585482897797	0.543217501783233	590	1148	1
PX002_2_01_170	0.870192964777489	0.495826377295493	0.455057557109822	0.536636533214185	297	599	1
PX002_2_01_171	0.970066467845213	0.498591549295775	0.461180767088391	0.536014079269256	354	710	1
PX002_2_01_172	0.968716427182596	0.498461538461538	0.459336354139439	0.537600752139895	324	650	1
PX002_2_01_173	0.975072194107021	0.4990234375	0.467951139871045	0.530101363413011	511	1024	1
PX002_2_01_174	0.533387188328739	0.489815712900097	0.45888307500283	0.520806644792818	505	1031	1
PX002_2_01_176	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_177	1	0.5	0.0125791170934251	0.987420882906575	1	2	1
PX002_2_01_178	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_179	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_17	0.224611333767915	0.518421052631579	0.488961824100772	0.54778500338157	591	1140	1
PX002_2_01_180	1	0.333333333333333	0.00840375865961264	0.905700675949754	1	3	1
PX002_2_01_181	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_182	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_183	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_184	0.636617159187519	0.511070110701107	0.468102168775762	0.553916750719357	277	542	1
PX002_2_01_185	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_186	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_187	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_188	1	0.4	0.0527449505263169	0.853367200365327	2	5	1
PX002_2_01_189	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_18	0.768161416528061	0.494635193133047	0.462060494212849	0.527243892086717	461	932	1
PX002_2_01_190	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_191	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_192	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_193	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_194	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_195	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_196	0.453125	0.285714285714286	0.0366925661760856	0.709579136262657	2	7	1
PX002_2_01_197	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_198	0.456653366647401	0.519704433497537	0.469883618297176	0.569236034293411	211	406	1
PX002_2_01_199	0.179671070794672	0.431192660550459	0.336684967675297	0.529534495655886	47	109	1
PX002_2_01_19	0.73878424958942	0.494485294117647	0.464366667744331	0.524633818485834	538	1088	1
PX002_2_01_1	0.635159889027059	0.507475813544415	0.477989124210528	0.536923733852437	577	1137	1
PX002_2_01_200	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_201	1	1	0.025	1	1	1	1
PX002_2_01_202	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_203	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_204	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_205	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_206	0.37495705068133	0.456692913385827	0.368062123509379	0.547389410786761	58	127	1
PX002_2_01_207	1	1	0.025	1	1	1	1
PX002_2_01_208	1	1	0.025	1	1	1	1
PX002_2_01_209	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_20	0.0377853356503865	0.468297101449275	0.438527607475161	0.498235967220594	517	1104	0.793492048658116
PX002_2_01_210	0.391695227439384	0.520325203252033	0.475155941823454	0.565248843526214	256	492	1
PX002_2_01_211	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_212	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_213	1	0.666666666666667	0.0942993240502461	0.991596241340387	2	3	1
PX002_2_01_214	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_215	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_216	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_217	1	1	0.025	1	1	1	1
PX002_2_01_218	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_219	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_21	0.209042435620834	0.474576271186441	0.435578952898622	0.513805799041875	308	649	1
PX002_2_01_220	NA	NA	NA	NA	NA	NA	NA
PX002_2_01_221	0.899076313652861	0.516129032258065	0.385639123974067	0.64502724317254	32	62	1
PX002_2_01_222	1	1	0.025	1	1	1	1
PX002_2_01_223	0.958659404586199	0.497311827956989	0.445355710799311	0.549311052763384	185	372	1
PX002_2_01_224	1	0.333333333333333	0.00840375865961264	0.905700675949754	1	3	1
