sample_name	rl20	genome_span	genome_size	fraction_span
SX001_5_01_100	4	460433421	2881033286	0.159815377086206
SX001_5_01_101	4	470854119	2881033286	0.163432377296039
SX001_5_01_102	4	479857123	2881033286	0.166557299192551
SX001_5_01_103	4	396366517	2881033286	0.137577902666412
SX001_5_01_104	4	404549474	2881033286	0.140418188143072
SX001_5_01_105	4	517037964	2881033286	0.179462683236767
SX001_5_01_106	5	407690284	2881033286	0.141508356040563
SX001_5_01_107	4	494189758	2881033286	0.171532123700705
SX001_5_01_108	4	445020276	2881033286	0.154465510052424
SX001_5_01_109	4	486062143	2881033286	0.168711047304436
SX001_5_01_10	4	474105376	2881033286	0.16456088109216
SX001_5_01_110	4	418170819	2881033286	0.145146125534906
SX001_5_01_111	4	357759962	2881033286	0.124177656585395
SX001_5_01_112	5	469569783	2881033286	0.162986587236535
SX001_5_01_113	4	499152323	2881033286	0.173254618551464
SX001_5_01_114	4	404054318	2881033286	0.140246320639004
SX001_5_01_115	4	385879438	2881033286	0.133937861764781
SX001_5_01_116	4	436721714	2881033286	0.151585098347246
SX001_5_01_117	4	369335972	2881033286	0.128195662922306
SX001_5_01_118	4	505314241	2881033286	0.17539340605869
SX001_5_01_119	4	518262746	2881033286	0.179887802240408
SX001_5_01_11	4	410236373	2881033286	0.142392097652425
SX001_5_01_120	4	572476700	2881033286	0.198705340469989
SX001_5_01_121	4	411823247	2881033286	0.142942897953037
SX001_5_01_122	5	383984755	2881033286	0.133280221671136
SX001_5_01_123	4	466893020	2881033286	0.162057488981056
SX001_5_01_124	4	480236831	2881033286	0.166689094962438
SX001_5_01_125	4	458587018	2881033286	0.159174494869061
SX001_5_01_126	4	437479345	2881033286	0.151848070317644
SX001_5_01_127	5	498885345	2881033286	0.173161951104233
SX001_5_01_128	4	462436942	2881033286	0.160510794598296
SX001_5_01_129	4	503616403	2881033286	0.174804090409943
SX001_5_01_12	4	401187599	2881033286	0.139251289094617
SX001_5_01_130	3	462898107	2881033286	0.160670863904764
SX001_5_01_131	4	426746378	2881033286	0.148122682259076
SX001_5_01_132	4	479849545	2881033286	0.166554668886252
SX001_5_01_133	4	433958325	2881033286	0.150625932407225
SX001_5_01_134	4	611191794	2881033286	0.212143260187241
SX001_5_01_135	4	474794415	2881033286	0.164800044937766
SX001_5_01_136	4	532155273	2881033286	0.184709866278164
SX001_5_01_137	4	499900725	2881033286	0.173514387157275
SX001_5_01_138	4	506780294	2881033286	0.17590226966923
SX001_5_01_139	4	540049324	2881033286	0.187449873149435
SX001_5_01_13	4	359387931	2881033286	0.1247427208656
SX001_5_01_140	4	446956002	2881033286	0.155137396076583
SX001_5_01_141	4	454734160	2881033286	0.157837176755201
SX001_5_01_142	4	416400054	2881033286	0.14453149709288
SX001_5_01_143	4	476148700	2881033286	0.165270114133628
SX001_5_01_144	4	456268770	2881033286	0.158369836342113
SX001_5_01_145	4	491101502	2881033286	0.170460197175244
SX001_5_01_146	4	390060240	2881033286	0.135389008483674
SX001_5_01_147	5	508487630	2881033286	0.176494882051842
SX001_5_01_148	4	467350533	2881033286	0.162216290686757
SX001_5_01_149	4	447490644	2881033286	0.155322969080059
SX001_5_01_14	4	469980951	2881033286	0.163129302699768
SX001_5_01_150	4	476123139	2881033286	0.165261241969559
SX001_5_01_151	4	461992111	2881033286	0.160356394785506
SX001_5_01_152	4	443081484	2881033286	0.153792559826745
SX001_5_01_153	5	490432040	2881033286	0.170227828461125
SX001_5_01_154	4	484664756	2881033286	0.168226017503916
SX001_5_01_155	5	475724741	2881033286	0.165122958943835
SX001_5_01_156	4	225094934	2881033286	0.0781299317483831
SX001_5_01_157	4	523055724	2881033286	0.181551433835117
SX001_5_01_158	4	427338380	2881033286	0.148328164786084
SX001_5_01_159	4	394058040	2881033286	0.136776635630998
SX001_5_01_15	4	492757377	2881033286	0.171034947563601
SX001_5_01_160	4	349924733	2881033286	0.121458066694478
SX001_5_01_161	5	453490056	2881033286	0.157405351129983
SX001_5_01_162	4	552733906	2881033286	0.191852662267367
SX001_5_01_163	5	531803969	2881033286	0.184587929471079
SX001_5_01_164	4	426887944	2881033286	0.148171819490738
