sample_name	rl20	genome_span	genome_size	fraction_span
PD37231b_10	4	375362962	2881033286	0.13028761723234
PD37231b_11	5	466201008	2881033286	0.161817293214015
PD37231b_12	4	402425329	2881033286	0.139680902319155
PD37231b_13	4	452772310	2881033286	0.157156223150974
PD37231b_14	5	458226004	2881033286	0.1590491877434
PD37231b_15	4	441864052	2881033286	0.15336999199113
PD37231b_16	5	433204702	2881033286	0.150364351604371
PD37231b_17	4	370765747	2881033286	0.128691934522828
PD37231b_18	4	465938203	2881033286	0.161726074205447
PD37231b_19	4	459001218	2881033286	0.159318262732491
PD37231b_1	4	483013681	2881033286	0.167652933184473
PD37231b_20	4	457890023	2881033286	0.158932569514228
PD37231b_22	4	504392151	2881033286	0.175073350749201
PD37231b_23	4	491115856	2881033286	0.170465179415494
PD37231b_24	5	412679234	2881033286	0.143240009063887
PD37231b_25	5	454890350	2881033286	0.15789138994349
PD37231b_26	4	309453332	2881033286	0.10741053687361
PD37231b_27	4	510414658	2881033286	0.177163749020288
PD37231b_28	4	424241398	2881033286	0.147253209486175
PD37231b_2	4	364747259	2881033286	0.126602931237359
PD37231b_3	5	511939686	2881033286	0.177693082717129
PD37231b_4	4	495256168	2881033286	0.171902272148896
PD37231b_5	4	405924522	2881033286	0.140895464128282
PD37231b_6	4	453883519	2881033286	0.157541921228605
PD37231b_7	4	453232253	2881033286	0.157315868304064
PD37231b_8	4	376251496	2881033286	0.130596025331725
PD37231b_9	4	499659407	2881033286	0.173430626236784
