sample_name	p.value	sd	nr_total_runs	fdr
PD34493_FINAL_100	0.706389221981224	2.3799527939671	15	0.991889367540621
PD34493_FINAL_101	0.525652171539571	4.20839327960027	36	0.991889367540621
PD34493_FINAL_102	0.0656505721275051	6.4558695448113	100	0.826046609013366
PD34493_FINAL_103	0.676368628724461	2.39564822851407	12	0.991889367540621
PD34493_FINAL_104	0.0341420231644428	2.11183185765672	6	0.809689986123481
PD34493_FINAL_105	0.813319523988034	5.38305725141574	61	0.991889367540621
PD34493_FINAL_106	0.617765810155446	2.81633495049225	17	0.991889367540621
PD34493_FINAL_107	0.449691797968891	1.4431370787625	5	0.925811869916936
PD34493_FINAL_108	0.227799993988229	2.45675910396696	17	0.900565799300363
PD34493_FINAL_109	0.784333640735633	5.03749284754456	51	0.991889367540621
PD34493_FINAL_10	0.210782683858397	12.848632677086	318	0.900565799300363
PD34493_FINAL_110	0.114590650012666	2.49277884300899	11	0.900565799300363
PD34493_FINAL_111	0.650935961554342	5.28083872543662	55	0.991889367540621
PD34493_FINAL_112	0.107335968939452	7.86361545393353	138	0.900565799300363
PD34493_FINAL_113	0.982006524732945	2.77120217449674	17	0.999673439595996
PD34493_FINAL_114	0.869539478574309	5.23399257554496	58	0.991889367540621
PD34493_FINAL_115	0.144848892183542	2.51491278671574	18	0.900565799300363
PD34493_FINAL_116	0.134502844529997	2.82998371041166	22	0.900565799300363
PD34493_FINAL_117	0.898454038515485	2.06213126384774	10	0.991889367540621
PD34493_FINAL_118	0.961934959402593	9.79626889029817	193	0.999673439595996
PD34493_FINAL_119	0.00015346460019068	6.3465229284776	59	0.0271632342337503
PD34493_FINAL_11	0.428945255133881	13.5638769430984	359	0.925811869916936
PD34493_FINAL_120	0.669815357599417	2.34520787991171	12	0.991889367540621
PD34493_FINAL_121	0.102470434859749	1.55876619995293	9	0.900565799300363
PD34493_FINAL_122	0.802518326823727	2.36952442169655	13	0.991889367540621
PD34493_FINAL_123	0.751060424274335	2.72620412766588	17	0.991889367540621
PD34493_FINAL_124	0.906437661048307	2.8360818806241	20	0.991889367540621
PD34493_FINAL_125	0.619852450389548	2.9965892469076	18	0.991889367540621
PD34493_FINAL_126	0.445008718746736	1.30930734141595	6	0.925811869916936
PD34493_FINAL_127	0.361574390165288	7.02982192509933	95	0.925811869916936
PD34493_FINAL_128	0.924607096069377	1.62572999837409	7	0.991889367540621
PD34493_FINAL_129	0.271575307744518	1.96271807311537	12	0.925811869916936
PD34493_FINAL_12	0.227260621613177	11.037515447703	232	0.900565799300363
PD34493_FINAL_130	0.727265309059334	1.63843168876341	8	0.991889367540621
PD34493_FINAL_131	0.705340891755575	3.42249832866118	27	0.991889367540621
PD34493_FINAL_132	0.216385526633733	2.45675910396696	11	0.900565799300363
PD34493_FINAL_133	0.527831269267592	6.95678790433482	95	0.991889367540621
PD34493_FINAL_134	0.378973170413265	2.82436597466783	15	0.925811869916936
PD34493_FINAL_135	0.172009028556837	4.69032756107015	42	0.900565799300363
PD34493_FINAL_136	0.780806312873078	4.93673465251655	49	0.991889367540621
PD34493_FINAL_137	0.684860368172191	1.64268460101527	7	0.991889367540621
PD34493_FINAL_138	0.382192922305119	2.28868854108532	14	0.925811869916936
PD34493_FINAL_139	0.817600082193569	1.97086212624353	11	0.991889367540621
PD34493_FINAL_13	0.924642630758206	10.4293747137037	222	0.991889367540621
PD34493_FINAL_140	0.836962334537426	5.21296726198979	57	0.991889367540621
PD34493_FINAL_141	0.650612963932754	4.41588043316392	43	0.991889367540621
PD34493_FINAL_142	0.351449504592207	7.99689905814088	122	0.925811869916936
PD34493_FINAL_143	0.449691797968891	1.4431370787625	5	0.925811869916936
PD34493_FINAL_144	0.716363487975084	2.56255191730045	16	0.991889367540621
PD34493_FINAL_145	0.204378657740133	3.9641893555964	38	0.900565799300363
PD34493_FINAL_146	0.59013220124564	4.33989857263688	37	0.991889367540621
PD34493_FINAL_147	0.59665751396738	2.11634905753596	13	0.991889367540621
PD34493_FINAL_148	0.189092772461555	4.23496596437538	43	0.900565799300363
PD34493_FINAL_149	0.237874904926427	3.975470274738	38	0.900565799300363
PD34493_FINAL_14	0.552520129490752	7.00622918484582	104	0.991889367540621
PD34493_FINAL_150	0.62762580502836	1.1780301787479	5	0.991889367540621
PD34493_FINAL_151	0.459810443956453	4.74254447023616	50	0.935476420463129
PD34493_FINAL_152	0.414216178242525	0.489897948556636	3	0.925811869916936
PD34493_FINAL_153	NA	NA	NA	NA
PD34493_FINAL_154	0.239907725917689	10.6918232576091	218	0.900565799300363
