sample_name	rl20	genome_span	genome_size	fraction_span
PD34207_10	4	481708403	2881033286	0.167199874205133
PD34207_11	5	513528954	2881033286	0.178244713969612
PD34207_12	4	485135740	2881033286	0.168389494962607
PD34207_13	5	435678558	2881033286	0.151223021308751
PD34207_14	4	504693073	2881033286	0.17517780008044
PD34207_15	4	501006266	2881033286	0.173898117885195
PD34207_16	4	523844284	2881033286	0.181825141189986
PD34207_17	4	483001813	2881033286	0.167648813829081
PD34207_18	5	494955420	2881033286	0.171797883212655
PD34207_19	4	466205459	2881033286	0.161818838145836
PD34207_1	4	476582505	2881033286	0.165420686847281
PD34207_20	5	517951939	2881033286	0.179779921848498
PD34207_21	4	388967577	2881033286	0.135009747679812
PD34207_22	3	374263492	2881033286	0.129905993734499
PD34207_23	4	441665612	2881033286	0.153301113925415
PD34207_24	4	482857669	2881033286	0.167598781779573
PD34207_25	4	446694807	2881033286	0.155046735895296
PD34207_26	4	463940358	2881033286	0.161032626819849
PD34207_27	5	471476964	2881033286	0.163648565357117
PD34207_28	4	474460314	2881033286	0.164684079252252
PD34207_29	4	482348673	2881033286	0.167422110443468
PD34207_2	4	436510696	2881033286	0.151511854486779
PD34207_30	5	501159395	2881033286	0.173951268607453
PD34207_31	4	459193312	2881033286	0.159384938116262
PD34207_32	4	511385623	2881033286	0.177500768729404
PD34207_33	4	484855378	2881033286	0.168292181959886
PD34207_34	4	466233601	2881033286	0.161828606169044
PD34207_35	4	363702134	2881033286	0.126240170763511
PD34207_36	5	516685158	2881033286	0.179340225088951
PD34207_37	4	446146387	2881033286	0.154856380579839
PD34207_38	4	482907317	2881033286	0.167616014485714
PD34207_39	4	436642955	2881033286	0.151557761280235
PD34207_3	4	523941402	2881033286	0.181858850623498
PD34207_40	4	457247284	2881033286	0.158709476291695
PD34207_41	5	481279403	2881033286	0.167050969295882
PD34207_42	4	447781595	2881033286	0.155423957500226
PD34207_43	4	480228296	2881033286	0.166686132483649
PD34207_44	3	354631033	2881033286	0.123091612555566
PD34207_45	3	365911454	2881033286	0.127007020633222
PD34207_46	4	462310685	2881033286	0.160466971085179
PD34207_47	4	467357778	2881033286	0.162218805409526
PD34207_48	4	484028514	2881033286	0.168005179375078
PD34207_4	4	471113814	2881033286	0.16352251683079
PD34207_50	2	106362309	2881033286	0.0369181118166366
PD34207_51	4	377808447	2881033286	0.131136439428142
PD34207_52	4	475635661	2881033286	0.16509203948156
PD34207_53	5	510865359	2881033286	0.177320186296522
PD34207_54	1	0	2881033286	0
PD34207_55	1	-42906519	2881033286	-0.0148927536549121
PD34207_56	2	0	2881033286	0
PD34207_57	5	455168215	2881033286	0.157987836243278
PD34207_58	4	423478287	2881033286	0.146988335420433
PD34207_59	1	0	2881033286	0
PD34207_5	5	563639631	2881033286	0.19563801422876
PD34207_60	3	356251891	2881033286	0.123654208624093
PD34207_61	4	467869491	2881033286	0.162396419810056
PD34207_62	1	0	2881033286	0
PD34207_63	1	0	2881033286	0
PD34207_64	3	334471911	2881033286	0.116094427865628
PD34207_65	1	-75205516	2881033286	-0.0261036609210491
PD34207_66	1	39486344	2881033286	0.0137056188110976
PD34207_67	4	423020696	2881033286	0.146829506641111
PD34207_68	4	386523160	2881033286	0.134161296184344
PD34207_69	1	0	2881033286	0
PD34207_6	4	517975754	2881033286	0.179788187979998
PD34207_70	2	171181861	2881033286	0.059416828619036
PD34207_71	4	405216479	2881033286	0.140649704038164
PD34207_72	5	501773252	2881033286	0.174164336954488
PD34207_73	4	501667044	2881033286	0.174127472402969
PD34207_74	5	495481296	2881033286	0.171980413557777
PD34207_75	4	327671603	2881033286	0.113734056663724
PD34207_76	3	150615183	2881033286	0.052278182182724
PD34207_77	5	476616665	2881033286	0.165432543704391
PD34207_78	1	193433553	2881033286	0.0671403395233109
PD34207_79	1	0	2881033286	0
PD34207_7	4	447981322	2881033286	0.155493282280669
PD34207_80	1	0	2881033286	0
PD34207_81	1	0	2881033286	0
PD34207_82	1	0	2881033286	0
PD34207_83	5	514416523	2881033286	0.178552787119725
PD34207_84	5	399571725	2881033286	0.138690422960979
PD34207_85	4	463876948	2881033286	0.16101061735529
PD34207_86	4	432402437	2881033286	0.150085887275653
PD34207_87	2	0	2881033286	0
PD34207_88	4	480348115	2881033286	0.166727721381835
PD34207_89	2	407666211	2881033286	0.141500000357858
PD34207_8	4	488360301	2881033286	0.16950873263878
PD34207_9	4	526090045	2881033286	0.182604639646638
