sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
Pair41_100	0.674135454818322	0.489082969432314	0.442409173719376	0.535898601678063	224	458	1
Pair41_101	0.747034648983007	0.492682926829268	0.452474216583611	0.532962200616409	303	615	1
Pair41_102	0.766599784324821	0.507194244604317	0.4647953557364	0.549516308674135	282	556	1
Pair41_103	0.712418665437652	0.491610738255034	0.450763044769935	0.532541942289522	293	596	1
Pair41_104	0.965423569271404	0.50187969924812	0.458543667538464	0.545194742584688	267	532	1
Pair41_105	0.788272037819124	0.492985971943888	0.448272060319192	0.537783440739263	246	499	1
Pair41_106	0.232902251577689	0.526315789473684	0.483671841681897	0.568676132051704	290	551	1
Pair41_107	0.0770244841914874	0.539033457249071	0.495866825984862	0.581769126366514	290	538	0.87636584636778
Pair41_108	0.468837541149753	0.521739130434783	0.465642242142961	0.577432521359406	168	322	1
Pair41_109	1	0.498194945848375	0.43780368687434	0.558625227665484	138	277	1
Pair41_10	0.367419420711311	0.466346153846154	0.397058587823094	0.53660660379493	97	208	1
Pair41_110	0.215551874383755	0.550898203592814	0.472138024437002	0.627819578266855	92	167	1
Pair41_111	0.83931775322815	0.506426735218509	0.455572971876433	0.557181997480722	197	389	1
Pair41_112	0.596691753104309	0.513888888888889	0.465644033716972	0.561942302960847	222	432	1
Pair41_113	0.867990900313814	0.504317789291883	0.462796280443563	0.54579504123532	292	579	1
Pair41_114	0.356425704653548	0.519292604501608	0.479212320185419	0.559188949884932	323	622	1
Pair41_115	0.0519605874139233	0.455102040816327	0.410376113282667	0.500372831171521	223	490	0.87636584636778
Pair41_116	0.418715836686029	0.518115942028985	0.475525232847642	0.560511777204315	286	552	1
Pair41_117	0.564731056389093	0.512690355329949	0.47156906693269	0.553684237239913	303	591	1
Pair41_118	1	0.500772797527048	0.46154487392268	0.539993640911098	324	647	1
Pair41_119	0.0542524502928619	0.54302103250478	0.499231453300724	0.586321836518015	284	523	0.87636584636778
Pair41_11	0.884990926728126	0.495348837209302	0.447101938637892	0.54366014737478	213	430	1
Pair41_120	0.081389648640746	0.532279314888011	0.496056742118829	0.568250185212902	404	759	0.87636584636778
Pair41_121	0.263862990825192	0.523972602739726	0.482577297730542	0.565124310188604	306	584	1
Pair41_122	0.493149049325653	0.515596330275229	0.472734392905534	0.558288319199801	281	545	1
Pair41_123	0.498613483180403	0.51520572450805	0.472895024800735	0.557354927052635	288	559	1
Pair41_124	0.545092818903837	0.487839771101574	0.450187651573927	0.525594931172892	341	699	1
Pair41_125	0.962574036792979	0.502202643171806	0.455223898891125	0.549152515302921	228	454	1
Pair41_126	0.772341719039567	0.486910994764398	0.414101296289692	0.560133231283076	93	191	1
Pair41_127	0.747034648983007	0.492682926829268	0.452474216583611	0.532962200616409	303	615	1
Pair41_128	0.0478586018553449	0.458404074702886	0.417611668398528	0.499615557019545	270	589	0.87636584636778
Pair41_129	0.233462064258559	0.533724340175953	0.479214021841473	0.587643993527298	182	341	1
Pair41_12	0.568172412849166	0.551020408163265	0.402305439109878	0.693346247721042	27	49	1
Pair41_130	0.487844163234891	0.513333333333333	0.476903110739551	0.549658331698464	385	750	1
Pair41_131	0.781034071761962	0.493690851735016	0.454092540281346	0.533348164251257	313	634	1
Pair41_132	0.930976638283365	0.49718574108818	0.453917604649732	0.540485241414468	265	533	1
Pair41_133	0.138580343365556	0.464668094218415	0.418711037304978	0.511075272332755	217	467	0.87636584636778
Pair41_134	0.843825159389845	0.495341614906832	0.456047597859446	0.534678512110184	319	644	1
Pair41_135	0.579167544136827	0.483076923076923	0.427580925381501	0.538884086882572	157	325	1
Pair41_136	0.00536648369812698	0.550913838120104	0.514898022409656	0.586536280844474	422	766	0.606412657888349
Pair41_137	0.122982419100646	0.462882096069869	0.416493327449822	0.509753145150508	212	458	0.87636584636778
Pair41_138	1	0.666666666666667	0.0942993240502461	0.991596241340387	2	3	1
Pair41_139	0.342879950484211	0.479591836734694	0.438551483895335	0.520838139441284	282	588	1
Pair41_13	0.102677320843589	0.534109816971714	0.493312352266761	0.574570572578205	321	601	0.87636584636778
Pair41_140	0.146965738385447	0.5375	0.487265626940889	0.587175567910879	215	400	0.87636584636778
Pair41_141	0.119205190260704	0.563636363636364	0.484371465598152	0.640573650915328	93	165	0.87636584636778
Pair41_142	0.715889422284825	0.509316770186335	0.463758940193448	0.55475989099879	246	483	1
Pair41_143	0.63087340227919	0.48729792147806	0.43928980420488	0.535480711635076	211	433	1
Pair41_144	0.902211764851614	0.503355704697987	0.462444827153996	0.54423317812603	300	596	1
Pair41_145	0.685208751070343	0.480263157894737	0.398631448521136	0.562679205653205	73	152	1
Pair41_146	0.547577870747152	0.487138263665595	0.447195067484029	0.527204084494309	303	622	1
Pair41_147	0.143081192379635	0.466535433070866	0.422473320759237	0.51098908568801	237	508	0.87636584636778
Pair41_148	0.674551545229288	0.490299823633157	0.448413324341852	0.532287876542343	278	567	1
Pair41_149	0.0898142442965748	0.542253521126761	0.493615589426998	0.590300680361148	231	426	0.87636584636778
Pair41_14	0.165571417809587	0.468	0.423565198719059	0.512815263097774	234	500	0.87636584636778
Pair41_150	0.911414539158765	0.504643962848297	0.448745330763222	0.560456671946505	163	323	1
Pair41_151	0.627584960722054	0.488326848249027	0.444315229033972	0.532473425274263	251	514	1
Pair41_152	0.462905726111928	0.517894736842105	0.471914843975325	0.56365055059558	246	475	1
Pair41_153	0.688540842831958	0.509920634920635	0.465337103754894	0.554387168299677	257	504	1
Pair41_154	1	0.5	0.449257806013974	0.550742193986026	195	390	1
Pair41_155	0.0828586850928751	0.539525691699605	0.494985223721379	0.58360184286986	273	506	0.87636584636778
Pair41_156	0.0938907248222276	0.451713395638629	0.396381484563135	0.507944495151024	145	321	0.87636584636778
Pair41_157	0.165421535969352	0.529118136439268	0.488320132941405	0.569628710117967	318	601	0.87636584636778
Pair41_158	0.642681543578035	0.48932384341637	0.447255363682905	0.531505100002206	275	562	1
Pair41_159	0.084807751771501	0.461966604823748	0.419259059764758	0.505093280958282	249	539	0.87636584636778
Pair41_15	0.282378667733304	0.523076923076923	0.481718836982838	0.56420091876141	306	585	1
Pair41_160	0.590432632354697	0.48692152917505	0.442163201894795	0.531836293742802	242	497	1
Pair41_161	0.80226833885811	0.490196078431373	0.427305888846793	0.553316763575447	125	255	1
Pair41_162	0.961897355263131	0.497716894977169	0.449902676488784	0.545562146685191	218	438	1
Pair41_163	0.842369072890909	0.504746835443038	0.465031766082099	0.544417372057573	319	632	1
Pair41_164	0.174768283727796	0.464646464646465	0.414685884300346	0.515139246474033	184	396	0.884275346025715
Pair41_165	0.415678793101673	0.519427402862986	0.47411931880631	0.564499258882427	254	489	1
Pair41_166	0.419457472666516	0.480885311871227	0.436180094281107	0.525819171120749	239	497	1
Pair41_167	0.234554896441617	0.475667189952904	0.436290269320211	0.515270586454038	303	637	1
Pair41_168	0.899134686542207	0.503571428571429	0.461342877612539	0.545762116978951	282	560	1
Pair41_169	0.750197117407752	0.490140845070423	0.437001654639928	0.543445806990076	174	355	1
Pair41_16	0.0986513255819411	0.46415770609319	0.422167142743765	0.506529655341835	259	558	0.87636584636778
Pair41_170	1	0.5	0.457321971052944	0.542678028947056	274	548	1
Pair41_171	1	0.5	0.453755486697329	0.546244513302671	234	468	1
Pair41_172	0.400140814302663	0.51858407079646	0.476494413606307	0.560478467718151	293	565	1
