sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
PD5179_100	1	1	0.025	1	1	1	1
PD5179_101	NA	NA	NA	NA	NA	NA	NA
PD5179_102	1	0.4	0.0527449505263169	0.853367200365327	2	5	1
PD5179_103	0.625	0.25	0.00630946320970987	0.805879550316757	1	4	1
PD5179_104	0.5	1	0.158113883008419	1	2	2	1
PD5179_105	0.109375	0.2	0.0252107263268334	0.556095462307641	2	10	1
PD5179_106	1	0.5	0.0125791170934251	0.987420882906575	1	2	1
PD5179_107	NA	NA	NA	NA	NA	NA	NA
PD5179_108	0.125	1	0.397635364383525	1	4	4	1
PD5179_109	NA	NA	NA	NA	NA	NA	NA
PD5179_10	0.443712210516516	0.475694444444444	0.416791969968184	0.535102059760896	137	288	1
PD5179_110	1	1	0.025	1	1	1	1
PD5179_111	1	0.5	0.118117248757025	0.881882751242975	3	6	1
PD5179_112	0.803619384765625	0.4375	0.197534140532668	0.701223100916823	7	16	1
PD5179_113	1	0.52	0.313057044457032	0.722031990330053	13	25	1
PD5179_114	1	0	0	0.975	0	1	1
PD5179_115	NA	NA	NA	NA	NA	NA	NA
PD5179_116	1	0.6	0.146632799634673	0.947255049473683	3	5	1
PD5179_117	0.125	1	0.397635364383525	1	4	4	1
PD5179_118	NA	NA	NA	NA	NA	NA	NA
PD5179_119	0.6875	0.333333333333333	0.0432718682927417	0.777221904496488	2	6	1
PD5179_11	0.582564748305183	0.51865671641791	0.457051476107503	0.579844880701174	139	268	1
PD5179_120	0.375	0.8	0.283582063881911	0.994949236620532	4	5	1
PD5179_121	0.75390625	0.4	0.121552258119827	0.737621923393055	4	10	1
PD5179_122	1	0.5	0.067585986488543	0.932414013511457	2	4	1
PD5179_123	1	0.666666666666667	0.0942993240502461	0.991596241340387	2	3	1
PD5179_124	0.057373046875	0.214285714285714	0.0465792878898673	0.507975677048472	3	14	0.925443777433028
PD5179_125	0.375	0.8	0.283582063881911	0.994949236620532	4	5	1
PD5179_126	0.60723876953125	0.4	0.163364323859513	0.677130233793718	6	15	1
PD5179_127	0.523467063903809	0.590909090909091	0.363546961729731	0.792906877002851	13	22	1
PD5179_128	1	0.5	0.210944638239297	0.789055361760703	6	12	1
PD5179_129	1	0.5	0.118117248757025	0.881882751242975	3	6	1
PD5179_12	0.472161103514172	0.474358974358974	0.408927583600639	0.540448117525275	111	234	1
PD5179_130	NA	NA	NA	NA	NA	NA	NA
PD5179_131	0.7265625	0.375	0.0852334141372536	0.755136783633448	3	8	1
PD5179_132	0.7265625	0.625	0.244863216366552	0.914766585862746	5	8	1
PD5179_133	1	0.5	0.067585986488543	0.932414013511457	2	4	1
PD5179_134	0.6875	0.666666666666667	0.222778095503512	0.956728131707258	4	6	1
PD5179_135	NA	NA	NA	NA	NA	NA	NA
PD5179_136	1	0.333333333333333	0.00840375865961264	0.905700675949754	1	3	1
PD5179_137	NA	NA	NA	NA	NA	NA	NA
PD5179_138	0.479887661698328	0.56	0.412544122941673	0.700092779072456	28	50	1
PD5179_139	0.281041515059769	0.387096774193548	0.218499598498569	0.578130410865959	12	31	1
PD5179_13	0.562988581024381	0.479338842975207	0.414925077218926	0.544264843718486	116	242	1
PD5179_140	1	0.428571428571429	0.0989882784425079	0.815948432359917	3	7	1
PD5179_141	1	0.5	0.067585986488543	0.932414013511457	2	4	1
PD5179_142	1	0.5	0.0125791170934251	0.987420882906575	1	2	1
PD5179_143	0.2890625	0.25	0.0318540262499442	0.650855794412824	2	8	1
PD5179_144	1	0.466666666666667	0.212666729519308	0.734138652722603	7	15	1
PD5179_145	NA	NA	NA	NA	NA	NA	NA
PD5179_146	0.831811904907227	0.545454545454545	0.322104754553172	0.756138134076983	12	22	1
