sample_name	p.value	sd	nr_total_runs	fdr
CB001_3_01_100	0.59665751396738	2.11634905753596	13	0.90514387394491
CB001_3_01_101	0.0777176470493062	2.23203513564957	10	0.787802076688227
CB001_3_01_102	0.664442384672713	2.48260218510084	15	0.90514387394491
CB001_3_01_103	0.802145955709023	2.61471967147939	16	0.933949030385684
CB001_3_01_104	0.73521264856828	2.95683228182749	20	0.90514387394491
CB001_3_01_105	0.812945083858579	1.9887225299267	9	0.933949030385684
CB001_3_01_106	0.241460030685239	2.11183185765672	8	0.860960455883126
CB001_3_01_107	0.678233913700321	2.58253773133847	16	0.90514387394491
CB001_3_01_108	0.861169647036597	2.50163756851258	15	0.933949030385684
CB001_3_01_109	0.285483228334502	2.54126934554787	12	0.875171551683881
CB001_3_01_10	0.249592815930542	2.08452948117668	13	0.860960455883126
CB001_3_01_110	0.515154939093698	2.33814428865196	14	0.894338415000042
CB001_3_01_111	1	2.39564822851407	13	1
CB001_3_01_112	0.216385526633733	2.45675910396696	11	0.860960455883126
CB001_3_01_113	0.574470223197113	2.64080303428218	14	0.904688318436804
CB001_3_01_114	0.630640895401756	2.26882782357636	13	0.90514387394491
CB001_3_01_115	0.762406224734173	2.30102676633982	13	0.9193229648517
CB001_3_01_116	0.939279468309099	1.6409473889596	8	0.976700961070418
CB001_3_01_117	0.743773605768232	2.18529407725405	12	0.908027925935718
CB001_3_01_118	0.0543211055581216	2.56255191730045	20	0.787802076688227
CB001_3_01_119	0.0107017268762022	2.06213126384774	5	0.787802076688227
CB001_3_01_11	0.676368628724461	2.39564822851407	14	0.90514387394491
CB001_3_01_120	0.426845861526453	2.3689296356684	17	0.875171551683881
CB001_3_01_121	0.302352392660742	2.44327648865207	16	0.875171551683881
CB001_3_01_122	0.0275220687567226	2.11733128901445	7	0.787802076688227
CB001_3_01_123	0.113553706447975	2.06213126384774	7	0.787802076688227
CB001_3_01_124	0.171151596980203	2.5439888534925	11	0.787802076688227
CB001_3_01_125	0.432767580667785	2.18529407725405	13	0.875171551683881
CB001_3_01_126	0.43119148007304	2.11733128901445	10	0.875171551683881
CB001_3_01_127	0.018468178638488	2.94743783152811	12	0.787802076688227
CB001_3_01_128	0.0408547942332669	2.48260218510084	19	0.787802076688227
CB001_3_01_129	0.234319130087692	2.58253773133847	18	0.860960455883126
CB001_3_01_12	0.376589595340705	1.96690263186156	9	0.875171551683881
CB001_3_01_130	0.253922082680781	3.07905908764678	24	0.860960455883126
CB001_3_01_131	0.501570005898992	1.78565714194283	7	0.894338415000042
CB001_3_01_132	0.39399810579227	3.56464100667083	30	0.875171551683881
CB001_3_01_133	0.781964886804812	1.97086212624353	10	0.927694706618436
CB001_3_01_134	0.129653305423647	2.43641020244051	10	0.787802076688227
CB001_3_01_135	0.675996072554848	2.15345499629146	10	0.90514387394491
CB001_3_01_136	0.839197669230738	1.64268460101527	8	0.933949030385684
CB001_3_01_137	0.440381560939899	2.67859401559534	18	0.875171551683881
CB001_3_01_138	0.812945083858579	1.9887225299267	9	0.933949030385684
CB001_3_01_139	0.422500701459733	2.58253773133847	17	0.875171551683881
CB001_3_01_13	0.071373504846675	2.26882782357636	16	0.787802076688227
CB001_3_01_140	0.10170504167158	2.91925433208194	14	0.787802076688227
CB001_3_01_141	0.688722350942357	2.8529380824478	17	0.90514387394491
CB001_3_01_142	0.675996072554848	2.15345499629146	10	0.90514387394491
CB001_3_01_143	0.916777248824311	2.60997767635556	16	0.963903316024233
CB001_3_01_144	0.544684781177445	2.44327648865207	12	0.894338415000042
CB001_3_01_145	0.823424678971075	2.33814428865196	13	0.933949030385684
CB001_3_01_146	0.0502836471536539	1.96271807311537	6	0.787802076688227
CB001_3_01_147	0.407016027271374	2.45675910396696	12	0.875171551683881
CB001_3_01_148	0.0330062576612325	2.34520787991171	8	0.787802076688227
CB001_3_01_149	0.479500122186953	1.4142135623731	8	0.875171551683881
CB001_3_01_14	0.84782850681424	2.08452948117668	11	0.933949030385684
CB001_3_01_150	0.701417562387619	2.77120217449674	18	0.90514387394491
CB001_3_01_151	0.608636762360449	3.14392987556383	23	0.90514387394491
CB001_3_01_152	0.727603424970632	2.87096225026109	17	0.90514387394491
CB001_3_01_153	0.830753150304516	2.22794048862659	11	0.933949030385684
CB001_3_01_154	0.609486170115432	2.15345499629146	12	0.90514387394491
CB001_3_01_155	0.173332652651098	3.40782293302588	30	0.787802076688227
CB001_3_01_156	0.124330297879636	2.60272809728314	12	0.787802076688227
CB001_3_01_157	0.399075196548238	0.862439361864104	5	0.875171551683881
CB001_3_01_158	0.269146354198067	2.43641020244051	11	0.869207360963519
CB001_3_01_159	0.535075755611958	2.57949473801523	17	0.894338415000042
CB001_3_01_15	0.524597853141119	2.8884377788923	17	0.894338415000042
CB001_3_01_160	0.700115585111099	2.5962936545662	14	0.90514387394491
CB001_3_01_161	0.54017412356357	2.06213126384774	9	0.894338415000042
CB001_3_01_162	0.987971893274554	2.45675910396696	14	1
CB001_3_01_163	0.609486170115432	2.15345499629146	12	0.90514387394491
CB001_3_01_164	0.76786362581483	3.15150909572989	21	0.9193229648517
CB001_3_01_165	0.183044917403673	2.25320284859643	10	0.79530864176219
CB001_3_01_166	0.234319130087692	2.58253773133847	18	0.860960455883126
CB001_3_01_167	0.466172265919325	1.60097823630782	8	0.875171551683881
CB001_3_01_168	0.9710157045235	2.66343022471299	16	1
CB001_3_01_169	0.862382054877202	1.57334147103999	9	0.933949030385684
CB001_3_01_16	0.162136691113146	2.61471967147939	19	0.787802076688227
CB001_3_01_170	0.837157828696717	2.11541856466496	11	0.933949030385684
CB001_3_01_171	0.591454737223427	2.43641020244051	15	0.90514387394491
CB001_3_01_172	0.402822408298653	2.48260218510084	16	0.875171551683881
CB001_3_01_173	0.223017469946615	2.87228132326901	22	0.860960455883126
CB001_3_01_174	0.257298527045532	2.22794048862659	14	0.860960455883126
CB001_3_01_175	0.451113972210889	2.56255191730045	17	0.875171551683881
CB001_3_01_176	0.00565348176787728	2.25162663095086	19	0.787802076688227
CB001_3_01_177	0.5370755168209	2.20924322065913	13	0.894338415000042
CB001_3_01_178	0.802145955709023	2.61471967147939	16	0.933949030385684
CB001_3_01_179	0.0279918154856657	1.97202659436654	6	0.787802076688227
CB001_3_01_17	0.710028137851923	2.48260218510084	13	0.90514387394491
CB001_3_01_180	0.193373163105004	1.92209376577847	9	0.814038638232354
CB001_3_01_181	0.790079828593006	1.9887225299267	10	0.933080702546492
CB001_3_01_182	0.0973436368340312	1.96690263186156	14	0.787802076688227
CB001_3_01_183	0.619754959364254	1.43951849615937	6	0.90514387394491
CB001_3_01_184	0.252099111604214	2.7941114551015	21	0.860960455883126
CB001_3_01_185	0.420293093959211	2.37825546016748	11	0.875171551683881
CB001_3_01_186	0.544684781177445	2.44327648865207	12	0.894338415000042
CB001_3_01_187	0.672986001922131	1.81186974485429	8	0.90514387394491
CB001_3_01_188	0.839197669230738	1.64268460101527	8	0.933949030385684
CB001_3_01_189	0.69190883427146	1.92977937674403	10	0.90514387394491
CB001_3_01_18	0.0498404067925646	2.83530684438989	25	0.787802076688227
CB001_3_01_190	0.718307151837498	2.37618570473803	13	0.90514387394491
CB001_3_01_191	0.924204999904898	2.2523608173871	13	0.964870019900714
CB001_3_01_192	0.402822408298653	2.48260218510084	16	0.875171551683881
CB001_3_01_193	0.33113745926897	2.05798302171011	12	0.875171551683881
CB001_3_01_194	0.427883327747473	2.2523608173871	15	0.875171551683881
CB001_3_01_195	0.172529643358683	1.85711843695788	11	0.787802076688227
CB001_3_01_197	NA	NA	1	NA
CB001_3_01_198	NA	0	2	NA
CB001_3_01_199	NA	0	1	NA
CB001_3_01_19	0.447091625777462	3.14392987556383	19	0.875171551683881
CB001_3_01_1	0.602704612048478	1.60097823630782	6	0.90514387394491
CB001_3_01_200	0.662520583540058	0.916515138991168	3	0.90514387394491
CB001_3_01_201	0.0808555983700523	0.916515138991168	5	0.787802076688227
CB001_3_01_202	0.479500122186954	0.471404520791031	2	0.875171551683881
CB001_3_01_203	NA	NA	1	NA
CB001_3_01_204	0.479500122186954	0.471404520791031	2	0.875171551683881
CB001_3_01_205	NA	0	1	NA
CB001_3_01_206	NA	0	1	NA
CB001_3_01_207	NA	0	2	NA
CB001_3_01_208	NA	0	1	NA
CB001_3_01_209	0.126630457947617	0.916515138991168	2	0.787802076688227
CB001_3_01_20	0.710181994167536	2.69098110553471	15	0.90514387394491
CB001_3_01_210	NA	NA	1	NA
CB001_3_01_211	NA	0	2	NA
CB001_3_01_212	NA	0	1	NA
CB001_3_01_213	NA	NA	1	NA
CB001_3_01_214	NA	NA	1	NA
CB001_3_01_215	NA	NA	1	NA
CB001_3_01_216	0.687971316180641	1.3833221775543	6	0.90514387394491
CB001_3_01_217	NA	NA	1	NA
CB001_3_01_218	0.317310507862914	0.5	3	0.875171551683881
CB001_3_01_219	0.317310507862914	0.5	3	0.875171551683881
CB001_3_01_21	0.874280691375432	3.07905908764678	20	0.939042224069909
CB001_3_01_220	0.369653496130398	1.71488436996984	9	0.875171551683881
CB001_3_01_221	0.544826850517267	1.65144564768954	6	0.894338415000042
CB001_3_01_222	0.157299207050285	0.471404520791031	3	0.787802076688227
CB001_3_01_223	NA	0	1	NA
CB001_3_01_224	0.479500122186954	0.471404520791031	2	0.875171551683881
CB001_3_01_225	NA	NA	1	NA
CB001_3_01_226	NA	NA	NA	NA
CB001_3_01_227	NA	0	1	NA
CB001_3_01_228	0.317310507862914	0.5	2	0.875171551683881
CB001_3_01_229	NA	0	2	NA
CB001_3_01_22	0.76574912146066	3.35638289270592	26	0.9193229648517
CB001_3_01_230	NA	0	1	NA
CB001_3_01_231	NA	NA	1	NA
CB001_3_01_232	0.126630457947617	0.916515138991168	2	0.787802076688227
CB001_3_01_233	0.479500122186954	0.471404520791031	2	0.875171551683881
