sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
Pair40_100	0.670182096641766	0.514814814814815	0.453471070847727	0.575829859334758	139	270	1
Pair40_101	0.580870136200488	0.510840108401084	0.474115691629433	0.547477572354414	377	738	1
Pair40_102	0.577520875779547	0.48969696969697	0.455068593073472	0.524399195631158	404	825	1
Pair40_103	0.890947771292597	0.497062279670975	0.462941897582203	0.531203069120317	423	851	1
Pair40_104	0.864317884997247	0.503504672897196	0.469463474727242	0.537521668812252	431	856	1
Pair40_105	0.649944992936979	0.490701001430615	0.453032222873822	0.528448575461297	343	699	1
Pair40_106	0.639989583289942	0.512035010940919	0.465162259767541	0.558751054122315	234	457	1
Pair40_107	0.226903020502646	0.527001862197393	0.483793690333517	0.569911362649326	283	537	1
Pair40_108	1	0.499124343257443	0.457333570293448	0.540924218731255	285	571	1
Pair40_109	1	0.499380421313507	0.464320047165047	0.534445336424162	403	807	1
Pair40_10	0.0240909735549231	0.542349726775956	0.505466454956261	0.578890454804542	397	732	0.994187983160898
Pair40_110	0.498459072332785	0.486562942008487	0.449135171797719	0.524103270917607	344	707	1
Pair40_111	0.683634453192071	0.492502883506344	0.458721877474932	0.526334999571506	427	867	1
Pair40_112	0.969232383257445	0.501488095238095	0.463005235476469	0.539957833711617	337	672	1
Pair40_113	0.197651376063382	0.476312419974392	0.440791333339161	0.51201295654108	372	781	1
Pair40_114	0.362590139184187	0.479323308270677	0.43614908442976	0.522728409649126	255	532	1
Pair40_115	0.0618221114727322	0.537065052950076	0.4982030683679	0.575594698011785	355	661	1
Pair40_116	0.941981627300087	0.501986754966887	0.465711451035242	0.538246484774509	379	755	1
Pair40_117	0.0705645289450403	0.534751773049645	0.49714345687229	0.572068133969866	377	705	1
Pair40_118	0.08018454715125	0.532536520584329	0.496167438325766	0.568649853002656	401	753	1
Pair40_119	0.661956937743987	0.489483747609943	0.445849568650721	0.53323739326337	256	523	1
Pair40_11	0.823203123665343	0.495145631067961	0.458041339665172	0.532289788492563	357	721	1
Pair40_120	0.595415717966249	0.489208633093525	0.451438641355273	0.527070597721911	340	695	1
Pair40_122	1	0.5	0.0125791170934251	0.987420882906575	1	2	1
Pair40_123	0.28045910782732	0.479224376731302	0.442241126711239	0.516378009154883	346	722	1
Pair40_124	0.970108509322958	0.498595505617978	0.461238078795116	0.535964613970177	355	712	1
Pair40_125	0.308191053093816	0.52073732718894	0.481574000548902	0.559711837877228	339	651	1
Pair40_126	0.0569548866303687	0.460655737704918	0.420554088881284	0.501139983228815	281	610	1
Pair40_127	0.675862599890399	0.491329479768786	0.453464403626159	0.529268776680787	340	692	1
Pair40_128	0.0476814984392621	0.444108761329305	0.389782695088509	0.499443836669599	147	331	1
Pair40_129	0.256111813690124	0.467836257309941	0.41397212257835	0.522262051682939	160	342	1
Pair40_12	0.025145562621804	0.45364238410596	0.413422138294804	0.494317967497343	274	604	0.994187983160898
Pair40_130	0.46322814351787	0.522292993630573	0.465466634954175	0.578694892251454	164	314	1
Pair40_131	0.152096576301589	0.455516014234875	0.396248911118794	0.515731068489846	128	281	1
Pair40_132	0.822285768207155	0.50788643533123	0.451424282993792	0.56419987358508	161	317	1
Pair40_133	0.958659404586199	0.502688172043011	0.450688947236616	0.554644289200689	187	372	1
Pair40_134	0.447039243823626	0.526104417670683	0.46208615227088	0.589493929046816	131	249	1
Pair40_135	0.295419139760636	0.534090909090909	0.471931688330155	0.59547626338398	141	264	1
Pair40_136	0.922548281340367	0.49645390070922	0.447793816080187	0.545163915930728	210	423	1
Pair40_137	0.384383433174172	0.528957528957529	0.466205192196521	0.591039677975434	137	259	1
Pair40_138	0.486297939463439	0.478114478114478	0.420088584206601	0.53658124918604	142	297	1
Pair40_139	1	0.49874686716792	0.44860037190785	0.548912081652151	199	399	1
Pair40_13	0.448741240518927	0.51506456241033	0.477247877439247	0.552753226267063	359	697	1
Pair40_140	NA	NA	NA	NA	NA	NA	NA
Pair40_141	1	0.333333333333333	0.00840375865961264	0.905700675949754	1	3	1
Pair40_142	0.161457834532664	0.537634408602151	0.485497391292086	0.589167862901945	200	372	1
Pair40_143	0.705188176770533	0.51006711409396	0.462671813168427	0.557328363932707	228	447	1
Pair40_144	0.464467245178265	0.483333333333333	0.440450016210265	0.526399962698381	261	540	1
Pair40_145	0.893290243782609	0.504	0.459263187278279	0.548689257738857	252	500	1
Pair40_146	0.428599133925316	0.518375241779497	0.474338087052252	0.562201197463221	268	517	1
Pair40_147	0.922548281340367	0.49645390070922	0.447793816080187	0.545163915930728	210	423	1
