sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
PD48372d_10	0.528840296696808	0.483568075117371	0.435197042505564	0.532168831037066	206	426	1
PD48372d_11	0.480849853000263	0.479411764705882	0.425220983916123	0.533964194688364	163	340	1
PD48372d_12	0.350151990057402	0.48019801980198	0.439775249023853	0.520814624536138	291	606	1
PD48372d_13	0.0542524502928619	0.54302103250478	0.499231453300724	0.586321836518015	284	523	0.895165429832222
PD48372d_14	1	0.494845360824742	0.391738273990903	0.598275597796613	48	97	1
PD48372d_15	0.579167544136827	0.516923076923077	0.461115913117428	0.572419074618499	168	325	1
PD48372d_16	0.181224060881424	0.563492063492063	0.472309559365857	0.651620942864619	71	126	1
PD48372d_17	0.373979291574018	0.510969976905312	0.487137806296854	0.534764922495345	885	1732	1
PD48372d_18	0.0521438872483487	0.55700325732899	0.499485668045131	0.613410202958964	171	307	0.895165429832222
PD48372d_19	0.329290316362423	0.518276762402089	0.482227173696604	0.554185155303447	397	766	1
PD48372d_1	0.941515920723632	0.497981157469717	0.461425612758984	0.534552785978531	370	743	1
PD48372d_21	1	0.5	0.4740501338906	0.5259498661094	731	1462	1
PD48372d_22	0.091584352659207	0.485178463399879	0.468010391082582	0.502372780220907	1604	3306	1
PD48372d_23	0.574616290791164	0.514223194748359	0.467341437995467	0.560919750513068	235	457	1
PD48372d_24	0.887724827340787	0.52	0.374151945079094	0.66339490839654	26	50	1
PD48372d_25	0.903423235673079	0.501431492842536	0.481416548539333	0.521443003915516	1226	2445	1
PD48372d_26	0.870027353836635	0.494047619047619	0.43935868996517	0.548842364594091	166	336	1
PD48372d_27	1	0.484848484848485	0.307963443604732	0.664555521611444	16	33	1
PD48372d_28	0.773586825259146	0.502748140963466	0.48497029296897	0.520520785868127	1555	3093	1
PD48372d_29	0.452240514725773	0.481236203090508	0.434374228330451	0.528344687332901	218	453	1
PD48372d_2	0.890321230263456	0.501848917062863	0.47907301212744	0.524619085130581	950	1893	1
PD48372d_30	1	0.504672897196262	0.406321412924472	0.602759196909908	54	107	1
PD48372d_31	0.701937820580677	0.50726392251816	0.472590282517079	0.541885560462696	419	826	1
PD48372d_32	0.807375773732401	0.490706319702602	0.429498692483709	0.552120922704604	132	269	1
PD48372d_33	1	0.487179487179487	0.324180780965608	0.652197790642659	19	39	1
PD48372d_34	0.605168836063763	0.505800464037123	0.484463827542796	0.52712130437016	1090	2155	1
PD48372d_3	0.409736073580855	0.466292134831461	0.391308346681396	0.542417196137782	83	178	1
PD48372d_4	0.307216505294	0.514079422382671	0.48739009701109	0.540708902146783	712	1385	1
PD48372d_5	0.348197299323578	0.487068965517241	0.460503180392208	0.513689436347201	678	1392	1
PD48372d_6	0.916258381624742	0.501727712508639	0.47563878589478	0.527809612427972	726	1447	1
PD48372d_7	0.898360820931232	0.506122448979592	0.441734850264791	0.570360147934689	124	245	1
PD48372d_8	0.757464833215757	0.488549618320611	0.426544233237116	0.550816918711193	128	262	1
PD48372d_9	0.642125649841634	0.506726457399103	0.479574343478922	0.533848967875875	678	1338	1
