sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
PD48367i_10	0.510094996262851	0.486486486486487	0.447908330899614	0.525184883207976	324	666	0.825140777773489
PD48367i_11	0.00616878909466419	0.480573819485953	0.466666554995518	0.494503695962242	2412	5019	0.222076407407911
PD48367i_12	0.504418485637781	0.512345679012346	0.47731433506496	0.547286877791426	415	810	0.825140777773489
PD48367i_13	0.166315967570836	0.461756373937677	0.408845878748648	0.51531364520246	163	353	0.699070618099006
PD48367i_14	0.6506247812897	0.503939223410242	0.487363121386556	0.520508839470951	1791	3554	0.825140777773489
PD48367i_15	0.224532793462974	0.493107373213608	0.482028659373365	0.504191170444214	3899	7907	0.699070618099006
PD48367i_16	0.0939243677831637	0.465818759936407	0.426280319653999	0.505679438300056	293	629	0.699070618099006
PD48367i_17	0.201356891409177	0.490047393364929	0.474857623782269	0.505250952057236	2068	4220	0.699070618099006
PD48367i_18	0.841042088659913	0.503284072249589	0.474815254719738	0.531737000509434	613	1218	0.965743728026169
PD48367i_19	0.965743728026169	0.498154981549816	0.455247813638686	0.541082366313043	270	542	0.965743728026169
PD48367i_1	0.2722236064912	0.492371444716519	0.478836469968756	0.505914811923367	2614	5309	0.7538499872064
PD48367i_20	0.632500385497353	0.506003430531732	0.482293088817769	0.529693599931216	885	1749	0.825140777773489
PD48367i_21	0.584173718254655	0.496349125488198	0.48349884859058	0.509203021694972	2923	5889	0.825140777773489
PD48367i_22	0.945006241922765	0.504761904761905	0.435111532400032	0.574275960108264	106	210	0.965743728026169
PD48367i_23	0.212804545189261	0.491080376829024	0.477116700818903	0.505054497889799	2450	4989	0.699070618099006
PD48367i_24	0.550412511822472	0.542857142857143	0.419420896315046	0.662552301927019	38	70	0.825140777773489
PD48367i_26	0.176268330724568	0.532608695652174	0.485842516747205	0.578953054819512	245	460	0.699070618099006
PD48367i_27	0.39846583753862	0.518716577540107	0.476474001911778	0.560761083052565	291	561	0.806823042038405
PD48367i_28	0.39721006067053	0.516260162601626	0.479524572605973	0.552865322458688	381	738	0.806823042038405
PD48367i_29	0.632054958869102	0.516129032258065	0.455796409128415	0.57611549399124	144	279	0.825140777773489
PD48367i_2	0.948762953205262	0.500495540138751	0.487820311890584	0.513170290574101	3030	6054	0.965743728026169
PD48367i_30	0.0687932252155466	0.461538461538462	0.420569050727511	0.502898042732177	270	585	0.699070618099006
PD48367i_31	0.421320136479835	0.481037924151697	0.436512741580076	0.525788091344435	241	501	0.806823042038405
PD48367i_32	0.233023539366335	0.467741935483871	0.41612734116461	0.519873856703374	174	372	0.699070618099006
PD48367i_33	0.664696737650866	0.503474718427989	0.488187023994	0.518757544245455	2101	4173	0.825140777773489
PD48367i_34	0.633755648019159	0.527272727272727	0.429811854860789	0.623228596135095	58	110	0.825140777773489
PD48367i_35	0.366526203450689	0.484340044742729	0.451119189704661	0.517664405380577	433	894	0.806823042038405
PD48367i_36	0.20298241936798	0.474702380952381	0.436385686510942	0.513242144369557	319	672	0.699070618099006
PD48367i_37	0.905057537666853	0.494661921708185	0.434751246488596	0.554686334443272	139	281	0.965743728026169
PD48367i_3	0.34462337009835	0.489113924050633	0.466844724687456	0.511415489462334	966	1975	0.806823042038405
PD48367i_4	0.560064629580213	0.553191489361702	0.401157229565357	0.698278476024	26	47	0.825140777773489
PD48367i_5	0.0359637696546659	0.485339506172839	0.471649534582314	0.499045996972228	2516	5184	0.647347853783987
PD48367i_6	0.13888554288276	0.516842634489693	0.494619003429546	0.539016544266921	1028	1989	0.699070618099006
PD48367i_7	0.77242604168827	0.497026022304833	0.477957636375699	0.516100887575585	1337	2690	0.926911250025924
PD48367i_8	0.945975929472407	0.498277841561424	0.464552411106096	0.532014958027368	434	871	0.965743728026169
PD48367i_9	0.425823272186936	0.52863436123348	0.461488356426053	0.59502284141796	120	227	0.806823042038405
