sample_name	p.value	fraction_strand_switches	conf_low	conf_high	nr_strand_switches	max_possible_switches	fdr
PD5163_100	1	0	0	0.975	0	1	1
PD5163_101	1	1	0.025	1	1	1	1
PD5163_102	0.398927147496434	0.464705882352941	0.387996592316445	0.542667253115313	79	170	1
PD5163_103	0.281041515059769	0.387096774193548	0.218499598498569	0.578130410865959	12	31	1
PD5163_104	1	0.4	0.0527449505263169	0.853367200365327	2	5	1
PD5163_105	0.0674446119007893	0.372881355932203	0.250439569261304	0.508545245125078	22	59	0.908167848174544
PD5163_106	1	0.5	0.230360541448062	0.769639458551938	7	14	1
PD5163_107	0.187741558998824	0.378378378378378	0.224576143580432	0.552431977549187	14	37	1
PD5163_108	0.210113525390625	0.6875	0.413379363548641	0.889830045282883	11	16	1
PD5163_109	NA	NA	NA	NA	NA	NA	NA
PD5163_10	0.175602218994032	0.469465648854962	0.426057365889039	0.51322015458819	246	524	1
PD5163_110	NA	NA	NA	NA	NA	NA	NA
PD5163_111	NA	NA	NA	NA	NA	NA	NA
PD5163_112	NA	NA	NA	NA	NA	NA	NA
PD5163_113	NA	NA	NA	NA	NA	NA	NA
PD5163_114	1	0	0	0.975	0	1	1
PD5163_115	NA	NA	NA	NA	NA	NA	NA
PD5163_116	0.5	1	0.158113883008419	1	2	2	1
PD5163_117	0.25	1	0.292401773821287	1	3	3	1
PD5163_118	0.625	0.25	0.00630946320970987	0.805879550316757	1	4	1
PD5163_119	1	1	0.025	1	1	1	1
PD5163_11	0.357232900484672	0.520140105078809	0.478273174836214	0.561797673044911	297	571	1
PD5163_120	NA	NA	NA	NA	NA	NA	NA
PD5163_121	NA	NA	NA	NA	NA	NA	NA
PD5163_122	NA	NA	NA	NA	NA	NA	NA
PD5163_123	NA	NA	NA	NA	NA	NA	NA
PD5163_124	NA	NA	NA	NA	NA	NA	NA
PD5163_125	1	0.333333333333333	0.00840375865961264	0.905700675949754	1	3	1
PD5163_126	NA	NA	NA	NA	NA	NA	NA
PD5163_127	NA	NA	NA	NA	NA	NA	NA
PD5163_12	0.224083766832022	0.474548440065681	0.434274481556601	0.515070297075596	289	609	1
PD5163_13	0.924480485486074	0.503370786516854	0.455903511326444	0.550792973311607	224	445	1
