mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
1	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	3.40715596453545
2	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
5	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
10	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
13	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
15	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	2.93217728039717
25	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
28	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
31	18	PD44601	18	5240	19	9931	4691	3	PASS	simulation	2.86817285246435
33	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
40	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
43	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
45	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.91364388418449
48	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
50	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
52	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.99967063795718
56	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.88427721925511
57	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.88427721925511
58	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
72	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
77	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	2.93217728039717
80	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.88427721925511
89	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
90	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
91	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
92	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
93	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.88427721925511
95	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
97	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
106	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.88427721925511
107	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
110	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
111	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	3.45505602567751
113	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.91364388418449
115	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.97498430173529
125	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
126	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
129	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
132	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
134	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
137	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
138	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.91364388418449
140	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
141	18	PD44601	18	5240	19	9931	4691	3	PASS	simulation	2.86817285246435
146	18	PD44601	18	5240	19	9931	4691	3	PASS	simulation	2.86817285246435
149	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
150	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
158	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
160	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
163	18	PD44601	18	5240	19	9931	4691	3	PASS	simulation	2.86817285246435
167	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
172	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
174	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
176	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
181	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
182	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
187	18	PD44601	18	5240	19	9931	4691	3	PASS	simulation	2.86817285246435
188	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
194	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.91364388418449
196	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
199	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.88427721925511
200	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.88427721925511
203	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
204	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.97498430173529
206	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
208	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
210	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.99967063795718
211	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
212	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
213	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
218	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	2.93217728039717
222	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
227	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
229	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
232	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
243	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.91364388418449
244	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
247	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
250	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
254	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
255	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.97498430173529
256	19	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
259	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
266	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	3.40715596453545
267	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
268	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
272	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
280	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.88427721925511
283	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.97498430173529
285	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.91364388418449
289	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
290	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
295	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
297	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	2.93217728039717
299	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.99967063795718
308	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.91364388418449
314	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
319	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.97498430173529
320	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.88427721925511
322	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	2.93217728039717
325	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
330	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.88427721925511
332	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
335	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
336	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
337	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
338	18	PD44601	18	5240	21	10089	4849	5	PASS	simulation	2.88427721925511
339	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.91364388418449
348	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
349	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.91364388418449
354	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.47191001830201
355	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
363	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
374	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
379	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.97498430173529
390	18	PD44601	18	5240	19	9931	4691	3	PASS	simulation	2.86817285246435
397	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
402	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
410	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
413	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
415	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
417	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
420	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
423	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
426	18	PD44601	18	5240	19	9931	4691	3	PASS	simulation	2.86817285246435
428	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	2.65495019940581
430	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.97498430173529
434	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
436	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.97498430173529
442	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.91364388418449
454	18	PD44601	18	5240	22	9536	4296	3	PASS	simulation	2.61424571440018
455	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
463	19	PD44601	19	9931	20	9954	23	3	PASS	simulation	3.45505602567751
466	14	PD44601	14	5922	15	9090	3168	3	PASS	simulation	2.91364388418449
467	18	PD44601	18	5240	20	9954	4714	4	PASS	simulation	2.60705013826376
472	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
476	19	PD44601	19	9931	21	10089	158	4	PASS	simulation	3.04757069909924
