mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
307	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.89623457777359
326	655	KX002_2_01	655	9	657	22	13	5	PASS	simulation	7.09301323536733
329	619	KX002_2_01	619	21	620	22	1	3	PASS	simulation	6.68927337939903
332	502	KX002_2_01	502	174	503	268	94	3	PASS	simulation	6.79018118532567
341	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.05255180765377
350	603	KX002_2_01	603	9	606	21	12	5	PASS	simulation	7.09618493582139
365	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.11331408817099
372	389	KX002_2_01	389	16	394	18	2	5	PASS	simulation	7.81532223579137
400	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.11331408817099
403	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.05255180765377
405	479	KX002_2_01	479	16	481	25	9	4	PASS	simulation	7.05252438920735
410	450	KX002_2_01	NA	NA	NA	NA	NA	NA	FAIL	simulation	NA
422	619	KX002_2_01	619	21	621	23	2	4	PASS	simulation	6.63402222162042
423	502	KX002_2_01	502	174	503	268	94	3	PASS	simulation	6.5540919965947
428	396	KX002_2_01	396	19	398	27	8	5	PASS	simulation	6.9373595104684
430	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.12993260020574
433	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.84859294333837
444	495	KX002_2_01	495	14	498	19	5	5	PASS	simulation	7.10306045380544
459	556	KX002_2_01	556	14	559	18	4	9	PASS	simulation	7.00320356277721
480	523	KX002_2_01	523	27	525	31	4	4	PASS	simulation	6.57833756782673
494	595	KX002_2_01	595	15	596	21	6	3	PASS	simulation	7.02930311656743
511	399	KX002_2_01	399	15	403	19	4	3	PASS	simulation	6.93809622732345
514	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.84859294333837
516	502	KX002_2_01	502	174	505	304	130	4	PASS	simulation	5.81885378522161
521	540	KX002_2_01	540	21	542	385	364	4	PASS	simulation	6.96627244438135
525	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.12993260020574
540	578	KX002_2_01	578	19	579	21	2	3	PASS	simulation	7.63949570974109
541	443	KX002_2_01	439	22	440	23	1	3	PASS	simulation	8.06475884562436
543	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
553	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
555	523	KX002_2_01	523	27	525	31	4	4	PASS	simulation	6.59426816980371
560	655	KX002_2_01	655	9	658	18	9	5	PASS	simulation	6.97789077091044
569	640	KX002_2_01	640	15	641	17	2	3	PASS	simulation	7.27273119175673
574	424	KX002_2_01	424	14	426	21	7	3	PASS	simulation	6.99137379881102
576	488	KX002_2_01	488	17	490	26	9	4	PASS	simulation	7.52473830943227
583	523	KX002_2_01	523	27	525	31	4	4	PASS	simulation	6.59426816980371
590	465	KX002_2_01	465	14	467	23	9	3	PASS	simulation	7.91482030517017
593	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
609	421	KX002_2_01	421	12	422	16	4	3	PASS	simulation	7.13750183448926
614	400	KX002_2_01	400	19	402	24	5	6	PASS	simulation	7.27091405738228
618	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.05255180765377
627	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.87961606573884
636	502	KX002_2_01	502	174	505	304	130	4	PASS	simulation	5.81885378522161
638	523	KX002_2_01	523	27	524	30	3	3	PASS	simulation	6.53212026305486
655	633	KX002_2_01	633	8	634	10	2	4	PASS	simulation	7.07792896898144
657	628	KX002_2_01	628	25	631	31	6	5	PASS	simulation	7.05307308729916
658	486	KX002_2_01	486	12	492	23	11	6	PASS	simulation	7.35465247517038
666	649	KX002_2_01	649	16	651	17	1	3	PASS	simulation	6.7152164236792
667	424	KX002_2_01	424	14	425	20	6	3	PASS	simulation	6.98148431308397
679	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.06430786481343
681	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.05255180765377
694	488	KX002_2_01	488	17	490	26	9	4	PASS	simulation	7.52473830943227
699	549	KX002_2_01	549	16	550	18	2	3	PASS	simulation	7.22452236177027
703	624	KX002_2_01	624	18	626	23	5	6	PASS	simulation	6.82285030207903
711	561	KX002_2_01	561	12	562	17	5	3	PASS	simulation	7.32903554783055
734	607	KX002_2_01	607	15	608	16	1	4	PASS	simulation	6.81326283807331
735	537	KX002_2_01	537	18	539	21	3	3	PASS	simulation	7.17764594816392
741	502	KX002_2_01	502	174	505	304	130	4	PASS	simulation	5.81885378522161
751	546	KX002_2_01	546	19	548	23	4	5	PASS	simulation	6.986400906898
762	615	KX002_2_01	615	11	616	17	6	4	PASS	simulation	7.85870436319123
763	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.12993260020574
781	454	KX002_2_01	454	18	459	23	5	4	PASS	simulation	7.89721136011197
784	502	KX002_2_01	502	174	503	268	94	3	PASS	simulation	6.5540919965947
796	633	KX002_2_01	633	8	634	10	2	4	PASS	simulation	7.07792896898144
801	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.87961606573884
813	603	KX002_2_01	603	9	605	18	9	4	PASS	simulation	7.13418025438283
814	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.87961606573884
817	422	KX002_2_01	422	16	423	19	3	3	PASS	simulation	7.23944234175565
828	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.06430786481343
829	472	KX002_2_01	472	16	474	17	1	3	PASS	simulation	6.76063777298324
831	595	KX002_2_01	595	15	596	21	6	3	PASS	simulation	7.05832058844164
841	502	KX002_2_01	502	174	503	268	94	3	PASS	simulation	6.79018118532567
860	503	KX002_2_01	503	268	503	268	0	2	PASS	simulation	6.78779001902685
865	624	KX002_2_01	624	18	626	23	5	6	PASS	simulation	6.82285030207903
874	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.12993260020574
882	502	KX002_2_01	502	174	505	304	130	4	PASS	simulation	5.81885378522161
889	421	KX002_2_01	421	12	422	16	4	3	PASS	simulation	7.13750183448926
896	649	KX002_2_01	649	16	650	20	4	4	PASS	simulation	6.64525368802604
900	611	KX002_2_01	611	8	612	12	4	3	PASS	simulation	8.99700706135752
902	619	KX002_2_01	619	21	621	23	2	4	PASS	simulation	6.66434421782447
905	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
918	656	KX002_2_01	656	13	658	18	5	3	PASS	simulation	9.34918957946888
921	397	KX002_2_01	397	22	398	27	5	4	PASS	simulation	7.305336295763
936	589	KX002_2_01	589	19	591	22	3	4	PASS	simulation	6.99054101910828
952	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
967	495	KX002_2_01	495	14	499	21	7	4	PASS	simulation	7.19537471512435
968	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.06430786481343
984	649	KX002_2_01	649	16	650	20	4	4	PASS	simulation	6.64525368802604
985	617	KX002_2_01	617	8	618	11	3	5	PASS	simulation	7.32183997169412
1002	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.89623457777359
1013	629	KX002_2_01	629	26	631	31	5	4	PASS	simulation	7.74577453405595
1019	502	KX002_2_01	502	174	503	268	94	3	PASS	simulation	6.5540919965947
1022	607	KX002_2_01	607	15	608	16	1	4	PASS	simulation	6.74093105097061
1028	649	KX002_2_01	649	16	650	20	4	4	PASS	simulation	6.64525368802604
1039	447	KX002_2_01	447	18	448	26	8	3	PASS	simulation	7.33424922967594
1040	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.89623457777359
1060	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
1064	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.11331408817099
1068	581	KX002_2_01	581	19	583	23	4	4	PASS	simulation	6.89339336205495
1074	619	KX002_2_01	619	21	621	23	2	4	PASS	simulation	6.66434421782447
1075	619	KX002_2_01	619	21	621	23	2	4	PASS	simulation	6.66434421782447
1089	404	KX002_2_01	404	17	405	21	4	4	PASS	simulation	9.03479562224692
1096	540	KX002_2_01	540	21	542	385	364	4	PASS	simulation	6.96627244438135
1100	624	KX002_2_01	624	18	630	28	10	5	PASS	simulation	8.9300602717269
1103	502	KX002_2_01	502	174	503	268	94	3	PASS	simulation	6.79018118532567
1108	405	KX002_2_01	405	21	406	24	3	3	PASS	simulation	7.2436793946989
1109	412	KX002_2_01	412	14	413	15	1	4	PASS	simulation	7.58857864107117
1115	424	KX002_2_01	424	14	425	20	6	3	PASS	simulation	6.98148431308397
1139	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
1154	540	KX002_2_01	540	21	542	385	364	4	PASS	simulation	6.96627244438135
1156	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.11331408817099
1163	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.89623457777359
1171	502	KX002_2_01	502	174	505	304	130	4	PASS	simulation	5.83060984238127
1190	607	KX002_2_01	607	15	608	16	1	4	PASS	simulation	6.74093105097061
1205	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.84859294333837
1206	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.06430786481343
1213	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.87961606573884
1216	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.05255180765377
1237	441	KX002_2_01	441	177	441	177	0	2	PASS	simulation	6.50845634485707
1248	649	KX002_2_01	649	16	651	17	1	3	PASS	simulation	6.72323439569505
1252	581	KX002_2_01	581	19	582	20	1	3	PASS	simulation	6.90203154812666
1268	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
1286	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.05255180765377
1290	480	KX002_2_01	480	21	481	25	4	3	PASS	simulation	7.13170563525497
1301	552	KX002_2_01	552	15	554	17	2	5	PASS	simulation	7.90985688563862
1312	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.84859294333837
1316	592	KX002_2_01	592	20	593	23	3	5	PASS	simulation	7.89244408412093
1321	502	KX002_2_01	502	174	505	304	130	4	PASS	simulation	5.81885378522161
1330	656	KX002_2_01	656	13	658	18	5	3	PASS	simulation	7.15398202996612
1354	637	KX002_2_01	637	13	638	14	1	6	PASS	simulation	7.36607094229332
1358	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.12993260020574
1363	476	KX002_2_01	476	8	482	15	7	3	PASS	simulation	7.17819487743258
1365	476	KX002_2_01	476	8	482	15	7	3	PASS	simulation	7.17819487743258
1373	480	KX002_2_01	480	21	481	25	4	3	PASS	simulation	7.0549990083352
1378	497	KX002_2_01	497	17	498	19	2	3	PASS	simulation	7.472683075203
1381	537	KX002_2_01	537	18	538	20	2	3	PASS	simulation	7.17400404437422
1391	605	KX002_2_01	605	18	606	21	3	3	PASS	simulation	6.94778903868733
1392	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.06430786481343
1396	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.84859294333837
1400	424	KX002_2_01	424	14	426	21	7	3	PASS	simulation	7.04545369042897
1401	502	KX002_2_01	502	174	505	304	130	4	PASS	simulation	5.83060984238127
1409	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.11331408817099
1422	649	KX002_2_01	649	16	651	17	1	3	PASS	simulation	6.7152164236792
1423	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.84859294333837
1446	557	KX002_2_01	557	17	559	18	1	7	PASS	simulation	7.37808776178175
1449	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
1466	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.06430786481343
1480	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.89623457777359
1488	486	KX002_2_01	486	12	490	26	14	7	PASS	simulation	7.52473830943227
1489	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.84859294333837
1522	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.84859294333837
1536	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.12993260020574
1543	656	KX002_2_01	656	13	659	22	9	4	PASS	simulation	7.31076813382642
1544	472	KX002_2_01	472	16	474	17	1	3	PASS	simulation	6.76063777298324
1548	523	KX002_2_01	523	27	525	31	4	4	PASS	simulation	6.57833756782673
1555	450	KX002_2_01	450	18	452	22	4	4	PASS	simulation	7.31176308152826
1561	637	KX002_2_01	637	13	638	14	1	6	PASS	simulation	7.42104987259376
1577	396	KX002_2_01	396	19	397	22	3	4	PASS	simulation	9.00924151777453
1580	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.12993260020574
1584	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.05255180765377
1585	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.05255180765377
1587	506	KX002_2_01	NA	NA	NA	NA	NA	NA	FAIL	simulation	NA
1607	456	KX002_2_01	456	21	457	23	2	3	PASS	simulation	7.88306370905068
1624	607	KX002_2_01	607	15	608	16	1	4	PASS	simulation	6.81326283807331
1631	424	KX002_2_01	424	14	426	21	7	3	PASS	simulation	7.04545369042897
1632	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.87961606573884
1644	514	KX002_2_01	514	9	516	14	5	5	PASS	simulation	7.3445995422184
1647	464	KX002_2_01	464	13	467	23	10	4	PASS	simulation	7.13917219994033
1677	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.06430786481343
1681	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.06430786481343
1685	589	KX002_2_01	589	19	591	22	3	4	PASS	simulation	6.99054101910828
1688	565	KX002_2_01	565	13	566	17	4	3	PASS	simulation	7.24538585851292
1693	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.84859294333837
1694	601	KX002_2_01	601	15	602	18	3	4	PASS	simulation	6.85390548030947
1699	502	KX002_2_01	502	174	505	304	130	4	PASS	simulation	5.81885378522161
1710	502	KX002_2_01	502	174	505	304	130	4	PASS	simulation	5.83060984238127
1711	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
1717	656	KX002_2_01	656	13	658	18	5	3	PASS	simulation	7.15398202996612
1721	397	KX002_2_01	397	22	398	27	5	4	PASS	simulation	7.33189532428246
1724	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.89623457777359
1726	502	KX002_2_01	502	174	503	268	94	3	PASS	simulation	6.79018118532567
1733	655	KX002_2_01	655	9	660	14	5	4	PASS	simulation	7.04924667944611
1734	421	KX002_2_01	421	12	423	19	7	4	PASS	simulation	7.13666905478652
1748	480	KX002_2_01	480	21	481	25	4	3	PASS	simulation	7.0549990083352
1755	502	KX002_2_01	502	174	505	304	130	4	PASS	simulation	5.83060984238127
1764	489	KX002_2_01	489	20	490	26	6	3	PASS	simulation	7.64967704604057
1767	649	KX002_2_01	649	16	650	20	4	4	PASS	simulation	6.67398426134
1770	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.89623457777359
1775	619	KX002_2_01	619	21	620	22	1	3	PASS	simulation	6.68927337939903
1789	589	KX002_2_01	589	19	590	20	1	3	PASS	simulation	7.03151791248568
1801	502	KX002_2_01	502	174	504	330	156	4	PASS	simulation	5.89623457777359
1831	400	KX002_2_01	400	19	402	24	5	5	PASS	simulation	7.27091405738228
1842	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
1845	546	KX002_2_01	546	19	548	23	4	5	PASS	simulation	7.06574700186843
1860	502	KX002_2_01	502	174	503	268	94	3	PASS	simulation	6.79018118532567
1865	611	KX002_2_01	611	8	613	24	16	4	PASS	simulation	7.35768661853787
1887	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.84859294333837
1916	411	KX002_2_01	411	12	416	16	4	5	PASS	simulation	7.07015035240782
1922	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.06430786481343
1925	574	KX002_2_01	574	20	575	21	1	3	PASS	simulation	7.85433955778878
1929	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
1931	424	KX002_2_01	424	14	424	14	0	2	PASS	simulation	8.9300602717269
1935	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.12993260020574
1945	503	KX002_2_01	503	268	505	304	36	3	PASS	simulation	6.06430786481343
1952	441	KX002_2_01	441	177	442	249	72	3	PASS	simulation	5.86472957907059
1953	464	KX002_2_01	464	13	467	23	10	4	PASS	simulation	7.21585030083415
1954	633	KX002_2_01	633	8	634	10	2	4	PASS	simulation	7.05417256758742
1980	489	KX002_2_01	489	20	492	23	3	3	PASS	simulation	7.39314126916629
1983	503	KX002_2_01	503	268	504	330	62	3	PASS	simulation	6.11331408817099
1991	582	KX002_2_01	582	20	583	23	3	3	PASS	simulation	7.84319219701299
