mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
86	27	PD26988	27	7	30	16	9	7	PASS	simulation	5.86711725975492
90	29	PD26988	29	12	30	16	4	3	PASS	simulation	5.82185188763999
159	37	PD26988	37	5	38	8	3	4	PASS	simulation	6.09856858223697
181	38	PD26988	38	8	40	18	10	4	PASS	simulation	5.64342451830212
215	29	PD26988	29	12	30	16	4	3	PASS	simulation	5.82185188763999
243	38	PD26988	38	8	40	18	10	4	PASS	simulation	6.0691204722944
356	26	PD26988	26	5	30	16	11	12	PASS	simulation	5.46917725108288
428	29	PD26988	29	12	30	16	4	3	PASS	simulation	5.82185188763999
511	29	PD26988	29	12	31	6197	6185	4	PASS	simulation	6.58629399604062
565	38	PD26988	38	8	40	18	10	4	PASS	simulation	5.64342451830212
586	26	PD26988	26	5	32	19	14	10	PASS	simulation	5.93390013374595
591	28	PD26988	28	8	30	16	8	4	PASS	simulation	6.1681472554189
595	37	PD26988	37	5	38	8	3	4	PASS	simulation	8.26023599467471
693	37	PD26988	37	5	40	18	13	5	PASS	simulation	5.84727172267804
749	37	PD26988	37	5	38	8	3	4	PASS	simulation	5.44148240417699
817	37	PD26988	37	5	38	8	3	4	PASS	simulation	5.44148240417699
821	38	PD26988	38	8	40	18	10	4	PASS	simulation	5.64342451830212
903	35	PD26988	35	6	36	211	205	3	PASS	simulation	6.10966374700571
960	28	PD26988	28	8	30	16	8	4	PASS	simulation	6.1681472554189
969	38	PD26988	38	8	40	18	10	4	PASS	simulation	5.64342451830212
1025	35	PD26988	35	6	36	211	205	3	PASS	simulation	6.10966374700571
1051	26	PD26988	26	5	30	16	11	12	PASS	simulation	5.46917725108288
1067	27	PD26988	27	7	32	19	12	5	PASS	simulation	6.33184014241799
1073	37	PD26988	37	5	40	18	13	5	PASS	simulation	5.42157576868576
1119	37	PD26988	37	5	40	18	13	5	PASS	simulation	5.42157576868576
1140	37	PD26988	37	5	38	8	3	4	PASS	simulation	5.44148240417699
1144	38	PD26988	38	8	40	18	10	4	PASS	simulation	5.64342451830212
1187	37	PD26988	37	5	38	8	3	4	PASS	simulation	5.44148240417699
1211	29	PD26988	29	12	30	16	4	3	PASS	simulation	5.56608726409094
1278	37	PD26988	37	5	38	8	3	4	PASS	simulation	5.44148240417699
1340	28	PD26988	28	8	30	16	8	4	PASS	simulation	6.42391187896795
1348	29	PD26988	29	12	30	16	4	3	PASS	simulation	5.56608726409094
1457	38	PD26988	38	8	40	18	10	4	PASS	simulation	6.0691204722944
1658	29	PD26988	29	12	30	16	4	3	PASS	simulation	5.82185188763999
1678	26	PD26988	26	5	30	16	11	12	PASS	simulation	5.46917725108288
1701	29	PD26988	29	12	30	16	4	3	PASS	simulation	5.82185188763999
1715	37	PD26988	37	5	40	18	13	5	PASS	simulation	5.42157576868576
1765	35	PD26988	35	6	36	211	205	3	PASS	simulation	6.10715319031287
1772	26	PD26988	26	5	30	16	11	12	PASS	simulation	5.46917725108288
1792	29	PD26988	29	12	30	16	4	3	PASS	simulation	5.82185188763999
1845	38	PD26988	38	8	40	18	10	4	PASS	simulation	5.64342451830212
1854	28	PD26988	28	8	30	16	8	4	PASS	simulation	6.1681472554189
1967	28	PD26988	28	8	29	12	4	3	PASS	simulation	6.66805923727884
2000	37	PD26988	37	5	40	18	13	5	PASS	simulation	5.42157576868576
