mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
1	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
5	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
7	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
20	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
27	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
28	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
31	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
55	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
56	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
57	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
58	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
65	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
73	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
83	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
86	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
95	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
104	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
110	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
112	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
113	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
117	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
120	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
126	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
141	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
165	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
167	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
168	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
172	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
178	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
186	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
194	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
198	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
199	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
202	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
212	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
216	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
217	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
218	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
220	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
223	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
228	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
229	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
232	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
240	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
243	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
244	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
247	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
251	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
253	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
262	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
268	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
287	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
299	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
303	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
305	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
310	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
319	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
331	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
334	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
339	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
341	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
342	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
349	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
351	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
359	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
360	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
361	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
366	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
378	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
386	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
387	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
395	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
409	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
417	14	PD44602	11	6	12	1596	1590	3	PASS	simulation	4.47457187309019
428	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
429	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
432	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
433	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
439	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
447	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
453	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
468	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
475	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
477	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
478	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
487	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
491	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
495	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
499	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
503	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
506	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
527	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
531	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
536	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
542	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
551	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
559	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
584	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
585	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
589	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
590	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
591	14	PD44602	14	6973	14	6973	0	2	PASS	simulation	3.44887103399755
595	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
597	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
601	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
603	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
610	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
611	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
624	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
630	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
632	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
635	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
640	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
647	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
651	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
653	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
660	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
671	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
675	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
687	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
689	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
693	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
696	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
697	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
701	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
703	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
718	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
721	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
724	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
728	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
732	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
744	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
749	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
757	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
770	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
774	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
777	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
778	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
781	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
783	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
800	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
811	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
824	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
826	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
830	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
841	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
847	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
858	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
865	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
870	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
871	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
872	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
878	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
881	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
892	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
897	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
903	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
904	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
906	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
909	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
917	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
922	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
923	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
930	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
934	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
939	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
943	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.68236376477761
946	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	3.21225331694475
947	14	PD44602	14	6973	15	7036	63	3	PASS	simulation	2.48031396743304
952	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
959	12	PD44602	12	1596	13	8491	6895	3	PASS	simulation	2.53632871058748
