mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
418	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
421	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
425	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
426	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
428	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
435	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
438	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
442	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
444	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
447	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
448	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
454	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
456	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
460	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
462	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
463	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
466	13	PD28690	13	12	14	952	940	4	PASS	simulation	4.0484663078355
471	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
473	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
479	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
485	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
486	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
487	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
492	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
497	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
505	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
510	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
511	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
520	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
525	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
527	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
530	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
537	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
540	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
541	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
544	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
545	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
549	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
554	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
558	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
562	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
564	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
573	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
575	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
576	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
582	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
584	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
586	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
589	10	PD28690	10	5091	10	5091	0	2	PASS	simulation	2.62221145425548
591	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
592	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
594	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
596	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
598	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
604	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
608	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
609	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
613	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
615	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
616	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
623	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
633	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
634	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
650	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
653	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
655	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
657	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
660	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
661	10	PD28690	10	5091	10	5091	0	2	PASS	simulation	2.36173669946839
669	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
673	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
685	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
686	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
687	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
691	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
696	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
697	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
699	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
701	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
703	10	PD28690	10	5091	10	5091	0	2	PASS	simulation	2.36173669946839
707	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
708	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
711	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
720	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
722	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
725	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
727	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
729	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
735	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
739	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
741	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
742	13	PD28690	13	12	14	952	940	4	PASS	simulation	4.0484663078355
747	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
758	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
759	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
760	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
762	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
767	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
770	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
775	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
779	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
780	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
782	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
792	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
793	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
807	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
809	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
816	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
821	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
823	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
825	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
831	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
832	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
833	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
836	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
839	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
840	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
842	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
860	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
862	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
864	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
865	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
867	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
876	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
884	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
886	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
893	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
897	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
908	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
913	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
917	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
925	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
927	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
933	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
935	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
939	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
941	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
943	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
944	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
952	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
956	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
960	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
966	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
979	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
981	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
983	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
984	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
986	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
992	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
993	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
996	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1008	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1014	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1016	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1017	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1024	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1025	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1028	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1037	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1039	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1046	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1047	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1053	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1054	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1066	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1073	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1076	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1084	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1086	10	PD28690	10	5091	10	5091	0	2	PASS	simulation	2.36173669946839
1088	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1089	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1090	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1096	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1099	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1103	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1104	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1112	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1114	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1127	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1130	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1141	10	PD28690	10	5091	10	5091	0	2	PASS	simulation	2.62221145425548
1142	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1150	10	PD28690	10	5091	10	5091	0	2	PASS	simulation	2.62221145425548
1163	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1164	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1173	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1175	13	PD28690	13	12	14	952	940	4	PASS	simulation	4.0484663078355
1176	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1177	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1184	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1191	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1195	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1201	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1203	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1205	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1206	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1209	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1214	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1215	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1216	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1217	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1221	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1223	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1232	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1236	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1237	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1239	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1242	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1252	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1253	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1256	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1262	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1263	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1266	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1273	13	PD28690	13	12	14	952	940	4	PASS	simulation	4.0484663078355
1274	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1277	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1278	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1281	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1283	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1287	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1290	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1291	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1294	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1295	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1296	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1301	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.77631581166276
1303	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1305	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1307	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1312	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1314	10	PD28690	10	5091	12	7073	1982	3	PASS	simulation	2.83536612044734
1317	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1327	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1339	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1345	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1350	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1352	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
1354	10	PD28690	10	5091	11	6179	1088	3	PASS	simulation	2.49241023577436
