mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
1006	611	KX004_4_01	611	435	612	715	280	3	PASS	simulation	6.19894121676254
1029	514	KX004_4_01	514	340	517	731	391	5	PASS	simulation	6.44359359736435
1031	719	KX004_4_01	719	909	720	1001	92	3	PASS	simulation	5.60525317586844
1033	500	KX004_4_01	500	633	501	659	26	3	PASS	simulation	6.12035031419107
1048	611	KX004_4_01	611	435	612	715	280	3	PASS	simulation	6.19894121676254
1056	723	KX004_4_01	723	355	725	854	499	4	PASS	simulation	6.052183443511
1059	816	KX004_4_01	816	543	819	711	168	4	PASS	simulation	5.73028617590002
1067	691	KX004_4_01	691	522	694	714	192	5	PASS	simulation	5.64339220623763
1070	510	KX004_4_01	510	678	511	809	131	3	PASS	simulation	7.0605688837571
1072	596	KX004_4_01	596	1104	597	1156	52	3	PASS	simulation	5.96029896400045
1074	776	KX004_4_01	776	581	779	652	71	3	PASS	simulation	8.06191553439237
1075	554	KX004_4_01	554	668	555	799	131	3	PASS	simulation	6.19352303131268
1077	723	KX004_4_01	723	355	724	421	66	3	PASS	simulation	5.6654701872629
1081	572	KX004_4_01	572	463	573	536	73	3	PASS	simulation	6.31103836887539
1091	691	KX004_4_01	691	522	692	648	126	3	PASS	simulation	5.59232217870586
1092	838	KX004_4_01	838	435	840	631	196	4	PASS	simulation	5.75470433454471
1096	657	KX004_4_01	657	780	660	940	160	5	PASS	simulation	6.93316889748058
1111	742	KX004_4_01	742	658	743	806	148	3	PASS	simulation	7.0326362111319
1117	592	KX004_4_01	592	540	593	588	48	3	PASS	simulation	6.68305513197172
1120	485	KX004_4_01	485	664	486	668	4	3	PASS	simulation	6.27330053243664
1132	728	KX004_4_01	728	640	731	832	192	5	PASS	simulation	5.78884952760336
1146	548	KX004_4_01	548	580	551	748	168	3	PASS	simulation	6.96523679563238
1150	833	KX004_4_01	823	257	825	371	114	4	PASS	simulation	6.23530042137119
1156	671	KX004_4_01	671	636	672	660	24	3	PASS	simulation	5.48332106445024
1158	848	KX004_4_01	848	445	849	788	343	3	PASS	simulation	6.86054991818367
1160	642	KX004_4_01	642	699	646	847	148	6	PASS	simulation	7.96647234264469
1162	572	KX004_4_01	572	463	574	680	217	4	PASS	simulation	6.7059728674077
1165	816	KX004_4_01	816	543	820	689	146	4	PASS	simulation	5.65437910946734
1169	461	KX004_4_01	459	236	460	409	173	3	PASS	simulation	7.80293382106233
1170	839	KX004_4_01	839	467	840	631	164	3	PASS	simulation	6.86127766423215
1172	809	KX004_4_01	809	596	810	711	115	3	PASS	simulation	5.51854168259504
1179	536	KX004_4_01	536	331	558	619	288	6	PASS	simulation	6.5427481514995
1191	671	KX004_4_01	671	636	672	660	24	3	PASS	simulation	5.49528932748969
1212	673	KX004_4_01	673	435	674	458	23	3	PASS	simulation	5.66094949926198
1216	697	KX004_4_01	697	536	698	551	15	3	PASS	simulation	5.57362638717554
1217	697	KX004_4_01	697	536	698	551	15	3	PASS	simulation	5.57362638717554
1218	687	KX004_4_01	687	537	688	546	9	3	PASS	simulation	5.81524397176059
1221	804	KX004_4_01	804	669	805	708	39	3	PASS	simulation	6.0838067455023
1225	636	KX004_4_01	636	702	641	940	238	3	PASS	simulation	7.21913579782925
1237	614	KX004_4_01	611	435	612	715	280	3	PASS	simulation	6.37715616944808
1245	602	KX004_4_01	602	494	603	541	47	3	PASS	simulation	5.67568014580455
1256	460	KX004_4_01	460	409	473	520	111	6	PASS	simulation	7.03694425657242
1262	846	KX004_4_01	846	357	848	445	88	4	PASS	simulation	6.05220605300586
1263	587	KX004_4_01	587	372	596	1104	732	4	PASS	simulation	6.8537680624534
1267	715	KX004_4_01	715	321	716	359	38	3	PASS	simulation	5.73517269722964
1271	823	KX004_4_01	823	257	831	906	649	7	PASS	simulation	6.93975055497479
1272	723	KX004_4_01	723	355	725	854	499	4	PASS	simulation	6.052183443511
1276	572	KX004_4_01	572	463	573	536	73	3	PASS	simulation	6.31103836887539
1283	708	KX004_4_01	708	541	712	695	154	4	PASS	simulation	6.2386392350437
1286	574	KX004_4_01	574	680	575	738	58	3	PASS	simulation	6.21828431563849
1293	624	KX004_4_01	624	603	642	699	96	6	PASS	simulation	6.31698770138859
1296	556	KX004_4_01	556	510	559	837	327	5	PASS	simulation	6.39510531431457
1297	803	KX004_4_01	803	481	805	708	227	4	PASS	simulation	5.71294588234409
1302	611	KX004_4_01	611	435	613	851	416	4	PASS	simulation	5.78806115528448
1305	838	KX004_4_01	838	435	840	631	196	4	PASS	simulation	5.71465566791272
1311	719	KX004_4_01	719	909	720	1001	92	3	PASS	simulation	5.74071587246479
1312	816	KX004_4_01	816	543	819	711	168	4	PASS	simulation	5.66627833276705
1323	596	KX004_4_01	596	1104	597	1156	52	3	PASS	simulation	5.96029896400045
1328	687	KX004_4_01	687	537	688	546	9	3	PASS	simulation	5.81524397176059
1333	553	KX004_4_01	553	507	555	799	292	4	PASS	simulation	6.35436802679572
1337	525	KX004_4_01	524	602	528	747	145	3	PASS	simulation	6.59359179775159
1339	572	KX004_4_01	572	463	573	536	73	3	PASS	simulation	6.31103836887539
1344	687	KX004_4_01	687	537	688	546	9	3	PASS	simulation	5.53225157047835
1353	705	KX004_4_01	705	352	708	541	189	5	PASS	simulation	6.54017893888045
1356	803	KX004_4_01	803	481	804	669	188	3	PASS	simulation	5.69963013019748
1357	724	KX004_4_01	724	421	725	854	433	3	PASS	simulation	6.65183099465449
1359	847	KX004_4_01	847	414	852	515	101	5	PASS	simulation	6.43888650238991
1370	715	KX004_4_01	715	321	716	359	38	3	PASS	simulation	5.73517269722964
1378	723	KX004_4_01	723	355	724	421	66	3	PASS	simulation	5.94332544802898
1379	500	KX004_4_01	500	633	501	659	26	3	PASS	simulation	6.19999382157228
1385	500	KX004_4_01	500	633	501	659	26	3	PASS	simulation	6.19999382157228
1386	678	KX004_4_01	678	298	678	298	0	2	PASS	simulation	7.59374912232563
1430	671	KX004_4_01	671	636	672	660	24	3	PASS	simulation	5.48332106445024
1433	660	KX004_4_01	659	926	666	1033	107	3	PASS	simulation	6.74536661199811
1446	578	KX004_4_01	578	635	581	848	213	4	PASS	simulation	6.71851305736913
1449	728	KX004_4_01	728	640	730	786	146	4	PASS	simulation	6.65243097331163
1456	532	KX004_4_01	532	740	533	1219	479	3	PASS	simulation	6.21887022166061
1458	602	KX004_4_01	602	494	602	494	0	2	PASS	simulation	6.75869455426391
1472	790	KX004_4_01	771	278	774	375	97	5	PASS	simulation	6.52348811720303
1473	787	KX004_4_01	787	760	788	859	99	3	PASS	simulation	6.57515263383397
1479	573	KX004_4_01	573	536	575	738	202	4	PASS	simulation	6.5612077311944
1484	542	KX004_4_01	542	622	543	644	22	3	PASS	simulation	6.77299890062614
1496	708	KX004_4_01	708	541	709	578	37	3	PASS	simulation	6.1300508405754
1499	691	KX004_4_01	691	522	693	705	183	4	PASS	simulation	5.62951113369868
1500	650	KX004_4_01	650	730	652	874	144	3	PASS	simulation	7.0325281552785
1509	506	KX004_4_01	504	604	505	740	136	3	PASS	simulation	6.261658442133
1512	775	KX004_4_01	775	532	779	652	120	4	PASS	simulation	7.55621196201165
1527	719	KX004_4_01	719	909	720	1001	92	3	PASS	simulation	5.60525317586844
1540	739	KX004_4_01	739	528	743	806	278	6	PASS	simulation	5.68938578834926
1542	785	KX004_4_01	785	894	786	931	37	3	PASS	simulation	6.72492160528156
1543	816	KX004_4_01	816	543	817	652	109	3	PASS	simulation	5.6048817078992
1547	572	KX004_4_01	572	463	580	685	222	5	PASS	simulation	6.25721325656668
1551	587	KX004_4_01	587	372	595	399	27	3	PASS	simulation	5.7215822890968
1556	673	KX004_4_01	673	435	675	473	38	4	PASS	simulation	5.62310864208955
1557	715	KX004_4_01	715	321	717	377	56	4	PASS	simulation	5.69614858932793
1560	493	KX004_4_01	493	650	496	728	78	5	PASS	simulation	6.38486916451035
1568	673	KX004_4_01	673	435	675	473	38	4	PASS	simulation	5.62310864208955
1569	697	KX004_4_01	697	536	698	551	15	3	PASS	simulation	5.57362638717554
1571	692	KX004_4_01	692	648	694	714	66	4	PASS	simulation	6.32062198604368
1576	611	KX004_4_01	611	435	612	715	280	3	PASS	simulation	6.37715616944808
1586	493	KX004_4_01	493	650	496	728	78	5	PASS	simulation	6.38486916451035
1590	493	KX004_4_01	493	650	495	684	34	4	PASS	simulation	7.30012505855733
1594	838	KX004_4_01	838	435	839	467	32	3	PASS	simulation	5.64720312012328
1619	598	KX004_4_01	598	571	599	901	330	3	PASS	simulation	5.89387527899137
1626	530	KX004_4_01	530	216	531	267	51	3	PASS	simulation	6.16885368301275
1628	719	KX004_4_01	719	909	720	1001	92	3	PASS	simulation	5.60525317586844
1630	771	KX004_4_01	771	278	784	841	563	10	PASS	simulation	6.99511190001147
1636	816	KX004_4_01	816	543	819	711	168	4	PASS	simulation	5.66627833276705
1640	816	KX004_4_01	816	543	820	689	146	4	PASS	simulation	5.66387226300117
1644	801	KX004_4_01	801	215	802	229	14	3	PASS	simulation	5.89654505790368
1645	801	KX004_4_01	801	215	802	229	14	3	PASS	simulation	5.89452742601972
1649	723	KX004_4_01	723	355	724	421	66	3	PASS	simulation	5.6654701872629
1651	473	KX004_4_01	473	520	479	901	381	6	PASS	simulation	6.92244433332637
1672	846	KX004_4_01	846	357	848	445	88	4	PASS	simulation	6.05220605300586
1681	457	KX004_4_01	457	118	459	236	118	4	PASS	simulation	7.06338235565275
1689	578	KX004_4_01	578	635	580	685	50	3	PASS	simulation	6.56202362808746
1694	470	KX004_4_01	470	516	471	540	24	3	PASS	simulation	6.93248185841003
1701	587	KX004_4_01	587	372	596	1104	732	4	PASS	simulation	6.8537680624534
1715	809	KX004_4_01	809	596	810	711	115	3	PASS	simulation	5.51854168259504
1717	728	KX004_4_01	728	640	731	832	192	5	PASS	simulation	5.63758185227271
1720	781	KX004_4_01	781	691	783	831	140	4	PASS	simulation	7.91244232611802
1723	687	KX004_4_01	687	537	688	546	9	3	PASS	simulation	5.53225157047835
1731	510	KX004_4_01	510	678	511	809	131	3	PASS	simulation	7.0605688837571
1738	583	KX004_4_01	583	733	586	843	110	5	PASS	simulation	6.31161321274741
1741	803	KX004_4_01	803	481	804	669	188	3	PASS	simulation	5.69963013019748
1752	838	KX004_4_01	838	435	840	631	196	4	PASS	simulation	5.71465566791272
1765	624	KX004_4_01	NA	NA	NA	NA	NA	NA	FAIL	simulation	NA
1768	554	KX004_4_01	554	668	555	799	131	3	PASS	simulation	6.16037937546905
1771	851	KX004_4_01	851	461	852	515	54	3	PASS	simulation	6.82963438273668
1775	602	KX004_4_01	602	494	603	541	47	3	PASS	simulation	5.67568014580455
1776	841	KX004_4_01	841	340	842	436	96	3	PASS	simulation	5.67202652937501
1786	838	KX004_4_01	838	435	840	631	196	4	PASS	simulation	5.71465566791272
1791	539	KX004_4_01	539	508	547	558	50	3	PASS	simulation	6.772523655842
1795	671	KX004_4_01	671	636	672	660	24	3	PASS	simulation	5.49528932748969
1804	458	KX004_4_01	458	174	492	502	328	7	PASS	simulation	7.19538970803732
1810	473	KX004_4_01	473	520	476	652	132	5	PASS	simulation	7.18616118630048
1814	578	KX004_4_01	578	635	579	657	22	3	PASS	simulation	6.53075408409079
1820	596	KX004_4_01	596	1104	597	1156	52	3	PASS	simulation	5.95815429553386
1826	500	KX004_4_01	500	633	502	674	41	3	PASS	simulation	6.12674994680338
1829	692	KX004_4_01	692	648	693	705	57	3	PASS	simulation	6.23243196669978
1832	598	KX004_4_01	598	571	599	901	330	3	PASS	simulation	5.81203926541014
1840	779	KX004_4_01	779	652	780	675	23	3	PASS	simulation	6.4646214579822
1843	514	KX004_4_01	514	340	515	374	34	3	PASS	simulation	6.71840821019156
1847	671	KX004_4_01	671	636	672	660	24	3	PASS	simulation	5.48332106445024
1851	724	KX004_4_01	724	421	725	854	433	3	PASS	simulation	6.76666561402527
1852	540	KX004_4_01	540	561	544	793	232	6	PASS	simulation	6.66940427743173
1856	557	KX004_4_01	557	613	561	793	180	5	PASS	simulation	6.30791062555672
1862	578	KX004_4_01	577	565	582	582	17	3	PASS	simulation	6.92626233138339
1881	809	KX004_4_01	809	596	810	711	115	3	PASS	simulation	5.56083074471111
1883	513	KX004_4_01	507	502	508	628	126	3	PASS	simulation	8.66823524716488
1888	587	KX004_4_01	587	372	595	399	27	3	PASS	simulation	5.7215822890968
1908	531	KX004_4_01	531	267	533	1219	952	4	PASS	simulation	7.13442766780404
1920	508	KX004_4_01	508	628	510	678	50	4	PASS	simulation	6.89619760966515
1927	510	KX004_4_01	509	659	512	693	34	3	PASS	simulation	6.77800058085852
1929	719	KX004_4_01	719	909	720	1001	92	3	PASS	simulation	5.74071587246479
1944	692	KX004_4_01	692	648	694	714	66	4	PASS	simulation	6.32062198604368
1950	673	KX004_4_01	673	435	674	458	23	3	PASS	simulation	5.66094949926198
1951	653	KX004_4_01	653	762	655	827	65	4	PASS	simulation	6.29156019544938
1952	803	KX004_4_01	803	481	805	708	227	4	PASS	simulation	5.69426366937634
1959	739	KX004_4_01	739	528	749	764	236	6	PASS	simulation	5.70217261429818
1986	681	KX004_4_01	681	500	683	685	185	4	PASS	simulation	6.24871177688152
1994	598	KX004_4_01	598	571	599	901	330	3	PASS	simulation	5.89387527899137
1995	719	KX004_4_01	719	909	720	1001	92	3	PASS	simulation	5.60525317586844
