mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
1	69	PD40734	69	33	75	334	301	9	PASS	simulation	6.03591518400144
2	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.2293344128951
4	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
9	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
13	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
14	72	PD40734	72	207	75	334	127	3	PASS	simulation	4.47241612023757
17	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
25	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.2293344128951
42	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
48	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
55	72	PD40734	72	207	74	810	603	4	PASS	simulation	4.69866775153938
63	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
67	72	PD40734	72	207	75	334	127	3	PASS	simulation	4.47241612023757
74	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
78	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
86	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
92	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.2293344128951
97	75	PD40734	72	207	73	227	20	3	PASS	simulation	4.85934164340602
106	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.46800700133251
116	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.46800700133251
117	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
118	108	PD40734	108	31	112	534	503	5	PASS	simulation	6.01837596872012
124	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
125	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.85934164340602
128	92	PD40734	92	59	93	69	10	3	PASS	simulation	5.26394931054865
131	73	PD40734	73	227	74	810	583	3	PASS	simulation	5.64917307513088
140	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.2293344128951
144	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.85934164340602
154	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.48591859064121
163	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.2293344128951
182	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.2293344128951
184	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
185	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
187	72	PD40734	72	207	74	810	603	4	PASS	simulation	4.71975414941658
192	75	PD40734	75	334	76	1434	1100	3	PASS	simulation	4.8567857418421
204	119	PD40734	119	71	120	639	568	3	PASS	simulation	5.53693667740205
206	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.85934164340602
211	72	PD40734	72	207	75	334	127	3	PASS	simulation	4.58361751300681
226	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
230	104	PD40734	104	36	106	60	24	4	PASS	simulation	6.14686827439297
231	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
235	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.46800700133251
248	72	PD40734	72	207	75	334	127	3	PASS	simulation	4.47241612023757
249	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.48591859064121
258	72	PD40734	72	207	76	1434	1227	4	PASS	simulation	4.73014054141978
264	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
265	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
266	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.48591859064121
267	72	PD40734	72	207	76	1434	1227	4	PASS	simulation	4.73014054141978
270	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.48591859064121
276	103	PD40734	103	32	104	36	4	4	PASS	simulation	8.4752478778317
279	114	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.48591859064121
283	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
291	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.2293344128951
292	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
298	75	PD40734	75	334	76	1434	1100	3	PASS	simulation	4.7321237140561
302	119	PD40734	119	71	120	639	568	3	PASS	simulation	5.53693667740205
305	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
310	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
312	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
321	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.2293344128951
325	75	PD40734	75	334	76	1434	1100	3	PASS	simulation	4.7321237140561
342	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.48591859064121
347	72	PD40734	72	207	75	334	127	3	PASS	simulation	4.47241612023757
354	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.2293344128951
362	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
363	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.48591859064121
366	72	PD40734	72	207	74	810	603	4	PASS	simulation	4.71975414941658
368	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.48591859064121
382	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
388	89	PD40734	89	46	90	49	3	3	PASS	simulation	5.63702865592408
400	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
401	108	PD40734	108	31	115	329	298	3	PASS	simulation	6.10758141372352
407	72	PD40734	72	207	73	227	20	3	PASS	simulation	4.2293344128951
410	72	PD40734	72	207	76	1434	1227	4	PASS	simulation	4.60547851363378
411	72	PD40734	72	207	75	334	127	3	PASS	simulation	4.47241612023757
414	75	PD40734	75	334	76	1434	1100	3	PASS	simulation	4.8567857418421
419	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
425	73	PD40734	72	207	75	334	127	3	PASS	simulation	4.58361751300681
432	72	PD40734	72	207	76	1434	1227	4	PASS	simulation	4.60547851363378
439	72	PD40734	72	207	76	1434	1227	4	PASS	simulation	4.60547851363378
441	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.46800700133251
469	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
472	92	PD40734	92	59	93	69	10	3	PASS	simulation	5.35439985732556
473	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
476	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.48591859064121
478	73	PD40734	73	227	74	810	583	3	PASS	simulation	5.62808667725367
491	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.48591859064121
492	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
499	115	PD40734	115	329	116	1728	1399	3	PASS	simulation	5.36005355639712
503	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.46800700133251
507	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.94171995104656
513	72	PD40734	72	207	75	334	127	3	PASS	simulation	4.47241612023757
519	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
531	72	PD40734	72	207	74	810	603	4	PASS	simulation	4.71975414941658
538	72	PD40734	72	207	76	1434	1227	4	PASS	simulation	4.60547851363378
540	72	PD40734	72	207	74	810	603	4	PASS	simulation	4.69866775153938
546	94	PD40734	94	34	96	46	12	4	PASS	simulation	6.2242183393078
549	72	PD40734	72	207	74	810	603	4	PASS	simulation	4.69866775153938
551	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.46800700133251
555	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.46800700133251
567	73	PD40734	72	207	75	334	127	3	PASS	simulation	4.58361751300681
585	72	PD40734	72	207	75	334	127	3	PASS	simulation	4.58361751300681
588	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.48591859064121
601	112	PD40734	112	534	114	1120	586	3	PASS	simulation	3.97396490426636
617	112	PD40734	112	534	113	2252	1718	3	PASS	simulation	4.46800700133251
