mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
123	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
132	64	PD34215	64	1181	65	1240	59	3	PASS	simulation	4.28164938508094
138	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
141	64	PD34215	64	1181	66	1256	75	4	PASS	simulation	4.47131345132589
151	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	5.09604842229148
152	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.36415243582852
155	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	5.09604842229148
159	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.10819893568716
171	83	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
179	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
180	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
181	82	PD34215	82	1320	84	1409	89	4	PASS	simulation	4.67899011477667
182	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
187	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
194	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
201	73	PD34215	73	870	77	1525	655	3	PASS	simulation	3.88026184596038
206	64	PD34215	64	1181	66	1256	75	4	PASS	simulation	4.47131345132589
211	76	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.45454190346778
215	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.36002282168399
219	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
222	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
232	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
237	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
253	91	PD34215	91	17	94	191	174	3	PASS	simulation	5.48050075739407
254	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.45454190346778
255	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
256	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
258	64	PD34215	64	1181	65	1240	59	3	PASS	simulation	4.28164938508094
264	73	PD34215	73	870	77	1525	655	3	PASS	simulation	3.88026184596038
268	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
274	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.01367985390336
276	102	PD34215	102	621	103	1617	996	3	PASS	simulation	4.56888835377113
278	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
284	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.36415243582852
296	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
301	102	PD34215	102	621	103	1617	996	3	PASS	simulation	4.80247550665873
304	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
306	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.36415243582852
313	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.01367985390336
315	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
321	73	PD34215	73	870	74	1261	391	3	PASS	simulation	5.02337742228684
329	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
331	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
333	85	PD34215	79	9	80	20	11	3	PASS	simulation	5.67583201890829
345	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.01367985390336
353	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
355	82	PD34215	82	1320	84	1409	89	4	PASS	simulation	4.72782094623616
357	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
358	106	PD34215	106	90	108	1027	937	4	PASS	simulation	5.34713596729095
370	64	PD34215	64	1181	68	1370	189	4	PASS	simulation	4.44135022794845
377	106	PD34215	106	90	107	169	79	3	PASS	simulation	4.58612147196605
378	102	PD34215	102	621	103	1617	996	3	PASS	simulation	4.56888835377113
381	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
385	92	PD34215	92	28	93	390	362	3	PASS	simulation	5.2115629731578
391	65	PD34215	65	1240	67	1340	100	4	PASS	simulation	5.53627879397722
402	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.36415243582852
403	83	PD34215	83	1390	84	1409	19	3	PASS	simulation	4.89132307798382
405	106	PD34215	106	90	107	169	79	3	PASS	simulation	4.58612147196605
411	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
412	59	PD34215	59	40	60	1114	1074	3	PASS	simulation	5.4497983091881
415	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
423	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
427	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
429	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
432	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
437	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
442	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
443	79	PD34215	79	9	80	20	11	3	PASS	simulation	5.5253754309669
448	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
457	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
458	64	PD34215	64	1181	65	1240	59	3	PASS	simulation	4.28164938508094
465	86	PD34215	86	1297	86	1297	0	2	PASS	simulation	5.22771696411037
468	90	PD34215	90	9	93	390	381	5	PASS	simulation	5.77583440359636
469	64	PD34215	64	1181	68	1370	189	4	PASS	simulation	4.44135022794845
473	102	PD34215	102	621	103	1617	996	3	PASS	simulation	4.56888835377113
492	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
495	106	PD34215	106	90	107	169	79	3	PASS	simulation	4.58612147196605
498	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
510	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
516	64	PD34215	64	1181	69	1460	279	5	PASS	simulation	4.53826024095651
522	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
526	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
527	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
543	64	PD34215	64	1181	65	1240	59	3	PASS	simulation	4.28164938508094
545	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.36002282168399
549	64	PD34215	64	1181	65	1240	59	3	PASS	simulation	4.28164938508094
558	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
561	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
585	64	PD34215	64	1181	68	1370	189	4	PASS	simulation	4.32004577599525
589	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
592	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.45454190346778
593	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
595	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.45454190346778
601	64	PD34215	64	1181	66	1256	75	4	PASS	simulation	4.47131345132589
604	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
606	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
608	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
618	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
619	102	PD34215	102	621	103	1617	996	3	PASS	simulation	4.56888835377113
621	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
623	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	5.09604842229148
628	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
631	64	PD34215	64	1181	66	1256	75	4	PASS	simulation	4.12842100898476
636	102	PD34215	102	621	103	1617	996	3	PASS	simulation	4.56888835377113
638	64	PD34215	64	1181	68	1370	189	4	PASS	simulation	4.44135022794845
643	106	PD34215	106	90	107	169	79	3	PASS	simulation	4.58612147196605
651	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.45454190346778
656	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
659	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
663	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.36002282168399
675	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
678	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
680	106	PD34215	106	90	107	169	79	3	PASS	simulation	4.63895796116811
683	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
686	106	PD34215	106	90	107	169	79	3	PASS	simulation	4.58612147196605
689	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
690	83	PD34215	83	1390	84	1409	19	3	PASS	simulation	4.89132307798382
705	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.01367985390336
706	82	PD34215	82	1320	83	1390	70	3	PASS	simulation	4.73708849343775
708	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
711	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
712	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.36002282168399
716	82	PD34215	82	1320	83	1390	70	3	PASS	simulation	4.73708849343775
720	106	PD34215	106	90	107	169	79	3	PASS	simulation	4.58612147196605
725	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
727	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
728	59	PD34215	59	40	61	873	833	3	PASS	simulation	5.28523303252298
731	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
733	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
735	82	PD34215	82	1320	84	1409	89	4	PASS	simulation	4.67899011477667
738	68	PD34215	64	1181	65	1240	59	3	PASS	simulation	5.19147275473185
740	64	PD34215	64	1181	70	1222	41	3	PASS	simulation	3.9468864174827
743	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
747	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
752	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
755	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
757	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
759	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
765	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
766	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
772	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
779	73	PD34215	73	870	77	1525	655	3	PASS	simulation	3.88026184596038
782	74	PD34215	73	870	77	1525	655	3	PASS	simulation	3.88026184596038
788	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
792	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
799	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
809	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.10819893568716
833	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
834	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
837	92	PD34215	92	28	93	390	362	3	PASS	simulation	5.2115629731578
840	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
845	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
847	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.36002282168399
849	66	PD34215	66	1256	67	1340	84	3	PASS	simulation	6.19606041515826
850	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
862	86	PD34215	86	1297	86	1297	0	2	PASS	simulation	5.22771696411037
866	83	PD34215	83	1390	84	1409	19	3	PASS	simulation	4.89132307798382
868	92	PD34215	92	28	93	390	362	3	PASS	simulation	5.2115629731578
878	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
881	74	PD34215	74	1261	74	1261	0	2	PASS	simulation	5.36972039006747
885	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
895	82	PD34215	82	1320	84	1409	89	4	PASS	simulation	4.67899011477667
897	73	PD34215	73	870	74	1261	391	3	PASS	simulation	5.02337742228684
898	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
904	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
910	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
922	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
925	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
932	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
933	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
943	106	PD34215	106	90	107	169	79	3	PASS	simulation	4.63895796116811
945	73	PD34215	73	870	77	1525	655	3	PASS	simulation	3.88026184596038
947	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
950	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
958	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
965	74	PD34215	73	870	77	1525	655	3	PASS	simulation	4.42837928544636
967	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.36415243582852
968	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
981	73	PD34215	73	870	77	1525	655	3	PASS	simulation	3.88026184596038
984	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
985	62	PD34215	62	15	68	1370	1355	6	PASS	simulation	6.45762364670006
986	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
989	102	PD34215	102	621	103	1617	996	3	PASS	simulation	4.56888835377113
993	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
997	59	PD34215	59	40	61	873	833	3	PASS	simulation	5.24277979865236
1021	102	PD34215	102	621	103	1617	996	3	PASS	simulation	4.80247550665873
1026	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
1037	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
1039	74	PD34215	74	1261	74	1261	0	2	PASS	simulation	5.36972039006747
1045	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.36002282168399
1054	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
1059	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
1073	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1075	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.01367985390336
1081	102	PD34215	102	621	103	1617	996	3	PASS	simulation	4.56888835377113
1086	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1087	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1088	64	PD34215	64	1181	68	1370	189	4	PASS	simulation	4.44135022794845
1090	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1091	64	PD34215	64	1181	70	1222	41	3	PASS	simulation	3.9468864174827
1105	64	PD34215	64	1181	70	1222	41	3	PASS	simulation	4.01538149567617
1110	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.01367985390336
1114	65	PD34215	65	1240	68	1370	130	3	PASS	simulation	5.60685986826293
1121	106	PD34215	106	90	108	1027	937	4	PASS	simulation	5.47553523600876
1134	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
1135	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
1136	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1137	64	PD34215	64	1181	70	1222	41	3	PASS	simulation	4.01538149567617
1142	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1154	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1158	106	PD34215	106	90	107	169	79	3	PASS	simulation	4.58612147196605
1164	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
1167	83	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1171	64	PD34215	64	1181	65	1240	59	3	PASS	simulation	4.28164938508094
1172	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
1173	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
1174	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.10819893568716
1179	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
1182	91	PD34215	91	17	92	28	11	3	PASS	simulation	5.42599079883099
1187	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
1192	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	4.52970398323006
1193	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
1200	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
1205	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
1208	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.45454190346778
1210	91	PD34215	91	17	93	390	373	4	PASS	simulation	5.34986567132408
1212	71	PD34215	62	15	63	39	24	3	PASS	simulation	5.35420005222955
1214	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
1218	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
1221	73	PD34215	73	870	74	1261	391	3	PASS	simulation	5.02337742228684
1222	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	4.52970398323006
1233	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
1243	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1259	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.45454190346778
1260	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
1261	64	PD34215	64	1181	70	1222	41	3	PASS	simulation	3.9468864174827
1263	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
1278	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
1303	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1304	64	PD34215	64	1181	65	1240	59	3	PASS	simulation	4.28164938508094
1313	64	PD34215	64	1181	68	1370	189	4	PASS	simulation	4.44135022794845
1330	74	PD34215	74	1261	74	1261	0	2	PASS	simulation	4.98026849162095
1333	105	PD34215	105	14	107	169	155	4	PASS	simulation	5.44059030740127
1348	82	PD34215	82	1320	84	1409	89	4	PASS	simulation	4.67899011477667
1349	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
1353	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.36415243582852
1360	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
1376	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
1385	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
1387	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
1392	107	PD34215	107	169	108	1027	858	3	PASS	simulation	5.3303224682813
1393	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
1409	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
1413	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1414	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.10819893568716
1418	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.36415243582852
1434	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
1435	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1439	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
1440	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
1442	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
1447	73	PD34215	73	870	77	1525	655	3	PASS	simulation	3.88026184596038
1451	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.01367985390336
1461	83	PD34215	83	1390	84	1409	19	3	PASS	simulation	4.89132307798382
1465	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1485	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
1490	64	PD34215	64	1181	65	1240	59	3	PASS	simulation	5.19147275473185
1508	73	PD34215	73	870	77	1525	655	3	PASS	simulation	3.88026184596038
1513	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
1516	62	PD34215	62	15	65	1240	1225	5	PASS	simulation	7.20774617348346
1524	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1526	64	PD34215	64	1181	66	1256	75	4	PASS	simulation	4.47131345132589
1528	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
1532	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1535	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
1539	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
1541	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
1554	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
1567	82	PD34215	82	1320	84	1409	89	4	PASS	simulation	4.67899011477667
1585	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
1586	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.36002282168399
1590	71	PD34215	62	15	63	39	24	3	PASS	simulation	5.35420005222955
1595	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
1600	73	PD34215	73	870	74	1261	391	3	PASS	simulation	5.02337742228684
1602	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
1604	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
1608	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
1610	92	PD34215	92	28	93	390	362	3	PASS	simulation	5.27641545679387
1615	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
1626	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
1634	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
1636	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1643	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1654	73	PD34215	73	870	74	1261	391	3	PASS	simulation	5.02337742228684
1658	83	PD34215	83	1390	84	1409	19	3	PASS	simulation	4.84249224652433
1675	83	PD34215	83	1390	84	1409	19	3	PASS	simulation	4.89132307798382
1677	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.01367985390336
1682	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1684	106	PD34215	106	90	107	169	79	3	PASS	simulation	4.63895796116811
1694	83	PD34215	83	1390	84	1409	19	3	PASS	simulation	4.89132307798382
1697	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.09124031410832
1699	73	PD34215	73	870	75	1337	467	4	PASS	simulation	4.01367985390336
1705	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1714	64	PD34215	64	1181	68	1370	189	4	PASS	simulation	4.44135022794845
1716	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1718	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
1719	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.33474280651189
1720	64	PD34215	64	1181	67	1340	159	5	PASS	simulation	4.24946470170954
1722	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
1724	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1725	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
1727	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1730	73	PD34215	73	870	76	1292	422	4	PASS	simulation	4.0178094680479
1734	64	PD34215	64	1181	68	1370	189	4	PASS	simulation	4.44135022794845
1739	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
1746	58	PD34215	58	4	59	40	36	3	PASS	simulation	5.93055384856286
1752	73	PD34215	73	870	76	1292	422	4	PASS	simulation	3.98839983873127
1753	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
1779	64	PD34215	64	1181	69	1460	279	5	PASS	simulation	4.50910201221529
1783	64	PD34215	64	1181	66	1256	75	4	PASS	simulation	4.47131345132589
1786	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.36415243582852
1794	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1796	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1800	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1808	73	PD34215	73	870	77	1525	655	3	PASS	simulation	3.88026184596038
1809	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	3.66723184714638
1810	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
