mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
130	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
134	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
137	68	PD34211	68	2414	75	5420	3006	4	PASS	simulation	4.82447775054455
144	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
145	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	4.40531946021775
146	68	PD34211	68	2414	76	6855	4441	5	PASS	simulation	4.53947747584127
147	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.92831202923924
149	79	PD34211	79	3060	81	3860	800	4	PASS	simulation	3.78813192823889
154	60	PD34211	60	4462	61	4570	108	3	PASS	simulation	4.00690038992274
158	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.95592354488627
159	79	PD34211	79	3060	81	3860	800	4	PASS	simulation	3.78813192823889
161	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.99843055816284
165	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.84407963683129
175	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
176	62	PD34211	62	5190	63	5364	174	3	PASS	simulation	4.4686776245291
177	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	4.40531946021775
183	60	PD34211	60	4462	62	5190	728	3	PASS	simulation	3.96088750712777
187	51	PD34211	51	912	52	1195	283	3	PASS	simulation	4.45198339312738
188	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
191	51	PD34211	51	912	53	4864	3952	4	PASS	simulation	4.31704025961112
196	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	4.40531946021775
197	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.08581504437132
213	56	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45311898290062
214	56	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45311898290062
221	56	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45023449255
222	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.10108012312285
224	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.10108012312285
232	80	PD34211	80	3572	81	3860	288	3	PASS	simulation	5.29644437136339
233	51	PD34211	51	912	52	1195	283	3	PASS	simulation	4.45198339312738
234	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.07486490755633
240	79	PD34211	79	3060	81	3860	800	4	PASS	simulation	3.78813192823889
241	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.96886494745429
242	62	PD34211	62	5190	63	5364	174	3	PASS	simulation	4.4686776245291
250	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.10108012312285
252	72	PD34211	71	4831	75	5420	589	3	PASS	simulation	4.43639739173408
255	56	PD34211	56	1425	71	4831	3406	4	PASS	simulation	5.7471513122829
259	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
266	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.95592354488627
278	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.96886494745429
279	52	PD34211	52	1195	53	4864	3669	3	PASS	simulation	4.82524866241525
289	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.08581504437132
291	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.84407963683129
294	78	PD34211	78	433	82	4795	4362	6	PASS	simulation	4.66474920285424
299	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.08581504437132
304	58	PD34211	58	2070	66	5185	3115	4	PASS	simulation	5.21498297904224
306	81	PD34211	81	3860	82	4795	935	3	PASS	simulation	4.84420476500979
309	56	PD34211	56	1425	60	4462	3037	6	PASS	simulation	4.97137976364461
312	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
314	79	PD34211	79	3060	80	3572	512	3	PASS	simulation	3.72847041405397
321	56	PD34211	56	1425	69	4815	3390	4	PASS	simulation	4.59471258024373
322	60	PD34211	60	4462	61	4570	108	3	PASS	simulation	3.94571410421311
325	71	PD34211	71	4831	73	5072	241	4	PASS	simulation	4.30410645687176
327	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.10108012312285
330	51	PD34211	51	912	52	1195	283	3	PASS	simulation	4.45198339312738
336	68	PD34211	68	2414	72	4953	2539	4	PASS	simulation	4.28804249460891
341	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
343	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.84407963683129
344	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.98957238060345
345	62	PD34211	62	5190	63	5364	174	3	PASS	simulation	4.44797019137995
346	71	PD34211	71	4831	75	5420	589	3	PASS	simulation	4.43639739173408
348	80	PD34211	80	3572	82	4795	1223	4	PASS	simulation	4.55426974864153
358	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.98957238060345
360	79	PD34211	79	3060	80	3572	512	3	PASS	simulation	3.72847041405397
361	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.10108012312285
362	56	PD34211	56	1425	58	2070	645	4	PASS	simulation	4.36679177127605
370	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.07486490755633
373	71	PD34211	71	4831	73	5072	241	4	PASS	simulation	4.30410645687176
375	51	PD34211	51	912	53	4864	3952	4	PASS	simulation	4.42114512407418
384	60	PD34211	60	4462	61	4570	108	3	PASS	simulation	3.94571410421311
389	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
391	79	PD34211	79	3060	81	3860	800	4	PASS	simulation	4.58625425955315
396	73	PD34211	73	5072	74	7018	1946	3	PASS	simulation	5.45865602607364
401	79	PD34211	79	3060	80	3572	512	3	PASS	simulation	3.72847041405397
406	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.07486490755633
417	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
422	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
425	66	PD34211	66	5185	67	6457	1272	3	PASS	simulation	5.12551845670293
429	81	PD34211	81	3860	82	4795	935	3	PASS	simulation	4.80414722185813
432	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.08581504437132
442	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
444	90	PD34211	90	5437	91	7703	2266	3	PASS	simulation	4.70908503566686
445	68	PD34211	68	2414	69	4815	2401	3	PASS	simulation	4.74253108890065
446	56	PD34211	56	1425	58	2070	645	4	PASS	simulation	4.36679177127605
451	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.99843055816284
452	79	PD34211	79	3060	81	3860	800	4	PASS	simulation	3.78813192823889
453	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.84407963683129
457	71	PD34211	71	4831	73	5072	241	4	PASS	simulation	4.30410645687176
464	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.98957238060345
469	71	PD34211	71	4831	75	5420	589	3	PASS	simulation	4.43639739173408
470	60	PD34211	60	4462	61	4570	108	3	PASS	simulation	3.94571410421311
477	59	PD34211	59	2268	61	4570	2302	4	PASS	simulation	5.0514718228999
480	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.07486490755633
482	80	PD34211	80	3572	81	3860	288	3	PASS	simulation	4.49832204004913
487	60	PD34211	60	4462	62	5190	728	3	PASS	simulation	5.39474007169045
490	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
492	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
496	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
497	71	PD34211	71	4831	75	5420	589	3	PASS	simulation	4.43639739173408
498	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.08581504437132
500	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
504	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.10108012312285
508	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
511	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.07486490755633
515	79	PD34211	79	3060	80	3572	512	3	PASS	simulation	3.72847041405397
516	71	PD34211	71	4831	72	4953	122	3	PASS	simulation	5.51770233141156
517	51	PD34211	51	912	52	1195	283	3	PASS	simulation	4.12756576058299
519	60	PD34211	60	4462	61	4570	108	3	PASS	simulation	3.94571410421311
520	58	PD34211	58	2070	64	3506	1436	4	PASS	simulation	4.53463891223017
522	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
533	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.07486490755633
538	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
543	51	PD34211	51	912	52	1195	283	3	PASS	simulation	4.45198339312738
546	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
547	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.88413717998295
548	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.99843055816284
553	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.84407963683129
563	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
570	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	4.40531946021775
571	79	PD34211	79	3060	80	3572	512	3	PASS	simulation	3.72847041405397
575	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.88413717998295
578	90	PD34211	90	5437	91	7703	2266	3	PASS	simulation	4.70908503566686
580	68	PD34211	68	2414	76	6855	4441	5	PASS	simulation	4.53947747584127
585	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.10108012312285
593	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.92831202923924
603	51	PD34211	51	912	52	1195	283	3	PASS	simulation	4.12756576058299
604	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.95592354488627
605	66	PD34211	66	5185	67	6457	1272	3	PASS	simulation	5.15312997234995
614	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.07486490755633
615	62	PD34211	62	5190	63	5364	174	3	PASS	simulation	4.44797019137995
620	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.95592354488627
628	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
637	56	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45311898290062
638	56	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45311898290062
641	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.07486490755633
643	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
648	71	PD34211	71	4831	73	5072	241	4	PASS	simulation	3.8597310413696
650	71	PD34211	71	4831	74	7018	2187	5	PASS	simulation	4.15092633705852
652	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.84407963683129
653	51	PD34211	51	912	52	1195	283	3	PASS	simulation	4.45198339312738
656	56	PD34211	56	1425	73	5072	3647	6	PASS	simulation	4.54436830702531
662	52	PD34211	52	1195	53	4864	3669	3	PASS	simulation	4.92935352687831
663	58	PD34211	58	2070	66	5185	3115	4	PASS	simulation	5.21498297904224
664	58	PD34211	58	2070	59	2268	198	3	PASS	simulation	4.97823346711595
667	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
668	79	PD34211	79	3060	81	3860	800	4	PASS	simulation	3.78813192823889
669	56	PD34211	56	1425	69	4815	3390	4	PASS	simulation	4.59471258024373
672	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
689	56	PD34211	56	1425	65	4999	3574	5	PASS	simulation	5.56399819873973
697	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.07486490755633
698	71	PD34211	71	4831	75	5420	589	3	PASS	simulation	4.43639739173408
707	78	PD34211	78	433	82	4795	4362	6	PASS	simulation	4.7048067460059
708	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.98957238060345
709	68	PD34211	68	2414	73	5072	2658	5	PASS	simulation	4.69218681568223
710	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
711	71	PD34211	71	4831	76	6855	2024	4	PASS	simulation	4.09993068457199
720	57	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45023449255
721	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.99843055816284
726	60	PD34211	60	4462	61	4570	108	3	PASS	simulation	3.94571410421311
728	88	PD34211	88	242	89	4438	4196	3	PASS	simulation	4.98196772941602
734	71	PD34211	71	4831	76	6855	2024	4	PASS	simulation	4.09993068457199
737	60	PD34211	60	4462	61	4570	108	3	PASS	simulation	3.94571410421311
740	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	4.40531946021775
752	62	PD34211	62	5190	63	5364	174	3	PASS	simulation	4.4686776245291
753	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.08581504437132
755	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.92831202923924
758	79	PD34211	79	3060	81	3860	800	4	PASS	simulation	4.58625425955315
767	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.10108012312285
770	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.99843055816284
780	65	PD34211	58	2070	59	2268	198	3	PASS	simulation	4.97823346711595
784	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
786	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
788	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.99843055816284
798	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
801	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.10108012312285
806	71	PD34211	71	4831	73	5072	241	4	PASS	simulation	3.8597310413696
809	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.07486490755633
810	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.95592354488627
812	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	4.40531946021775
814	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.92831202923924
821	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
829	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
830	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
837	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
842	56	PD34211	56	1425	60	4462	3037	6	PASS	simulation	4.97137976364461
845	57	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45023449255
847	51	PD34211	51	912	52	1195	283	3	PASS	simulation	4.45198339312738
852	56	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45311898290062
854	68	PD34211	68	2414	69	4815	2401	3	PASS	simulation	4.74253108890065
872	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
874	75	PD34211	75	5420	76	6855	1435	3	PASS	simulation	4.71309204019254
878	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
881	72	PD34211	72	4953	74	7018	2065	4	PASS	simulation	5.50100002817246
883	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.96886494745429
888	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.88413717998295
889	56	PD34211	56	1425	73	5072	3647	6	PASS	simulation	4.54436830702531
899	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.96886494745429
906	52	PD34211	52	1195	53	4864	3669	3	PASS	simulation	4.82524866241525
907	68	PD34211	NA	NA	NA	NA	NA	NA	FAIL	simulation	NA
914	71	PD34211	71	4831	73	5072	241	4	PASS	simulation	3.8597310413696
920	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.92831202923924
928	51	PD34211	51	912	52	1195	283	3	PASS	simulation	4.12756576058299
933	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
935	90	PD34211	90	5437	91	7703	2266	3	PASS	simulation	4.70908503566686
936	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.95592354488627
938	56	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45311898290062
943	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
947	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
951	79	PD34211	79	3060	80	3572	512	3	PASS	simulation	3.72847041405397
953	90	PD34211	90	5437	91	7703	2266	3	PASS	simulation	4.70908503566686
957	78	PD34211	78	433	80	3572	3139	4	PASS	simulation	5.9183429486894
961	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
963	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
964	56	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45311898290062
967	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.08581504437132
978	59	PD34211	59	2268	64	3506	1238	3	PASS	simulation	4.86521368349836
991	79	PD34211	79	3060	80	3572	512	3	PASS	simulation	3.72847041405397
995	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.99843055816284
996	80	PD34211	80	3572	81	3860	288	3	PASS	simulation	4.49832204004913
997	71	PD34211	71	4831	72	4953	122	3	PASS	simulation	5.51770233141156
998	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.95592354488627
1007	56	PD34211	56	1425	59	2268	843	5	PASS	simulation	4.49227451971896
1011	80	PD34211	80	3572	81	3860	288	3	PASS	simulation	4.49832204004913
1014	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
1026	55	PD34211	55	35	80	3572	3537	6	PASS	simulation	6.99861951557462
1027	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.96886494745429
1038	56	PD34211	56	1425	58	2070	645	4	PASS	simulation	4.36679177127605
1046	71	PD34211	71	4831	73	5072	241	4	PASS	simulation	4.30410645687176
1064	75	PD34211	75	5420	76	6855	1435	3	PASS	simulation	4.71309204019254
1065	51	PD34211	51	912	52	1195	283	3	PASS	simulation	4.45198339312738
1066	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
1072	62	PD34211	62	5190	63	5364	174	3	PASS	simulation	4.4686776245291
1073	79	PD34211	79	3060	80	3572	512	3	PASS	simulation	3.72847041405397
1077	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.95592354488627
1081	56	PD34211	56	1425	58	2070	645	4	PASS	simulation	4.36679177127605
1083	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.99843055816284
1092	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.88413717998295
1093	56	PD34211	56	1425	65	4999	3574	5	PASS	simulation	5.56399819873973
1100	71	PD34211	71	4831	75	5420	589	3	PASS	simulation	4.43639739173408
1102	60	PD34211	60	4462	62	5190	728	3	PASS	simulation	3.96088750712777
1107	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.99843055816284
1109	68	PD34211	68	2414	76	6855	4441	5	PASS	simulation	4.48801104338246
1114	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.92831202923924
1117	79	PD34211	79	3060	81	3860	800	4	PASS	simulation	3.78813192823889
1120	79	PD34211	79	3060	81	3860	800	4	PASS	simulation	3.78813192823889
1126	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.95592354488627
1131	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.96886494745429
1138	60	PD34211	60	4462	62	5190	728	3	PASS	simulation	3.96088750712777
1140	56	PD34211	56	1425	75	5420	3995	5	PASS	simulation	4.67665924188764
1141	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
1156	56	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45311898290062
1157	90	PD34211	90	5437	91	7703	2266	3	PASS	simulation	4.72435011441839
1162	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.84407963683129
1166	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.92831202923924
1167	72	PD34211	71	4831	75	5420	589	3	PASS	simulation	4.43639739173408
1169	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
1170	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.95592354488627
1172	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.99843055816284
1173	90	PD34211	90	5437	91	7703	2266	3	PASS	simulation	4.72435011441839
1176	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.96886494745429
1181	60	PD34211	60	4462	61	4570	108	3	PASS	simulation	4.00690038992274
1184	51	PD34211	51	912	52	1195	283	3	PASS	simulation	4.12756576058299
1188	56	PD34211	56	1425	59	2268	843	5	PASS	simulation	4.49227451971896
1189	71	PD34211	71	4831	75	5420	589	3	PASS	simulation	3.95565950696539
1192	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.92831202923924
1197	57	PD34211	57	1616	60	4462	2846	5	PASS	simulation	5.83336119665098
1198	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
1201	58	PD34211	58	2070	59	2268	198	3	PASS	simulation	5.22674944567054
1204	79	PD34211	79	3060	81	3860	800	4	PASS	simulation	4.58625425955315
1209	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
1212	58	PD34211	58	2070	66	5185	3115	4	PASS	simulation	5.21498297904224
1214	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.95592354488627
1219	60	PD34211	60	4462	63	5364	902	4	PASS	simulation	3.96886494745429
1223	79	PD34211	79	3060	80	3572	512	3	PASS	simulation	3.72847041405397
1233	71	PD34211	71	4831	73	5072	241	4	PASS	simulation	4.30410645687176
1241	73	PD34211	73	5072	74	7018	1946	3	PASS	simulation	5.45865602607364
1246	79	PD34211	79	3060	82	4795	1735	5	PASS	simulation	3.88413717998295
1253	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
1255	58	PD34211	58	2070	65	4999	2929	3	PASS	simulation	6.04995714613672
1256	80	PD34211	80	3572	82	4795	1223	4	PASS	simulation	4.55426974864153
1258	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.10108012312285
1262	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
1265	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.10108012312285
1268	56	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45023449255
1273	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
1278	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
1282	88	PD34211	88	242	90	5437	5195	4	PASS	simulation	5.24286813673623
1288	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
1289	65	PD34211	65	4999	66	5185	186	3	PASS	simulation	3.79138792970049
1296	60	PD34211	60	4462	61	4570	108	3	PASS	simulation	3.94571410421311
1297	79	PD34211	79	3060	81	3860	800	4	PASS	simulation	3.78813192823889
1303	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
1304	71	PD34211	71	4831	72	4953	122	3	PASS	simulation	5.51770233141156
1313	65	PD34211	65	4999	67	6457	1458	4	PASS	simulation	3.92831202923924
1323	58	PD34211	58	2070	60	4462	2392	4	PASS	simulation	5.4573387110416
1325	56	PD34211	56	1425	71	4831	3406	4	PASS	simulation	5.06339584817055
1327	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
1333	62	PD34211	62	5190	63	5364	174	3	PASS	simulation	4.4686776245291
1338	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.08581504437132
1340	69	PD34211	69	4815	70	6548	1733	3	PASS	simulation	4.05206573880444
1341	89	PD34211	89	4438	90	5437	999	3	PASS	simulation	3.68030088550192
1345	56	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45023449255
1347	68	PD34211	68	2414	73	5072	2658	5	PASS	simulation	4.69218681568223
1361	89	PD34211	89	4438	91	7703	3265	4	PASS	simulation	4.08581504437132
1363	56	PD34211	56	1425	60	4462	3037	6	PASS	simulation	4.97137976364461
1374	56	PD34211	56	1425	75	5420	3995	5	PASS	simulation	4.67665924188764
1377	57	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45023449255
1378	57	PD34211	56	1425	68	2414	989	3	PASS	simulation	4.45023449255
