mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
806	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
808	211	PX002_2_01	211	8	213	20	12	5	PASS	simulation	7.45201779136123
814	317	PX002_2_01	317	227	318	517	290	3	PASS	simulation	5.30395632133361
815	317	PX002_2_01	317	227	318	517	290	3	PASS	simulation	5.30395632133361
817	275	PX002_2_01	275	199	277	236	37	4	PASS	simulation	5.91075553561029
827	285	PX002_2_01	285	198	287	496	298	4	PASS	simulation	5.39545653577063
831	275	PX002_2_01	275	199	278	461	262	5	PASS	simulation	5.32843960247809
836	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.4159055139302
839	205	PX002_2_01	205	12	206	165	153	4	PASS	simulation	7.02034338892472
844	230	PX002_2_01	230	20	274	31	11	5	PASS	simulation	7.96190805805768
857	286	PX002_2_01	286	282	287	496	214	3	PASS	simulation	5.68602109775645
864	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.4159055139302
865	196	PX002_2_01	196	24	199	610	586	5	PASS	simulation	6.38680960030867
871	295	PX002_2_01	295	344	296	372	28	3	PASS	simulation	6.04589301250812
874	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
875	251	PX002_2_01	251	113	255	283	170	6	PASS	simulation	6.85155888749424
880	275	PX002_2_01	275	199	277	236	37	4	PASS	simulation	5.91075553561029
889	285	PX002_2_01	285	198	287	496	298	4	PASS	simulation	5.3254798675681
890	318	PX002_2_01	318	517	319	659	142	3	PASS	simulation	5.28391025981936
893	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
926	260	PX002_2_01	260	175	262	683	508	4	PASS	simulation	5.51987647735282
930	295	PX002_2_01	295	344	297	386	42	4	PASS	simulation	5.91969362339808
943	285	PX002_2_01	285	198	287	496	298	4	PASS	simulation	5.39545653577063
965	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.4159055139302
985	217	PX002_2_01	217	15	220	22	7	5	PASS	simulation	6.46544793093583
986	315	PX002_2_01	315	16	319	659	643	6	PASS	simulation	6.60288611541601
987	275	PX002_2_01	275	199	279	244	45	5	PASS	simulation	6.98418445276883
993	318	PX002_2_01	318	517	319	659	142	3	PASS	simulation	5.21966936356468
994	254	PX002_2_01	254	251	256	340	89	4	PASS	simulation	6.20564787806292
997	275	PX002_2_01	275	199	277	236	37	4	PASS	simulation	5.91075553561029
1001	285	PX002_2_01	285	198	287	496	298	4	PASS	simulation	5.39545653577063
1003	207	PX002_2_01	207	19	209	28	9	5	PASS	simulation	6.76070607841896
1006	295	PX002_2_01	295	344	298	561	217	5	PASS	simulation	7.07730147675975
1007	285	PX002_2_01	285	198	286	282	84	3	PASS	simulation	5.29294559512372
1010	297	PX002_2_01	295	344	296	372	28	3	PASS	simulation	6.04589301250812
1013	295	PX002_2_01	295	344	302	555	211	5	PASS	simulation	5.15302219069786
1019	196	PX002_2_01	196	24	199	610	586	5	PASS	simulation	6.38680960030867
1020	285	PX002_2_01	285	198	286	282	84	3	PASS	simulation	5.29294559512372
1024	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.40888517105447
1060	295	PX002_2_01	295	344	299	569	225	6	PASS	simulation	5.14406734804494
1064	295	PX002_2_01	295	344	302	555	211	5	PASS	simulation	5.15302219069786
1078	317	PX002_2_01	317	227	318	517	290	3	PASS	simulation	6.02846295315125
1087	260	PX002_2_01	260	175	262	683	508	4	PASS	simulation	5.51987647735282
1091	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1098	275	PX002_2_01	275	199	280	263	64	6	PASS	simulation	5.32542016170431
1105	198	PX002_2_01	198	475	198	475	0	2	PASS	simulation	5.70566722594919
1116	317	PX002_2_01	317	227	319	659	432	4	PASS	simulation	5.37457132355042
1126	301	PX002_2_01	301	458	302	555	97	3	PASS	simulation	5.72637961115013
1130	285	PX002_2_01	285	198	287	496	298	4	PASS	simulation	5.3254798675681
1134	257	PX002_2_01	257	258	258	312	54	3	PASS	simulation	6.05804323681577
1146	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.4159055139302
1153	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1163	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1175	317	PX002_2_01	317	227	319	659	432	4	PASS	simulation	5.37457132355042
1207	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1209	252	PX002_2_01	252	176	258	312	136	5	PASS	simulation	5.81500518812948
1212	260	PX002_2_01	260	175	262	683	508	4	PASS	simulation	5.51987647735282
1229	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1235	260	PX002_2_01	260	175	262	683	508	4	PASS	simulation	5.51987647735282
1239	252	PX002_2_01	252	176	257	258	82	4	PASS	simulation	6.95651302617097
1245	318	PX002_2_01	318	517	319	659	142	3	PASS	simulation	5.21966936356468
1251	180	PX002_2_01	180	25	186	27	2	6	PASS	simulation	6.22650878809498
1252	285	PX002_2_01	285	198	287	496	298	4	PASS	simulation	5.39545653577063
1260	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1263	260	PX002_2_01	260	175	262	683	508	4	PASS	simulation	5.51987647735282
1271	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.4159055139302
1276	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1280	268	PX002_2_01	268	28	269	214	186	3	PASS	simulation	7.21780142742956
1283	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1284	285	PX002_2_01	285	198	287	496	298	4	PASS	simulation	5.3254798675681
1301	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1304	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1310	207	PX002_2_01	207	19	209	28	9	5	PASS	simulation	6.49261214084997
1323	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.40888517105447
1325	312	PX002_2_01	312	19	313	44	25	3	PASS	simulation	6.27552718102968
1327	228	PX002_2_01	228	16	274	31	15	7	PASS	simulation	7.4178400137074
1328	318	PX002_2_01	318	517	319	659	142	3	PASS	simulation	5.28391025981936
1333	260	PX002_2_01	260	175	261	198	23	3	PASS	simulation	5.32650211015663
1338	202	PX002_2_01	202	18	204	27	9	3	PASS	simulation	7.06713720565409
1343	260	PX002_2_01	260	175	261	198	23	3	PASS	simulation	5.32650211015663
1353	260	PX002_2_01	260	175	262	683	508	4	PASS	simulation	5.5584249587894
1368	254	PX002_2_01	252	176	253	222	46	3	PASS	simulation	7.13260428522665
1376	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1377	318	PX002_2_01	318	517	319	659	142	3	PASS	simulation	5.21966936356468
1382	285	PX002_2_01	285	198	287	496	298	4	PASS	simulation	5.39545653577063
1383	295	PX002_2_01	295	344	297	386	42	4	PASS	simulation	5.73735341506539
1384	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1394	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1396	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.4159055139302
1410	317	PX002_2_01	317	227	319	659	432	4	PASS	simulation	5.37457132355042
1412	318	PX002_2_01	318	517	319	659	142	3	PASS	simulation	5.21966936356468
1413	180	PX002_2_01	180	25	181	27	2	5	PASS	simulation	6.54500021030966
1416	253	PX002_2_01	253	222	257	258	36	3	PASS	simulation	7.09309574394298
1418	228	PX002_2_01	228	16	274	31	15	7	PASS	simulation	7.4178400137074
1426	295	PX002_2_01	295	344	302	555	211	5	PASS	simulation	5.12852186302192
1437	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1439	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.4159055139302
1442	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1450	196	PX002_2_01	196	24	197	26	2	3	PASS	simulation	6.60555207306592
1455	275	PX002_2_01	275	199	277	236	37	4	PASS	simulation	5.91075553561029
1465	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1466	285	PX002_2_01	285	198	286	282	84	3	PASS	simulation	5.29294559512372
1476	285	PX002_2_01	285	198	287	496	298	4	PASS	simulation	5.3254798675681
1483	317	PX002_2_01	317	227	318	517	290	3	PASS	simulation	5.30395632133361
1488	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.4159055139302
1507	241	PX002_2_01	241	33	242	265	232	3	PASS	simulation	6.62421115272174
1508	295	PX002_2_01	295	344	300	501	157	5	PASS	simulation	5.09108976124538
1509	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1513	275	PX002_2_01	275	199	280	263	64	6	PASS	simulation	5.32542016170431
1516	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1522	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1534	295	PX002_2_01	295	344	297	386	42	4	PASS	simulation	5.91969362339808
1536	260	PX002_2_01	260	175	261	198	23	3	PASS	simulation	5.32650211015663
1542	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.40888517105447
1553	285	PX002_2_01	285	198	286	282	84	3	PASS	simulation	5.29294559512372
1564	251	PX002_2_01	251	113	257	258	145	5	PASS	simulation	6.87503998334376
1571	295	PX002_2_01	295	344	300	501	157	5	PASS	simulation	5.08662970169375
1574	240	PX002_2_01	240	25	243	27	2	4	PASS	simulation	7.00723491449095
1580	261	PX002_2_01	261	198	262	683	485	3	PASS	simulation	6.36988339118408
1581	200	PX002_2_01	200	9	209	28	19	7	PASS	simulation	7.45967608275498
1586	260	PX002_2_01	260	175	261	198	23	3	PASS	simulation	5.32650211015663
1588	275	PX002_2_01	275	199	280	263	64	6	PASS	simulation	5.32542016170431
1591	251	PX002_2_01	251	113	257	258	145	5	PASS	simulation	5.57926932374226
1592	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1593	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1597	257	PX002_2_01	257	258	258	312	54	3	PASS	simulation	5.96674313365432
1604	317	PX002_2_01	317	227	318	517	290	3	PASS	simulation	5.30395632133361
1606	255	PX002_2_01	255	283	256	340	57	3	PASS	simulation	6.16289589764197
1616	252	PX002_2_01	252	176	257	258	82	4	PASS	simulation	6.95651302617097
1637	279	PX002_2_01	279	244	280	263	19	3	PASS	simulation	6.7308513066545
1639	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.40888517105447
1643	260	PX002_2_01	260	175	262	683	508	4	PASS	simulation	5.51987647735282
1660	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1665	254	PX002_2_01	254	251	255	283	32	3	PASS	simulation	6.08633008492995
1672	295	PX002_2_01	295	344	298	561	217	5	PASS	simulation	7.07730147675975
1682	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1683	317	PX002_2_01	317	227	318	517	290	3	PASS	simulation	5.30395632133361
1693	275	PX002_2_01	275	199	279	244	45	5	PASS	simulation	5.32692725800645
1708	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1709	252	PX002_2_01	252	176	255	283	107	5	PASS	simulation	5.74938753337532
1716	260	PX002_2_01	260	175	261	198	23	3	PASS	simulation	5.62931932843298
1772	285	PX002_2_01	285	198	286	282	84	3	PASS	simulation	5.94298971405063
1774	285	PX002_2_01	285	198	287	496	298	4	PASS	simulation	5.3254798675681
1778	297	PX002_2_01	295	344	296	372	28	3	PASS	simulation	6.04589301250812
1790	279	PX002_2_01	279	244	280	263	19	3	PASS	simulation	6.7308513066545
1808	177	PX002_2_01	177	7	200	9	2	7	PASS	simulation	8.71009608506388
1828	283	PX002_2_01	283	24	284	34	10	3	PASS	simulation	7.94917123665474
1831	279	PX002_2_01	279	244	280	263	19	3	PASS	simulation	6.64763945643823
1832	205	PX002_2_01	205	12	206	165	153	3	PASS	simulation	7.02034338892472
1849	260	PX002_2_01	260	175	261	198	23	3	PASS	simulation	5.62931932843298
1855	275	PX002_2_01	275	199	277	236	37	4	PASS	simulation	5.91075553561029
1856	260	PX002_2_01	260	175	261	198	23	3	PASS	simulation	5.32650211015663
1858	286	PX002_2_01	286	282	287	496	214	3	PASS	simulation	5.68602109775645
1859	252	PX002_2_01	252	176	257	258	82	4	PASS	simulation	5.66074236656947
1862	298	PX002_2_01	298	561	299	569	8	3	PASS	simulation	5.40888517105447
1870	297	PX002_2_01	295	344	296	372	28	3	PASS	simulation	6.04589301250812
1873	285	PX002_2_01	285	198	287	496	298	4	PASS	simulation	5.39545653577063
1886	295	PX002_2_01	295	344	297	386	42	4	PASS	simulation	5.91969362339808
1907	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1910	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1914	245	PX002_2_01	245	24	251	113	89	9	PASS	simulation	8.68890678599394
1919	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	4.96501218068362
1920	317	PX002_2_01	317	227	318	517	290	3	PASS	simulation	5.30395632133361
1923	275	PX002_2_01	275	199	276	229	30	3	PASS	simulation	5.4080250314138
1929	318	PX002_2_01	318	517	319	659	142	3	PASS	simulation	5.21966936356468
1933	317	PX002_2_01	317	227	318	517	290	3	PASS	simulation	5.30395632133361
1937	260	PX002_2_01	260	175	262	683	508	4	PASS	simulation	5.51987647735282
1954	318	PX002_2_01	318	517	319	659	142	3	PASS	simulation	5.21966936356468
1961	196	PX002_2_01	196	24	199	610	586	5	PASS	simulation	6.44023304450946
1962	198	PX002_2_01	198	475	199	610	135	3	PASS	simulation	5.01843562488442
1966	297	PX002_2_01	297	386	299	569	183	4	PASS	simulation	6.51281552693826
1972	317	PX002_2_01	317	227	318	517	290	3	PASS	simulation	5.30395632133361
1990	286	PX002_2_01	286	282	287	496	214	3	PASS	simulation	5.68602109775645
1991	295	PX002_2_01	295	344	302	555	211	5	PASS	simulation	5.12852186302192
1992	318	PX002_2_01	318	517	319	659	142	3	PASS	simulation	5.28391025981936
1998	295	PX002_2_01	295	344	297	386	42	4	PASS	simulation	5.91969362339808
