mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
18	65	PD5117	65	216	80	387	171	6	PASS	simulation	5.29394524848985
21	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
25	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
26	87	PD5117	87	269	91	301	32	3	PASS	simulation	6.49433672277043
41	92	PD5117	92	352	94	414	62	4	PASS	simulation	5.63940392189538
45	80	PD5117	80	387	81	540	153	3	PASS	simulation	4.66503294993941
53	99	PD5117	99	377	100	816	439	3	PASS	simulation	5.34418119780915
64	92	PD5117	92	352	95	569	217	5	PASS	simulation	4.88181200023395
77	71	PD5117	71	520	76	621	101	6	PASS	simulation	5.89306421031988
105	97	PD5117	97	394	98	721	327	3	PASS	simulation	5.02825120116834
107	103	PD5117	103	15	105	471	456	3	PASS	simulation	5.71736722680822
117	72	PD5117	71	520	79	781	261	3	PASS	simulation	4.92651791818327
128	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.57216056179632
136	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
137	97	PD5117	97	394	98	721	327	3	PASS	simulation	5.02825120116834
153	93	PD5117	93	396	94	414	18	3	PASS	simulation	4.9291221986238
174	93	PD5117	93	396	94	414	18	3	PASS	simulation	4.9291221986238
182	80	PD5117	80	387	81	540	153	3	PASS	simulation	4.6888026222773
183	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
196	84	PD5117	84	570	85	603	33	3	PASS	simulation	4.65706402026813
200	65	PD5117	65	216	80	387	171	6	PASS	simulation	5.29394524848985
204	97	PD5117	97	394	98	721	327	3	PASS	simulation	5.03978182046007
217	65	PD5117	65	216	70	444	228	7	PASS	simulation	5.33220974858513
243	68	PD5117	68	306	76	621	315	9	PASS	simulation	6.20567607853368
244	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.61921252270999
259	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
275	84	PD5117	84	570	85	603	33	3	PASS	simulation	4.65706402026813
286	92	PD5117	92	352	94	414	62	4	PASS	simulation	5.63940392189538
290	93	PD5117	93	396	95	569	173	4	PASS	simulation	4.9459294998457
307	82	PD5117	82	470	85	603	133	4	PASS	simulation	4.77189059165773
317	65	PD5117	65	216	91	301	85	5	PASS	simulation	5.55026550918435
341	82	PD5117	82	470	84	570	100	3	PASS	simulation	4.74490710197214
368	93	PD5117	93	396	95	569	173	4	PASS	simulation	4.96036583182872
377	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.61921252270999
381	87	PD5117	87	269	97	394	125	5	PASS	simulation	5.64254680179172
385	69	PD5117	69	410	74	609	199	7	PASS	simulation	5.33558102604723
401	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
403	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
410	80	PD5117	80	387	81	540	153	3	PASS	simulation	4.6888026222773
412	74	PD5117	74	609	77	679	70	4	PASS	simulation	4.93877791457393
418	97	PD5117	97	394	98	721	327	3	PASS	simulation	5.02825120116834
430	82	PD5117	82	470	85	603	133	4	PASS	simulation	4.73798592789206
437	93	PD5117	93	396	95	569	173	4	PASS	simulation	4.9459294998457
450	92	PD5117	92	352	93	396	44	3	PASS	simulation	4.85892400919316
460	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.57216056179632
473	74	PD5117	74	609	75	762	153	3	PASS	simulation	5.03526124228626
508	67	PD5117	65	216	66	245	29	3	PASS	simulation	5.83281209915431
509	82	PD5117	82	470	83	487	17	3	PASS	simulation	4.66834999975066
511	84	PD5117	84	570	85	603	33	3	PASS	simulation	4.65706402026813
512	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
514	97	PD5117	97	394	98	721	327	3	PASS	simulation	5.03978182046007
542	91	PD5117	91	301	93	396	95	4	PASS	simulation	6.7768833127404
543	96	PD5117	96	347	98	721	374	4	PASS	simulation	5.04912184671422
552	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.57216056179632
556	84	PD5117	84	570	85	603	33	3	PASS	simulation	4.69096868403381
573	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.61921252270999
586	99	PD5117	99	377	100	816	439	3	PASS	simulation	5.34418119780915
587	103	PD5117	103	15	104	16	1	3	PASS	simulation	5.50063698586352
596	99	PD5117	96	347	97	394	47	3	PASS	simulation	5.36000021182175
600	82	PD5117	82	470	83	487	17	3	PASS	simulation	4.66834999975066
608	97	PD5117	97	394	98	721	327	3	PASS	simulation	5.03978182046007
610	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.37867798294707
651	80	PD5117	80	387	81	540	153	3	PASS	simulation	4.6888026222773
657	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.57216056179632
674	88	PD5117	88	312	90	461	149	4	PASS	simulation	4.9515293309219
679	80	PD5117	80	387	82	470	83	3	PASS	simulation	6.39837185590669
688	80	PD5117	67	269	70	444	175	5	PASS	simulation	6.27628096217122
691	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.37867798294707
701	92	PD5117	92	352	95	569	217	5	PASS	simulation	4.88181200023395
705	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
717	94	PD5117	94	414	95	569	155	3	PASS	simulation	5.3485460032116
733	92	PD5117	92	352	95	569	217	5	PASS	simulation	4.89624833221697
736	82	PD5117	82	470	85	603	133	4	PASS	simulation	4.73798592789206
751	65	PD5117	65	216	68	306	90	5	PASS	simulation	5.19599000156714
752	74	PD5117	74	609	77	679	70	4	PASS	simulation	5.00439861315315
754	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.61921252270999
757	103	PD5117	103	15	105	471	456	3	PASS	simulation	5.71736722680822
758	88	PD5117	88	312	90	461	149	4	PASS	simulation	4.99858129183557
771	93	PD5117	93	396	95	569	173	4	PASS	simulation	4.9459294998457
773	84	PD5117	84	570	85	603	33	3	PASS	simulation	4.69096868403381
782	82	PD5117	82	470	83	487	17	3	PASS	simulation	4.66834999975066
788	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
791	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.57216056179632
800	87	PD5117	87	269	99	377	108	5	PASS	simulation	5.51463003420989
811	82	PD5117	82	470	85	603	133	4	PASS	simulation	4.73798592789206
812	96	PD5117	96	347	99	377	30	3	PASS	simulation	4.89591101609756
819	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.61921252270999
839	97	PD5117	97	394	98	721	327	3	PASS	simulation	5.03978182046007
852	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
856	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
857	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.37867798294707
862	92	PD5117	92	352	95	569	217	5	PASS	simulation	4.89624833221697
864	74	PD5117	74	609	75	762	153	3	PASS	simulation	5.03526124228626
873	92	PD5117	92	352	93	396	44	3	PASS	simulation	4.85892400919316
879	92	PD5117	92	352	95	569	217	5	PASS	simulation	4.88181200023395
887	66	PD5117	66	245	68	306	61	4	PASS	simulation	6.16642277938601
892	92	PD5117	92	352	95	569	217	5	PASS	simulation	4.88181200023395
895	88	PD5117	88	312	90	461	149	4	PASS	simulation	4.9515293309219
897	84	PD5117	84	570	85	603	33	3	PASS	simulation	4.69096868403381
898	82	PD5117	82	470	83	487	17	3	PASS	simulation	4.68880877807325
913	82	PD5117	82	470	84	570	100	3	PASS	simulation	4.74490710197214
920	91	PD5117	91	301	99	377	76	4	PASS	simulation	5.38969129760159
927	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.37867798294707
937	96	PD5117	96	347	99	377	30	3	PASS	simulation	5.23208344423992
951	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.61921252270999
953	92	PD5117	92	352	93	396	44	3	PASS	simulation	4.85892400919316
955	97	PD5117	97	394	98	721	327	3	PASS	simulation	5.03978182046007
956	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.61921252270999
962	80	PD5117	80	387	83	487	100	4	PASS	simulation	4.69940185157067
974	88	PD5117	88	312	90	461	149	4	PASS	simulation	4.99858129183557
993	82	PD5117	82	470	83	487	17	3	PASS	simulation	4.68880877807325
1018	82	PD5117	82	470	85	603	133	4	PASS	simulation	4.73798592789206
1039	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.61921252270999
1074	65	PD5117	65	216	68	306	90	5	PASS	simulation	5.19599000156714
1082	88	PD5117	88	312	90	461	149	4	PASS	simulation	4.99858129183557
1095	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.37867798294707
1108	96	PD5117	96	347	100	816	469	4	PASS	simulation	5.19512006786992
1113	92	PD5117	92	352	93	396	44	3	PASS	simulation	4.85892400919316
1122	93	PD5117	93	396	95	569	173	4	PASS	simulation	4.9459294998457
1126	92	PD5117	92	352	94	414	62	4	PASS	simulation	5.63940392189538
1130	92	PD5117	92	352	93	396	44	3	PASS	simulation	4.85892400919316
1134	88	PD5117	88	312	89	415	103	3	PASS	simulation	4.90080787003041
1148	82	PD5117	82	470	84	570	100	3	PASS	simulation	4.74490710197214
1149	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.57216056179632
1155	71	PD5117	71	520	77	679	159	7	PASS	simulation	4.83958836450716
1173	84	PD5117	84	570	85	603	33	3	PASS	simulation	4.65706402026813
1183	84	PD5117	84	570	85	603	33	3	PASS	simulation	4.65706402026813
1188	88	PD5117	88	312	90	461	149	4	PASS	simulation	4.9515293309219
1222	80	PD5117	80	387	83	487	100	4	PASS	simulation	4.69940185157067
1243	97	PD5117	97	394	98	721	327	3	PASS	simulation	5.02825120116834
1246	65	PD5117	65	216	80	387	171	6	PASS	simulation	5.29394524848985
1259	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
1271	69	PD5117	69	410	73	557	147	6	PASS	simulation	5.42336244385678
1281	84	PD5117	84	570	85	603	33	3	PASS	simulation	4.65706402026813
1284	82	PD5117	82	470	85	603	133	4	PASS	simulation	4.73798592789206
1301	96	PD5117	96	347	97	394	47	3	PASS	simulation	5.36000021182175
1306	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
1323	84	PD5117	84	570	85	603	33	3	PASS	simulation	4.65706402026813
1352	94	PD5117	94	414	95	569	155	3	PASS	simulation	5.33410967122858
1366	88	PD5117	88	312	90	461	149	4	PASS	simulation	4.99858129183557
1370	93	PD5117	93	396	95	569	173	4	PASS	simulation	4.96036583182872
1372	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.38064460282944
1376	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.57216056179632
1377	111	PD5117	111	14	112	27	13	3	PASS	simulation	6.16145935985446
1393	93	PD5117	93	396	95	569	173	4	PASS	simulation	4.96036583182872
1411	67	PD5117	65	216	66	245	29	3	PASS	simulation	5.83281209915431
1417	109	PD5117	109	12	110	19	7	3	PASS	simulation	6.14215420465907
1418	74	PD5117	74	609	76	621	12	3	PASS	simulation	4.96699641072773
1424	82	PD5117	82	470	84	570	100	3	PASS	simulation	6.09971376390965
1468	80	PD5117	80	387	85	603	216	5	PASS	simulation	4.74857900138948
1476	93	PD5117	93	396	94	414	18	3	PASS	simulation	4.9291221986238
1482	80	PD5117	80	387	83	487	100	4	PASS	simulation	4.69940185157067
1483	82	PD5117	82	470	83	487	17	3	PASS	simulation	4.68880877807325
1527	103	PD5117	103	15	104	16	1	3	PASS	simulation	5.46845230249211
1535	88	PD5117	88	312	90	461	149	4	PASS	simulation	4.9515293309219
1538	107	PD5117	107	227	108	761	534	3	PASS	simulation	4.37867798294707
1566	89	PD5117	89	415	90	461	46	3	PASS	simulation	4.61921252270999
1569	73	PD5117	73	557	75	762	205	4	PASS	simulation	5.49599208081775
1577	67	PD5117	67	269	80	387	118	4	PASS	simulation	6.23801646207593
1601	91	PD5117	91	301	96	347	46	3	PASS	simulation	6.55503456312404
1612	82	PD5117	82	470	85	603	133	4	PASS	simulation	4.77189059165773
