mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
720	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
722	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
725	74	PD34205	74	16	76	29	13	4	PASS	simulation	6.34019196278802
726	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
737	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
742	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
743	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
747	53	PD34205	53	25	60	1018	993	6	PASS	simulation	5.62062758342291
752	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
758	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
765	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
770	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
784	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
790	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
801	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
807	60	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
817	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
824	58	PD34205	58	573	59	943	370	3	PASS	simulation	5.49464826395384
827	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
828	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
837	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
862	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
872	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
882	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
883	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
888	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
892	85	PD34205	85	4	88	19	15	3	PASS	simulation	6.41973006545548
920	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
921	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.13443365065849
924	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
928	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
930	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
941	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
944	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
962	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
966	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
972	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
979	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
986	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
988	66	PD34205	66	1126	66	1126	0	2	PASS	simulation	3.99292875224311
991	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1012	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1022	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1035	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1050	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1052	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1062	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
1074	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1078	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1089	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1098	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
1104	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1110	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
1128	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
1137	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1141	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1161	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.13443365065849
1169	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
1170	69	PD34205	69	24	70	25	1	3	PASS	simulation	5.4327853846621
1175	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1190	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1208	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1217	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1226	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1229	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1249	69	PD34205	69	24	70	25	1	3	PASS	simulation	5.4327853846621
1252	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1263	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1264	73	PD34205	73	13	78	22	9	7	PASS	simulation	7.06987429029451
1270	69	PD34205	69	24	70	25	1	3	PASS	simulation	5.32986704180712
1271	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1278	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
1285	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.13443365065849
1302	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1303	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
1305	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1311	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.13443365065849
1314	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
1317	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1324	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1331	73	PD34205	73	13	75	18	5	5	PASS	simulation	8.02411679973383
1360	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1371	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
1373	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1374	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1383	58	PD34205	58	573	58	573	0	2	PASS	simulation	4.80150780327855
1385	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.13443365065849
1387	53	PD34205	53	25	58	573	548	4	PASS	simulation	6.21648115124937
1389	58	PD34205	58	573	59	943	370	3	PASS	simulation	5.49464826395384
1394	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1400	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1421	79	PD34205	79	121	80	2102	1981	3	PASS	simulation	5.45998896145459
1424	55	PD34205	53	25	54	27	2	3	PASS	simulation	6.04749023261162
1444	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.13443365065849
1459	73	PD34205	73	13	75	18	5	5	PASS	simulation	8.02411679973383
1469	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1471	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
1485	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1487	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1511	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1526	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1541	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1542	52	PD34205	52	4	54	27	23	7	PASS	simulation	6.89258827262588
1546	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1561	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1582	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1597	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1605	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1608	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.13443365065849
1614	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1619	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
1625	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1626	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1633	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
1636	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
1638	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1641	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
1648	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
1657	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1659	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1668	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.13443365065849
1675	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
1677	53	PD34205	53	25	55	31	6	4	PASS	simulation	8.08571287098034
1705	59	PD34205	59	943	61	2477	1534	4	PASS	simulation	5.40836667748828
1725	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1726	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
1727	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1741	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.13443365065849
1742	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
1744	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
1749	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
1750	53	PD34205	53	25	54	27	2	3	PASS	simulation	6.04749023261162
1753	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.13443365065849
1754	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1765	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
1777	79	PD34205	79	121	80	2102	1981	3	PASS	simulation	5.65642211544422
1781	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1784	69	PD34205	69	24	70	25	1	3	PASS	simulation	5.4327853846621
1799	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1801	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1803	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
1805	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
1811	79	PD34205	79	121	80	2102	1981	3	PASS	simulation	5.65642211544422
1813	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
1817	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1824	53	PD34205	53	25	56	36	11	5	PASS	simulation	5.34126341353354
1830	60	PD34205	60	1018	61	2477	1459	3	PASS	simulation	6.10150713816357
1834	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1851	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
1854	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1857	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
1860	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1864	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1866	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1871	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
1877	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1878	58	PD34205	58	573	59	943	370	3	PASS	simulation	4.17853807161698
1881	85	PD34205	85	4	88	19	15	3	PASS	simulation	6.32514679539781
1885	74	PD34205	74	16	79	121	105	6	PASS	simulation	6.33289643979207
1889	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1899	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
1905	58	PD34205	58	573	60	1018	445	4	PASS	simulation	4.20565423545209
1914	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.30342456929623
1920	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1927	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	4.01274211182839
1930	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1950	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1954	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1964	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1976	66	PD34205	66	1126	67	2292	1166	3	PASS	simulation	3.99817482357891
1980	58	PD34205	58	573	61	2477	1904	5	PASS	simulation	5.23937575885054
1990	73	PD34205	73	13	79	121	108	8	PASS	simulation	5.76862500935351
2000	59	PD34205	59	943	60	1018	75	3	PASS	simulation	4.37464515408983
